,index,q95,rodada,y_pred_SVR
1,97,499.1056,560,24.856704750808948
2,120,12.7955,560,21.22655030414977
3,136,0.1093,560,13.624491154184183
4,140,0.0,560,15.511623331642676
5,42,11.5124,560,5.163034807074027
6,143,0.0,560,15.254424399969956
7,74,14.6056,560,12.808260794339592
8,129,91.2264,560,22.805099095279694
9,73,14.8822,560,12.766430089863762
10,58,49.4681,560,8.918970336981129
11,68,14.04103499999995,560,9.935436651963975
12,82,0.8080000000000002,560,9.375091742646507
13,55,41.95629000000001,560,7.265677489321419
14,87,3.9026,560,12.983966841376642
15,40,0.8705000000000002,560,5.527060361553561
16,142,0.0,560,15.630373347175727
17,9,50.0127,560,6.086491825062078
18,84,6.2164,560,12.163219691815424
19,115,100.569,560,20.600516184170694
20,123,22.3438,560,21.59592284758739
21,37,9.669585,560,7.0929077220466255
22,3,1.143840000000003,560,6.039020527445546
23,16,4.3194,560,5.184170077489567
24,117,653.749,560,26.120155790075096
25,23,16.2733,560,5.727900680848567
26,28,0.1309,560,5.435938671572153
27,147,0.0,560,16.16178330364509
28,13,0.6751,560,5.143851072419125
29,8,1.06597,560,5.480387321186473
0,147,0.0,561,15.428130283681638
1,83,4.8713,561,13.166037803720013
2,55,41.95629000000001,561,9.441701334708384
3,76,0.9202,561,14.794181111264118
4,40,0.8705000000000002,561,7.224879865655836
5,139,0.0,561,14.328462232398797
6,77,1.0102,561,14.82356451522081
7,82,0.8080000000000002,561,11.145051980777644
8,72,1.2908,561,12.581025502051599
9,121,25.9419,561,20.480330149899036
10,38,230.307,561,13.21382392448952
11,99,0.2635,561,12.606534703189904
12,133,155.102,561,21.624471633799246
13,124,44.9176,561,21.497925477832972
14,43,1.3317,561,7.753828096412093
15,103,35.2917,561,17.981137221500067
16,65,4.2191,561,10.69964792950153
17,24,19.7695,561,7.150919560248486
18,49,0.5381,561,8.56618075134464
19,8,1.06597,561,7.069155384871456
20,29,0.2903,561,6.6468679524717516
21,20,2.254,561,7.821419888490784
22,96,539.255,561,24.24211918524874
23,70,24.3336,561,11.905950414997719
24,101,0.0,561,12.444039344162903
25,1,7.1585,561,7.30685655029896
26,47,0.98,561,8.811029698330035
27,54,8.7703,561,8.90050877800856
28,118,674.9713000000012,561,25.90456300136369
29,129,91.2264,561,21.710525541606543
0,87,3.9026,562,12.775190884384873
1,77,1.0102,562,12.961873797498285
2,56,1.0565,562,8.290396556921381
3,109,21.0648,562,18.331298529172546
4,121,25.9419,562,19.399293621125533
5,103,35.2917,562,16.148048249253875
6,12,4.6613,562,3.468480068984407
7,110,19.308,562,17.809085489317212
8,142,0.0,562,12.055008070823602
9,35,267.5,562,8.745551481177024
10,49,0.5381,562,5.24797959837829
11,138,819.714,562,21.323838267215965
12,131,65.8824,562,20.706717762279872
13,68,14.04103499999995,562,9.094592044856476
14,70,24.3336,562,9.714999483808246
15,126,26.5578,562,20.225652216488697
16,139,0.0,562,12.602535400874903
17,23,16.2733,562,4.051175103849127
18,147,0.0,562,13.155492193107271
19,117,653.749,562,22.553040231325845
20,84,6.2164,562,11.277695021817
21,3,1.143840000000003,562,4.336779729172012
22,30,25.3048,562,3.9396502277894676
23,105,3.8259,562,13.8041132494577
24,125,4.1632,562,18.060250110828925
25,112,38.6483,562,17.643652047017977
26,108,521.196,562,22.775468088809536
27,52,30.8772,562,5.338261523018444
28,36,2.8698,562,6.052876233837015
29,7,44.5338,562,4.244803891730339
0,124,44.9176,563,20.548808353290184
1,1,7.1585,563,6.716006481853833
2,65,4.2191,563,9.48946204341983
3,125,4.1632,563,18.777727548264565
4,30,25.3048,563,5.237784057144449
5,19,1.9377,563,5.822829268355575
6,27,0.1986199999999995,563,4.98863155537785
7,26,0.0785,563,4.95133782998232
8,76,0.9202,563,13.018788846254349
9,55,41.95629000000001,563,6.63497259782285
10,89,14.256,563,14.482584999066077
11,15,20.7338,563,5.103283023109665
12,115,100.569,563,18.83261810751341
13,37,9.669585,563,7.590461795365622
14,130,23.9332,563,20.882867466555464
15,63,351.6975,563,16.062478804071315
16,99,0.2635,563,10.944195488388878
17,123,22.3438,563,20.08277020104302
18,120,12.7955,563,19.42387390295439
19,86,417.366,563,20.881990916053205
20,34,1.8049,563,6.915572394488416
21,2,4.9898,563,6.617787861221861
22,128,90.0729,563,20.905945962190174
23,16,4.3194,563,4.834385894606692
24,135,0.0813,563,10.398534578189617
25,104,60.6356,563,17.394584155531025
26,74,14.6056,563,12.9841706751981
27,32,4.744,563,6.333172966817717
28,46,21.8598,563,5.188386666839891
29,40,0.8705000000000002,563,5.16278560517601
0,100,0.0224,564,15.394865302001323
1,32,4.744,564,7.170183956718311
2,111,30.2317,564,21.035068850995362
3,114,116.727,564,21.95745170360158
4,63,351.6975,564,18.22349781744419
5,15,20.7338,564,6.751999096103843
6,27,0.1986199999999995,564,6.27412347079715
7,8,1.06597,564,6.823460950124161
8,40,0.8705000000000002,564,7.034005635710102
9,118,674.9713000000012,564,25.330762078311324
10,17,0.7619,564,6.819124613865471
11,42,11.5124,564,6.60918884818166
12,48,26.3377,564,7.413154980135834
13,85,72.7823,564,15.82830295062439
14,33,4.3,564,7.180279887554676
15,34,1.8049,564,7.67075514200749
16,62,0.9316,564,15.398394950866964
17,122,1.7296,564,20.878383371234214
18,60,0.265,564,14.685638075154275
19,127,92.2362,564,23.400307007554616
20,148,804.869,564,22.64842803819834
21,119,649.721,564,25.27011335456868
22,144,0.0,564,14.433524263422749
23,56,1.0565,564,11.459446447770512
24,98,0.9242,564,16.441610805036053
25,110,19.308,564,21.587335948883492
26,2,4.9898,564,7.449618267144288
27,69,9.8188,564,10.21788065918138
28,19,1.9377,564,7.967343372973438
29,109,21.0648,564,21.120640186285776
0,30,25.3048,565,3.585633813904142
1,51,27.9617,565,3.9609900989054436
2,54,8.7703,565,4.050717953621211
3,33,4.3,565,4.575168676141075
4,24,19.7695,565,3.470363717924508
5,37,9.669585,565,5.848394842103147
6,135,0.0813,565,7.853100023411387
7,27,0.1986199999999995,565,3.3006880444599185
8,12,4.6613,565,3.2265686996085687
9,108,521.196,565,16.56328542921382
10,120,12.7955,565,20.310308322624543
11,96,539.255,565,16.604139191722854
12,22,12.6221,565,3.7064027857734905
13,130,23.9332,565,21.152491472122804
14,141,806.112,565,14.453218029338785
15,87,3.9026,565,11.67695236124659
16,98,0.9242,565,11.496077958296178
17,79,19.0626,565,11.98133626128264
18,75,16.5676,565,11.316555910050134
19,116,651.657800000002,565,16.093386840467996
20,146,781.017,565,14.217002851809514
21,47,0.98,565,4.021787490747844
22,100,0.0224,565,10.052718581382427
23,86,417.366,565,15.926441706580217
24,137,893.539,565,14.57769636775587
25,138,819.714,565,14.55207461466777
26,139,0.0,565,9.361136331851135
27,117,653.749,565,16.049492602556015
28,69,9.8188,565,8.073770077898686
29,11,2.2915,565,3.1821936101690858
0,109,21.0648,566,18.437592996914024
1,100,0.0224,566,11.900558521036139
2,123,22.3438,566,19.34911537650692
3,33,4.3,566,6.916573307523731
4,25,0.036,566,6.183287274706347
5,27,0.1986199999999995,566,6.199592927360008
6,28,0.1309,566,6.227964965369192
7,95,6.8993,566,15.888470497836051
8,7,44.5338,566,6.671038624883604
9,30,25.3048,566,6.658931102479704
10,32,4.744,566,6.865498184491717
11,8,1.06597,566,6.536798475577233
12,63,351.6975,566,16.46601880445036
13,112,38.6483,566,17.87269539275181
14,9,50.0127,566,6.942241581879088
15,61,1.4438,566,11.201677593174526
16,86,417.366,566,20.354607414307623
17,83,4.8713,566,11.75906304935859
18,39,1.46,566,6.538656535018988
19,107,592.418,566,23.86929008073826
20,57,0.3474,566,9.825713952876418
21,148,804.869,566,21.365463179650238
22,16,4.3194,566,6.30811973777772
23,104,60.6356,566,17.489764272310364
24,2,4.9898,566,6.995246896890678
25,70,24.3336,566,10.682676414243993
26,80,48.2795,566,13.415204188761974
27,132,63.9294,566,20.247850696324154
28,144,0.0,566,12.48805910925671
29,110,19.308,566,18.33342800540876
0,88,5.661469999999989,567,15.087995240357609
1,46,21.8598,567,7.795418965195016
2,33,4.3,567,7.999749357228676
3,131,65.8824,567,21.394286496991047
4,14,3.1201,567,7.359467345895765
5,100,0.0224,567,12.524734899011422
6,130,23.9332,567,21.19926752544231
7,133,155.102,567,21.331197994143373
8,12,4.6613,567,7.383491639180694
9,57,0.3474,567,10.626962258406204
10,116,651.657800000002,567,23.12371876664688
11,2,4.9898,567,7.631948250864769
12,19,1.9377,567,8.16324527542454
13,8,1.06597,567,7.596762939888218
14,121,25.9419,567,19.944260799895673
15,102,29.2342,567,18.250939877606857
16,117,653.749,567,23.120645562520664
17,89,14.256,567,15.66987675237405
18,122,1.7296,567,18.000796421748944
19,78,1.1114,567,14.655114277318996
20,86,417.366,567,21.250008412452146
21,25,0.036,567,7.201162564490831
22,134,0.0,567,11.661535272958083
23,119,649.721,567,23.150678628491107
24,83,4.8713,567,13.152613556202981
25,13,0.6751,567,7.190757067105758
26,104,60.6356,567,18.421336436755112
27,45,1.523,567,7.8639936993634905
28,103,35.2917,567,17.79402691386143
29,91,2.2008,567,14.667334838949717
0,81,60.9434,568,11.013594079992442
1,88,5.661469999999989,568,11.30158392842539
2,108,521.196,568,20.113470173139646
3,40,0.8705000000000002,568,3.686355334368704
4,72,1.2908,568,8.661536763647497
5,118,674.9713000000012,568,20.118634306412815
6,43,1.3317,568,3.4423655511115134
7,130,23.9332,568,17.092255444300495
8,101,0.0,568,7.0581813513408544
9,83,4.8713,568,8.47409527699569
10,44,18.8523,568,3.5349530325715435
11,22,12.6221,568,4.003234653251969
12,145,710.2378499999994,568,18.004737820342804
13,69,9.8188,568,7.38354166722578
14,144,0.0,568,9.12556381969109
15,79,19.0626,568,10.402856345572333
16,73,14.8822,568,10.09998035845881
17,93,19.7051,568,12.122167502357364
18,63,351.6975,568,13.371479760675781
19,48,26.3377,568,3.7999240033356703
20,103,35.2917,568,12.80653335498133
21,125,4.1632,568,15.596388651861787
22,16,4.3194,568,3.318497751947792
23,127,92.2362,568,17.160501380998365
24,21,1.91,568,3.8171345804426977
25,133,155.102,568,16.81839721155069
26,106,64.84307000000018,568,13.077154795989774
27,110,19.308,568,14.363868049756718
28,105,3.8259,568,10.732313501078863
29,6,4.138,568,4.797273095241236
0,12,4.6613,569,7.828056285676993
1,80,48.2795,569,14.371407799443187
2,91,2.2008,569,16.638781903704867
3,141,806.112,569,25.012140944715824
4,135,0.0813,569,13.993017849852023
5,11,2.2915,569,7.849661623747668
6,49,0.5381,569,9.861946359930393
7,147,0.0,569,16.635997878021573
8,7,44.5338,569,7.3414813025579075
9,25,0.036,569,7.568556337463436
10,62,0.9316,569,16.777750811612442
11,121,25.9419,569,20.33287381664682
12,53,0.0535,569,12.267963667067722
13,119,649.721,569,27.248720414114953
14,120,12.7955,569,21.95275021007382
15,130,23.9332,569,23.026984025510767
16,28,0.1309,569,7.618243915855853
17,95,6.8993,569,19.98731754846108
18,20,2.254,569,8.759261031771215
19,64,1.3146,569,9.07635493103294
20,109,21.0648,569,21.292579357410236
21,58,49.4681,569,12.58342837659275
22,74,14.6056,569,12.675868229482358
23,41,3.4419,569,7.524488550918965
24,61,1.4438,569,15.229305779102788
25,73,14.8822,569,12.549456151911937
26,47,0.98,569,9.925191642589287
27,59,0.9925,569,14.837064505843951
28,126,26.5578,569,22.53359347477865
29,70,24.3336,569,11.192757258767706
0,140,0.0,570,11.792579356555951
1,94,480.486,570,20.983657876122123
2,73,14.8822,570,12.258528186615282
3,29,0.2903,570,4.900552491747337
4,60,0.265,570,10.602777542834993
5,0,2.601039999999997,570,5.333542267951957
6,113,37.4758,570,17.805244250769086
7,34,1.8049,570,6.4131621789757185
8,76,0.9202,570,12.616726652026797
9,17,0.7619,570,5.133286426684491
10,21,1.91,570,5.1508662196943025
11,108,521.196,570,22.509428779122032
12,37,9.669585,570,7.048705249865149
13,70,24.3336,570,10.284364741953276
14,143,0.0,570,10.864047458816296
15,30,25.3048,570,5.191502828249296
16,13,0.6751,570,4.722337543215193
17,35,267.5,570,9.329081953778214
18,131,65.8824,570,20.836116403252863
19,138,819.714,570,20.5194524422665
20,49,0.5381,570,6.121437089834041
21,75,16.5676,570,12.38459674687431
22,71,1.5634,570,11.633842422029977
23,88,5.661469999999989,570,13.600334317524524
24,111,30.2317,570,18.62116427585055
25,64,1.3146,570,8.311591765787673
26,48,26.3377,570,5.641685750570073
27,141,806.112,570,20.246119267164545
28,126,26.5578,570,20.408558757463897
29,80,48.2795,570,13.148445350521241
0,140,0.0,571,16.053321968340388
1,1,7.1585,571,8.721367249171912
2,0,2.601039999999997,571,8.276418466275627
3,54,8.7703,571,9.033347659635316
4,105,3.8259,571,18.763364690245233
5,46,21.8598,571,7.767156326908843
6,18,0.4606,571,7.819155382935655
7,10,7.8011,571,7.50966725339371
8,87,3.9026,571,14.65843012592694
9,72,1.2908,571,12.987133126040032
10,44,18.8523,571,7.582256745145855
11,23,16.2733,571,7.983238369567793
12,75,16.5676,571,14.531710970742116
13,59,0.9925,571,13.369306783378999
14,94,480.486,571,26.05787577682318
15,31,2.27,571,8.327267033706176
16,141,806.112,571,26.043944031639292
17,65,4.2191,571,11.290280170614125
18,39,1.46,571,7.770984266388757
19,136,0.1093,571,14.521022118912919
20,56,1.0565,571,11.959217189180817
21,58,49.4681,571,11.436620158781444
22,40,0.8705000000000002,571,7.770984266388757
23,27,0.1986199999999995,571,7.636698842878287
24,14,3.1201,571,7.581156550703973
25,45,1.523,571,7.8535588630668105
26,12,4.6613,571,7.536721717865351
27,60,0.265,571,14.866546289261374
28,89,14.256,571,16.2393397675647
29,81,60.9434,571,15.97668273519131
0,81,60.9434,572,14.666193880328773
1,95,6.8993,572,17.442762340323064
2,83,4.8713,572,12.65811513994613
3,18,0.4606,572,7.066254677804947
4,49,0.5381,572,8.632869591501496
5,97,499.1056,572,24.451446051821026
6,32,4.744,572,7.078515705878035
7,144,0.0,572,13.571195069840595
8,5,0.4344,572,6.999241411978739
9,17,0.7619,572,7.337121402956622
10,46,21.8598,572,7.239731997463634
11,126,26.5578,572,20.913733185478684
12,60,0.265,572,13.618239898827788
13,69,9.8188,572,10.182414454923851
14,119,649.721,572,25.74913387161166
15,130,23.9332,572,21.27029011327152
16,50,1.4889,572,8.779321906005318
17,42,11.5124,572,6.710264361936346
18,3,1.143840000000003,572,6.794744778555707
19,0,2.601039999999997,572,6.9125678171477265
20,75,16.5676,572,12.998370032238713
21,22,12.6221,572,7.42686207156871
22,39,1.46,572,6.981605114038343
23,104,60.6356,572,18.894975088739105
24,43,1.3317,572,7.802632735841829
25,110,19.308,572,19.65342575692957
26,35,267.5,572,11.417474841932762
27,124,44.9176,572,21.229867675639387
28,25,0.036,572,6.88187474307515
29,99,0.2635,572,13.380645706456257
0,29,0.2903,573,4.938951511592987
1,132,63.9294,573,21.132346404744993
2,9,50.0127,573,5.246505004204388
3,25,0.036,573,4.865578587362766
4,50,1.4889,573,7.114720184880272
5,137,893.539,573,19.540226496364397
6,99,0.2635,573,11.63140058817278
7,18,0.4606,573,5.490080662461337
8,38,230.307,573,10.67246571695743
9,13,0.6751,573,4.781950385302331
10,140,0.0,573,11.127913053877563
11,44,18.8523,573,5.015506247173613
12,39,1.46,573,4.780763776553692
13,118,674.9713000000012,573,20.705029934895784
14,96,539.255,573,20.01563316953702
15,60,0.265,573,12.11808311312889
16,80,48.2795,573,13.86904347035389
17,24,19.7695,573,4.883388213778267
18,88,5.661469999999989,573,14.519446738168806
19,71,1.5634,573,12.649004548955922
20,43,1.3317,573,6.101647899867558
21,55,41.95629000000001,573,7.497638341012527
22,116,651.657800000002,573,20.739903839367663
23,49,0.5381,573,6.965094080495918
24,149,749.272,573,18.43874173302742
25,101,0.0,573,10.8220433109819
26,63,351.6975,573,15.248655347094136
27,104,60.6356,573,18.7086845596001
28,89,14.256,573,15.143724362464152
29,84,6.2164,573,13.055287888331774
0,2,4.9898,574,5.604578216406478
1,71,1.5634,574,12.060343033981368
2,44,18.8523,574,4.908563624731765
3,55,41.95629000000001,574,6.778177635304097
4,133,155.102,574,19.00185755244139
5,113,37.4758,574,16.53517635239354
6,60,0.265,574,9.18988771504011
7,141,806.112,574,16.303135379094044
8,27,0.1986199999999995,574,4.663712556379928
9,78,1.1114,574,12.999620004853522
10,106,64.84307000000018,574,15.439036901381202
11,75,16.5676,574,12.666448274439952
12,149,749.272,574,15.345451026307767
13,13,0.6751,574,4.596582700777316
14,145,710.2378499999994,574,15.673579087562093
15,96,539.255,574,19.002248376875897
16,144,0.0,574,9.188442191264102
17,128,90.0729,574,19.427816201426168
18,77,1.0102,574,12.980373453989262
19,11,2.2915,574,4.522671767890633
20,119,649.721,574,18.555182223456697
21,49,0.5381,574,5.942199528222539
22,24,19.7695,574,4.729660274181696
23,6,4.138,574,5.492498707716411
24,43,1.3317,574,5.479373254200703
25,123,22.3438,574,18.86625979471869
26,108,521.196,574,19.19315797709549
27,65,4.2191,574,9.480016184030745
28,46,21.8598,574,5.118159484930869
29,91,2.2008,574,12.536888247956133
0,39,1.46,575,5.265643065328403
1,33,4.3,575,6.349657264513002
2,28,0.1309,575,4.918428755846856
3,24,19.7695,575,5.248718032145295
4,137,893.539,575,18.137395365409546
5,114,116.727,575,15.547109139358385
6,67,3.9056,575,9.309830120648321
7,36,2.8698,575,7.010073480071073
8,64,1.3146,575,8.053934609387865
9,132,63.9294,575,17.080996746895096
10,94,480.486,575,17.796791876452367
11,93,19.7051,575,13.039681502159407
12,30,25.3048,575,5.246845290457092
13,35,267.5,575,8.760995213256958
14,146,781.017,575,17.13293868276625
15,20,2.254,575,5.541829541577649
16,85,72.7823,575,12.477627511251006
17,116,651.657800000002,575,19.2913470717492
18,74,14.6056,575,11.222489557035164
19,81,60.9434,575,11.99415505250686
20,2,4.9898,575,6.541943594761335
21,12,4.6613,575,4.88852790089844
22,103,35.2917,575,13.333284424098402
23,11,2.2915,575,4.83886462280686
24,31,2.27,575,6.4589989881885135
25,96,539.255,575,18.12065968571057
26,62,0.9316,575,7.811778307760659
27,142,0.0,575,8.817458067078425
28,126,26.5578,575,17.4361076253501
29,41,3.4419,575,5.209917002397921
0,73,14.8822,576,13.533015101894204
1,63,351.6975,576,16.046785937646664
2,14,3.1201,576,4.646320602971688
3,115,100.569,576,19.182793457142736
4,133,155.102,576,21.018646527404957
5,129,91.2264,576,21.175004232664676
6,15,20.7338,576,4.8997081329512095
7,22,12.6221,576,5.1314656796852285
8,148,804.869,576,18.747751879993487
9,72,1.2908,576,11.911452414934605
10,125,4.1632,576,18.951567914076485
11,71,1.5634,576,12.77719274522645
12,97,499.1056,576,21.428728048020922
13,43,1.3317,576,5.716855256688203
14,134,0.0,576,10.117508796920813
15,103,35.2917,576,17.05353333646671
16,5,0.4344,576,4.760278821698668
17,75,16.5676,576,13.679253714595081
18,124,44.9176,576,21.230715063587176
19,101,0.0,576,10.137003617745101
20,77,1.0102,576,14.06043973200723
21,116,651.657800000002,576,22.10957516434437
22,76,0.9202,576,13.99078317319828
23,147,0.0,576,12.648731944964501
24,50,1.4889,576,6.619139060549097
25,78,1.1114,576,14.118824939602211
26,83,4.8713,576,12.352508129019952
27,149,749.272,576,18.714856473542124
28,44,18.8523,576,4.877219950052025
29,33,4.3,576,5.739685419908151
0,31,2.27,577,7.100150826434296
1,17,0.7619,577,7.349064922689934
2,81,60.9434,577,14.225258794811278
3,34,1.8049,577,7.710064898293228
4,48,26.3377,577,7.8704981924977915
5,126,26.5578,577,20.964769361018515
6,63,351.6975,577,17.810511206460205
7,19,1.9377,577,8.261124423450816
8,103,35.2917,577,17.705365582851584
9,39,1.46,577,7.412566980772857
10,1,7.1585,577,7.169602448504973
11,5,0.4344,577,7.285605313598149
12,9,50.0127,577,7.4677711697065945
13,57,0.3474,577,10.479671130236802
14,22,12.6221,577,7.9171402363468255
15,52,30.8772,577,8.500834992802744
16,41,3.4419,577,7.1444634764389345
17,92,26.507345,577,15.893268584614875
18,28,0.1309,577,6.90031145019425
19,45,1.523,577,7.515663772594842
20,135,0.0813,577,11.277224850964792
21,87,3.9026,577,12.99819749018942
22,43,1.3317,577,7.659944099519262
23,56,1.0565,577,10.64818937163863
24,73,14.8822,577,12.834534560174443
25,50,1.4889,577,8.484455146392728
26,65,4.2191,577,9.886517712212644
27,58,49.4681,577,10.585811506181706
28,116,651.657800000002,577,26.345230188591188
29,74,14.6056,577,12.90167219454281
0,112,38.6483,578,19.624361272593006
1,117,653.749,578,18.779413625177405
2,3,1.143840000000003,578,5.391253049826576
3,39,1.46,578,5.2616161245542195
4,91,2.2008,578,14.8626415716768
5,59,0.9925,578,11.486666392176113
6,145,710.2378499999994,578,16.77568986017764
7,28,0.1309,578,4.929636941096635
8,108,521.196,578,19.315497100178796
9,110,19.308,578,20.08124048874005
10,37,9.669585,578,7.3450861652370945
11,38,230.307,578,11.307896449416239
12,105,3.8259,578,15.829414027260412
13,61,1.4438,578,11.79713519996781
14,48,26.3377,578,6.246536474797094
15,27,0.1986199999999995,578,4.898529026523427
16,45,1.523,578,5.8140545935801
17,15,20.7338,578,5.356260869466834
18,137,893.539,578,17.411237065143997
19,34,1.8049,578,6.694037201069379
20,148,804.869,578,16.536156774716694
21,102,29.2342,578,18.782741735770806
22,93,19.7051,578,16.808344667916387
23,118,674.9713000000012,578,18.713290238407794
24,56,1.0565,578,10.277697525231888
25,120,12.7955,578,21.074108569751687
26,0,2.601039999999997,578,5.472098499252364
27,107,592.418,578,19.432333548823447
28,32,4.744,578,5.858083535568371
29,57,0.3474,578,10.14891945188668
0,120,12.7955,579,22.083539527484916
1,36,2.8698,579,6.413977595531662
2,39,1.46,579,4.910841763995233
3,54,8.7703,579,6.011952424330307
4,86,417.366,579,21.15112167524589
5,55,41.95629000000001,579,6.639197034110039
6,147,0.0,579,14.714141054624095
7,91,2.2008,579,14.46948380421971
8,60,0.265,579,12.881500560109497
9,42,11.5124,579,4.54056037949932
10,144,0.0,579,13.556775056709599
11,119,649.721,579,23.961380836786482
12,19,1.9377,579,5.948945492194705
13,58,49.4681,579,8.402372301725537
14,3,1.143840000000003,579,5.306750127661269
15,52,30.8772,579,5.8699696369520105
16,26,0.0785,579,4.5238297588595575
17,131,65.8824,579,23.563997644611405
18,122,1.7296,579,20.128185221496555
19,49,0.5381,579,5.850297184663681
20,16,4.3194,579,4.547760983334953
21,141,806.112,579,21.60304804150916
22,44,18.8523,579,4.523933757000906
23,148,804.869,579,20.56691090831822
24,90,21.952,579,15.851618945247083
25,72,1.2908,579,11.053936032988503
26,4,30.2281,579,5.171552507807812
27,101,0.0,579,12.92570697873513
28,57,0.3474,579,8.96499762089506
29,81,60.9434,579,13.954857204684766
0,111,30.2317,580,19.395378519174763
1,146,781.017,580,17.19370204119554
2,32,4.744,580,5.0155269200639285
3,116,651.657800000002,580,20.89665839043402
4,132,63.9294,580,20.523978115569413
5,48,26.3377,580,5.532594862400917
6,74,14.6056,580,12.212175876368313
7,82,0.8080000000000002,580,9.548394364950472
8,60,0.265,580,12.213249268246726
9,22,12.6221,580,4.558302461083222
10,104,60.6356,580,18.51057851883015
11,148,804.869,580,16.9367772745368
12,141,806.112,580,17.985129125362935
13,81,60.9434,580,13.962083047465056
14,50,1.4889,580,6.615022475566419
15,133,155.102,580,20.95624036877527
16,107,592.418,580,21.31329553644563
17,136,0.1093,580,9.362806303370148
18,43,1.3317,580,5.561234931708649
19,67,3.9056,580,10.47665793655438
20,91,2.2008,580,14.20559467234442
21,80,48.2795,580,13.44512637684338
22,35,267.5,580,9.077890754134724
23,66,0.5634,580,10.569986467577943
24,100,0.0224,580,11.802186149219942
25,23,16.2733,580,4.443270125438597
26,20,2.254,580,4.584831331367182
27,71,1.5634,580,12.036200606434377
28,1,7.1585,580,5.002146287909676
29,62,0.9316,580,12.748024085278598
0,97,499.1056,581,19.250465596268846
1,15,20.7338,581,4.4656258360693535
2,91,2.2008,581,13.021094992726809
3,148,804.869,581,17.002809427435636
4,0,2.601039999999997,581,4.62200629303978
5,135,0.0813,581,8.876237828439944
6,60,0.265,581,10.911611429877206
7,141,806.112,581,17.75512163852438
8,42,11.5124,581,3.9803518433260745
9,134,0.0,581,9.468902629315657
10,115,100.569,581,18.432983999038107
11,118,674.9713000000012,581,18.94859022419573
12,44,18.8523,581,4.343239500756202
13,50,1.4889,581,5.969867449961206
14,124,44.9176,581,19.857395744935687
15,31,2.27,581,5.03411403127854
16,126,26.5578,581,19.654070081226564
17,108,521.196,581,19.3269207532748
18,117,653.749,581,18.980614841011576
19,28,0.1309,581,4.208774104394925
20,73,14.8822,581,11.668575808707953
21,102,29.2342,581,17.07235613033744
22,66,0.5634,581,10.058001389669032
23,71,1.5634,581,11.40909753970066
24,113,37.4758,581,17.499845613502497
25,9,50.0127,581,5.05160562617617
26,36,2.8698,581,6.397416812508355
27,37,9.669585,581,6.704107220632781
28,79,19.0626,581,12.537098558578384
29,99,0.2635,581,10.565813395179154
0,87,3.9026,582,14.64372304617047
1,71,1.5634,582,13.696241292129326
2,9,50.0127,582,6.9946913077295285
3,84,6.2164,582,14.194331029360448
4,149,749.272,582,21.985806664613584
5,29,0.2903,582,6.143080435645665
6,129,91.2264,582,22.915019323123467
7,136,0.1093,582,13.126620692056395
8,92,26.507345,582,17.77712484669992
9,106,64.84307000000018,582,19.84021036514601
10,105,3.8259,582,17.707067884157908
11,55,41.95629000000001,582,8.864068879671734
12,98,0.9242,582,15.239371823762353
13,123,22.3438,582,21.683772626208487
14,121,25.9419,582,21.150435159799787
15,62,0.9316,582,14.7394200800566
16,142,0.0,582,13.944819401654552
17,146,781.017,582,22.36217389805508
18,54,8.7703,582,8.169731154736908
19,50,1.4889,582,8.228750023358524
20,61,1.4438,582,12.994699053041725
21,2,4.9898,582,7.144951670927023
22,133,155.102,582,22.854404810478137
23,77,1.0102,582,14.942950993120771
24,86,417.366,582,23.077693393855434
25,31,2.27,582,7.1390799407255585
26,72,1.2908,582,12.865260089482533
27,69,9.8188,582,11.000244739359601
28,83,4.8713,582,13.59614750718144
29,19,1.9377,582,7.077071017735715
0,109,21.0648,583,21.943090662190777
1,36,2.8698,583,6.582709421938654
2,74,14.6056,583,13.314759509591497
3,60,0.265,583,16.49430964081167
4,9,50.0127,583,5.310096364832997
5,101,0.0,583,16.422697102622624
6,51,27.9617,583,6.410966835159824
7,44,18.8523,583,4.854947829254421
8,38,230.307,583,11.951751872987515
9,99,0.2635,583,16.697659793828098
10,116,651.657800000002,583,26.920029279005387
11,141,806.112,583,24.5744413172447
12,136,0.1093,583,13.9479566931162
13,8,1.06597,583,4.877289204435886
14,48,26.3377,583,6.102039873784557
15,95,6.8993,583,20.538885477489544
16,88,5.661469999999989,583,14.483580418566039
17,126,26.5578,583,23.324258368528188
18,115,100.569,583,23.044395151397524
19,14,3.1201,583,4.789864927075509
20,91,2.2008,583,16.753082285866345
21,56,1.0565,583,12.448228742229706
22,62,0.9316,583,17.152154783646566
23,54,8.7703,583,7.560561066717483
24,70,24.3336,583,10.65283142554074
25,68,14.04103499999995,583,10.025395000617653
26,61,1.4438,583,15.068341708805718
27,43,1.3317,583,6.124756231193707
28,45,1.523,583,5.706410594124195
29,21,1.91,583,5.342584551360929
0,6,4.138,584,4.87512844622517
1,79,19.0626,584,10.002676358072199
2,136,0.1093,584,7.646752716881725
3,50,1.4889,584,4.799994993578692
4,102,29.2342,584,13.47594040967543
5,4,30.2281,584,4.673824928212992
6,32,4.744,584,4.8408451752685355
7,66,0.5634,584,7.996099009195084
8,107,592.418,584,19.15611285344033
9,97,499.1056,584,18.20771942105073
10,108,521.196,584,19.38773047226434
11,21,1.91,584,4.643383092923147
12,96,539.255,584,17.94826416933939
13,68,14.04103499999995,584,7.737536756447488
14,59,0.9925,584,6.618086270070024
