,index,q95,rodada,y_pred_XGBRegressor
27,110,19.308,1728,41.970924
28,114,116.727,1728,50.798836
29,15,20.7338,1728,32.849506
0,54,8.7703,1729,10.597929
1,143,0.0,1729,-0.1272497
2,26,0.0785,1729,0.074771605
3,94,480.486,1729,353.16946
4,39,1.46,1729,0.8726331
5,56,1.0565,1729,0.05614381
6,96,539.255,1729,353.17212
7,19,1.9377,1729,2.5848825
8,46,21.8598,1729,16.646309
9,128,90.0729,1729,90.21822
10,78,1.1114,1729,1.8216629
11,87,3.9026,1729,1.1424575
12,137,893.539,1729,730.75757
13,71,1.5634,1729,1.4863274
14,82,0.8080000000000002,1729,1.3357755
15,89,14.256,1729,22.657114
16,47,0.98,1729,1.1442285
17,50,1.4889,1729,1.1410857
18,93,19.7051,1729,26.33281
19,31,2.27,1729,4.009284
20,141,806.112,1729,730.8644
21,88,5.661469999999989,1729,4.30349
22,70,24.3336,1729,36.50912
23,133,155.102,1729,90.81302
24,14,3.1201,1729,3.381613
25,68,14.04103499999995,1729,21.450838
26,129,91.2264,1729,90.68908
27,86,417.366,1729,353.1006
28,98,0.9242,1729,1.1076677
29,66,0.5634,1729,1.3122119
0,91,2.2008,1730,0.5097317
1,87,3.9026,1730,4.7997
2,97,499.1056,1730,539.2226
3,64,1.3146,1730,1.75582
4,29,0.2903,1730,0.1281406
5,68,14.04103499999995,1730,21.584778
6,7,44.5338,1730,37.846947
7,143,0.0,1730,-0.22310315
8,124,44.9176,1730,61.62758
9,138,819.714,1730,766.7974
10,133,155.102,1730,91.5291
11,14,3.1201,1730,2.87041
12,141,806.112,1730,696.62836
13,31,2.27,1730,4.453664
14,73,14.8822,1730,5.5154796
15,111,30.2317,1730,20.83606
16,121,25.9419,1730,25.931263
17,61,1.4438,1730,4.900029
18,20,2.254,1730,1.8893503
19,122,1.7296,1730,1.5907844
20,34,1.8049,1730,2.7613776
21,23,16.2733,1730,17.06833
22,115,100.569,1730,94.43905
23,18,0.4606,1730,2.199047
24,104,60.6356,1730,33.076183
25,139,0.0,1730,1.107384
26,3,1.143840000000003,1730,3.0169618
27,89,14.256,1730,17.740305
28,65,4.2191,1730,3.3895988
29,78,1.1114,1730,1.2710686
0,13,0.6751,1731,-0.012887698
1,102,29.2342,1731,21.663008
2,98,0.9242,1731,1.61051
3,70,24.3336,1731,31.252775
4,24,19.7695,1731,25.7886
5,64,1.3146,1731,1.2840862
6,40,0.8705000000000002,1731,1.4603099
7,18,0.4606,1731,1.1163212
8,110,19.308,1731,51.043884
9,71,1.5634,1731,1.8286688
10,146,781.017,1731,806.08655
11,139,0.0,1731,-0.31060207
12,27,0.1986199999999995,1731,0.07212301
13,133,155.102,1731,94.434006
14,90,21.952,1731,26.820692
15,60,0.265,1731,-0.26240176
16,33,4.3,1731,3.868401
17,51,27.9617,1731,28.822145
18,111,30.2317,1731,12.95047
19,148,804.869,1731,742.8551
20,128,90.0729,1731,91.96116
21,124,44.9176,1731,61.364166
22,103,35.2917,1731,11.7583
23,46,21.8598,1731,24.471704
24,59,0.9925,1731,4.9775944
25,100,0.0224,1731,8.174151
26,45,1.523,1731,1.7910086
27,91,2.2008,1731,0.16352256
28,143,0.0,1731,-0.020798262
29,95,6.8993,1731,1.8589371
0,61,1.4438,1732,8.338541
1,130,23.9332,1732,26.956907
2,0,2.601039999999997,1732,2.9237216
3,107,592.418,1732,500.17288
4,55,41.95629000000001,1732,30.266804
5,71,1.5634,1732,1.8621873
6,49,0.5381,1732,0.98572534
7,124,44.9176,1732,46.46409
8,59,0.9925,1732,3.370247
9,116,651.657800000002,1732,519.37915
10,80,48.2795,1732,68.41696
11,9,50.0127,1732,43.53229
12,122,1.7296,1732,0.40285122
13,33,4.3,1732,2.2516441
14,84,6.2164,1732,19.687038
15,94,480.486,1732,359.39038
16,85,72.7823,1732,75.07716
17,20,2.254,1732,2.8493428
18,13,0.6751,1732,0.5680811
19,127,92.2362,1732,87.75642
20,79,19.0626,1732,20.650928
21,43,1.3317,1732,1.1096097
22,83,4.8713,1732,13.007354
23,31,2.27,1732,4.4366574
24,88,5.661469999999989,1732,2.0719767
25,68,14.04103499999995,1732,19.9359
26,44,18.8523,1732,18.589964
27,86,417.366,1732,358.99286
28,25,0.036,1732,0.07785009
29,5,0.4344,1732,1.5825496
0,60,0.265,1733,0.43885124
1,97,499.1056,1733,481.93164
2,57,0.3474,1733,1.830976
3,4,30.2281,1733,38.141296
4,96,539.255,1733,481.2506
5,135,0.0813,1733,-0.77592975
6,122,1.7296,1733,4.574829
7,108,521.196,1733,592.6921
8,110,19.308,1733,42.835148
9,134,0.0,1733,-0.39240462
10,29,0.2903,1733,0.13103385
11,11,2.2915,1733,1.851652
12,130,23.9332,1733,24.260977
13,43,1.3317,1733,1.0645792
14,69,9.8188,1733,4.714857
15,34,1.8049,1733,1.9718745
16,44,18.8523,1733,18.133295
17,25,0.036,1733,0.08230932
18,87,3.9026,1733,4.84318
19,41,3.4419,1733,2.627942
20,55,41.95629000000001,1733,31.508667
21,51,27.9617,1733,24.230652
22,149,749.272,1733,804.8555
23,80,48.2795,1733,61.69841
24,30,25.3048,1733,20.228767
25,20,2.254,1733,3.447607
26,5,0.4344,1733,1.5359937
27,92,26.507345,1733,22.20686
28,138,819.714,1733,833.8341
29,59,0.9925,1733,-0.44902018
0,41,3.4419,1734,1.3708872
1,43,1.3317,1734,1.4859796
2,17,0.7619,1734,0.9479102
3,110,19.308,1734,42.72555
4,44,18.8523,1734,16.05132
5,47,0.98,1734,1.002331
6,92,26.507345,1734,30.474777
7,113,37.4758,1734,40.52639
8,148,804.869,1734,780.8863
9,99,0.2635,1734,-0.15300238
10,51,27.9617,1734,23.6758
11,88,5.661469999999989,1734,5.592295
12,93,19.7051,1734,30.366909
13,135,0.0813,1734,-0.67152053
14,38,230.307,1734,267.94797
15,145,710.2378499999994,1734,780.94916
16,80,48.2795,1734,66.49914
17,48,26.3377,1734,23.377989
18,97,499.1056,1734,539.254
19,18,0.4606,1734,1.2690021
20,91,2.2008,1734,1.0252669
21,124,44.9176,1734,62.129753
22,82,0.8080000000000002,1734,0.9621982
23,25,0.036,1734,0.0824788
24,40,0.8705000000000002,1734,1.4576123
25,2,4.9898,1734,4.0678577
26,83,4.8713,1734,6.387659
27,70,24.3336,1734,33.819405
28,52,30.8772,1734,33.684856
29,59,0.9925,1734,2.849435
0,113,37.4758,1735,38.57743
1,75,16.5676,1735,17.544807
2,88,5.661469999999989,1735,4.802582
3,47,0.98,1735,0.7029627
4,65,4.2191,1735,2.242451
5,40,0.8705000000000002,1735,1.4602914
6,30,25.3048,1735,24.913183
7,24,19.7695,1735,27.769857
8,45,1.523,1735,1.5389278
9,7,44.5338,1735,32.156624
10,29,0.2903,1735,0.13262963
11,50,1.4889,1735,0.84849274
12,76,0.9202,1735,1.0997863
13,97,499.1056,1735,547.12897
14,108,521.196,1735,548.66925
15,20,2.254,1735,2.1655967
16,93,19.7051,1735,26.834446
17,52,30.8772,1735,26.486975
18,1,7.1585,1735,4.9783587
19,84,6.2164,1735,19.418589
20,104,60.6356,1735,43.30972
21,134,0.0,1735,2.0159538
22,107,592.418,1735,548.2155
23,141,806.112,1735,732.7335
24,8,1.06597,1735,1.197276
25,124,44.9176,1735,62.38616
26,69,9.8188,1735,5.9576063
27,25,0.036,1735,0.07984826
28,61,1.4438,1735,10.208949
29,146,781.017,1735,816.7569
0,54,8.7703,1736,10.012085
1,118,674.9713000000012,1736,652.341
2,147,0.0,1736,0.012004838
3,140,0.0,1736,0.0011921795
4,68,14.04103499999995,1736,20.369036
5,69,9.8188,1736,5.0704327
6,82,0.8080000000000002,1736,0.76768607
7,124,44.9176,1736,52.891266
8,56,1.0565,1736,0.5606783
9,28,0.1309,1736,0.17854956
10,71,1.5634,1736,2.370019
11,139,0.0,1736,0.5472463
12,126,26.5578,1736,36.876125
13,63,351.6975,1736,232.9186
14,102,29.2342,1736,26.12538
15,7,44.5338,1736,41.594894
16,99,0.2635,1736,-0.93504924
17,42,11.5124,1736,4.117032
18,50,1.4889,1736,1.099506
19,128,90.0729,1736,92.29069
20,58,49.4681,1736,37.63914
21,74,14.6056,1736,16.561247
22,10,7.8011,1736,9.632321
23,89,14.256,1736,18.06576
24,86,417.366,1736,232.94975
25,88,5.661469999999989,1736,4.540538
26,97,499.1056,1736,539.4177
27,131,65.8824,1736,39.597458
28,91,2.2008,1736,0.9389833
29,39,1.46,1736,0.87077594
0,1,7.1585,1737,3.6810002
1,88,5.661469999999989,1737,2.4707725
2,126,26.5578,1737,30.677887
3,51,27.9617,1737,27.448513
4,28,0.1309,1737,0.028629439
5,14,3.1201,1737,6.4282055
6,144,0.0,1737,-0.2760113
7,32,4.744,1737,5.3515897
8,56,1.0565,1737,0.2535937
9,36,2.8698,1737,0.6241154
10,45,1.523,1737,2.2254841
11,27,0.1986199999999995,1737,0.044292845
12,96,539.255,1737,483.49072
13,2,4.9898,1737,3.6781557
14,82,0.8080000000000002,1737,1.5108464
15,53,0.0535,1737,1.221809
16,5,0.4344,1737,1.436904
17,138,819.714,1737,814.90405
18,35,267.5,1737,142.49573
19,67,3.9056,1737,2.7966728
20,129,91.2264,1737,97.264694
21,3,1.143840000000003,1737,1.8392938
22,31,2.27,1737,3.8800864
23,115,100.569,1737,104.94377
24,29,0.2903,1737,0.028629439
25,148,804.869,1737,743.8451
26,22,12.6221,1737,7.7665753
27,84,6.2164,1737,17.504906
28,85,72.7823,1737,60.40238
29,135,0.0813,1737,-0.061437935
0,130,23.9332,1738,19.318716
1,95,6.8993,1738,5.3136253
2,121,25.9419,1738,39.952557
3,143,0.0,1738,-0.30532807
4,32,4.744,1738,3.6615396
5,142,0.0,1738,1.1362072
6,110,19.308,1738,29.199495
7,103,35.2917,1738,14.446805
8,147,0.0,1738,-0.23667157
9,99,0.2635,1738,-0.6072811
10,90,21.952,1738,24.615444
11,139,0.0,1738,0.4411885
12,108,521.196,1738,592.46185
13,69,9.8188,1738,5.5905294
14,60,0.265,1738,0.55941063
15,12,4.6613,1738,6.6011853
16,66,0.5634,1738,0.74289274
17,68,14.04103499999995,1738,29.082352
18,15,20.7338,1738,33.47329
19,56,1.0565,1738,0.6715837
20,61,1.4438,1738,0.66473365
21,124,44.9176,1738,55.378357
22,149,749.272,1738,711.26746
23,106,64.84307000000018,1738,68.94868
24,125,4.1632,1738,21.43374
25,41,3.4419,1738,3.0435402
26,115,100.569,1738,95.60971
27,117,653.749,1738,671.81775
28,24,19.7695,1738,23.864485
29,148,804.869,1738,711.26746
0,15,20.7338,1739,30.496077
1,83,4.8713,1739,7.2268395
2,33,4.3,1739,11.607888
3,31,2.27,1739,5.0159154
4,105,3.8259,1739,3.0849395
5,64,1.3146,1739,1.2283099
6,8,1.06597,1739,0.93522006
7,10,7.8011,1739,9.442128
8,102,29.2342,1739,29.462358
9,54,8.7703,1739,11.019788
10,51,27.9617,1739,25.704792
11,79,19.0626,1739,26.19754
12,44,18.8523,1739,15.562319
13,17,0.7619,1739,1.0997765
14,99,0.2635,1739,-0.46309376
15,25,0.036,1739,0.10017675
16,127,92.2362,1739,83.26381
17,38,230.307,1739,266.97842
18,103,35.2917,1739,16.3893
19,12,4.6613,1739,6.523703
20,34,1.8049,1739,1.0926931
21,97,499.1056,1739,539.4945
22,28,0.1309,1739,0.115034625
23,115,100.569,1739,98.87387
24,108,521.196,1739,592.2518
25,123,22.3438,1739,17.21829
26,36,2.8698,1739,1.0381014
27,87,3.9026,1739,5.258065
28,118,674.9713000000012,1739,652.2656
29,32,4.744,1739,7.111865
0,10,7.8011,1740,13.029916
1,7,44.5338,1740,33.76269
2,25,0.036,1740,0.08113175
3,30,25.3048,1740,35.463196
4,86,417.366,1740,351.8612
5,103,35.2917,1740,14.967354
6,31,2.27,1740,4.8984256
7,123,22.3438,1740,29.779331
8,94,480.486,1740,351.97134
9,6,4.138,1740,4.7072563
10,51,27.9617,1740,43.738583
11,50,1.4889,1740,1.1770443
12,15,20.7338,1740,22.314402
13,104,60.6356,1740,39.65006
14,14,3.1201,1740,5.851493
15,90,21.952,1740,20.962328
16,77,1.0102,1740,1.4973105
17,84,6.2164,1740,16.561338
18,1,7.1585,1740,4.594147
19,96,539.255,1740,351.9721
20,87,3.9026,1740,6.0191584
21,79,19.0626,1740,33.13505
22,72,1.2908,1740,0.04625222
23,116,651.657800000002,1740,521.34296
24,16,4.3194,1740,5.698384
25,3,1.143840000000003,1740,3.1039214
26,11,2.2915,1740,5.439967
27,122,1.7296,1740,1.0565287
28,9,50.0127,1740,34.982426
29,52,30.8772,1740,41.963104
0,105,3.8259,1741,7.0997796
1,36,2.8698,1741,2.0195305
2,14,3.1201,1741,3.7369163
3,135,0.0813,1741,-6.833036
4,45,1.523,1741,2.931817
5,27,0.1986199999999995,1741,0.07603668
6,17,0.7619,1741,2.5439146
7,16,4.3194,1741,3.5654125
8,136,0.1093,1741,-2.168799
9,37,9.669585,1741,17.89028
10,13,0.6751,1741,2.1723714
11,52,30.8772,1741,30.305573
12,77,1.0102,1741,1.575205
13,40,0.8705000000000002,1741,1.4601564
14,149,749.272,1741,804.8679
15,6,4.138,1741,1.6395591
16,114,116.727,1741,63.613403
17,19,1.9377,1741,2.9124348
18,129,91.2264,1741,89.68859
19,87,3.9026,1741,5.007188
20,118,674.9713000000012,1741,652.7447
21,23,16.2733,1741,22.186285
22,143,0.0,1741,-0.06066925
23,10,7.8011,1741,9.90338
24,9,50.0127,1741,52.477173
25,140,0.0,1741,-0.2153225
26,47,0.98,1741,0.9550134
27,113,37.4758,1741,46.17712
28,99,0.2635,1741,0.2771319
29,63,351.6975,1741,232.2653
0,100,0.0224,1742,-0.21549952
1,21,1.91,1742,1.491922
2,0,2.601039999999997,1742,1.6169529
3,5,0.4344,1742,1.2041498
4,108,521.196,1742,593.29956
5,117,653.749,1742,661.84875
6,59,0.9925,1742,3.9295278
7,95,6.8993,1742,7.869023
8,20,2.254,1742,2.2224202
9,73,14.8822,1742,3.733931
10,87,3.9026,1742,5.7591443
11,51,27.9617,1742,28.83841
12,70,24.3336,1742,34.185497
13,2,4.9898,1742,4.179597
14,7,44.5338,1742,37.34258
15,136,0.1093,1742,-4.421592
16,68,14.04103499999995,1742,20.481787
17,93,19.7051,1742,26.498413
18,28,0.1309,1742,0.03402059
19,143,0.0,1742,0.26596382
20,55,41.95629000000001,1742,36.750336
21,139,0.0,1742,-0.24502148
22,84,6.2164,1742,18.693756
23,98,0.9242,1742,1.0361409
24,40,0.8705000000000002,1742,1.4634664
25,36,2.8698,1742,2.458929
26,60,0.265,1742,0.30211905
27,77,1.0102,1742,1.3144032
28,8,1.06597,1742,2.320194
29,76,0.9202,1742,1.4674824
0,127,92.2362,1743,57.89301
1,20,2.254,1743,2.2787833
2,115,100.569,1743,58.699997
3,112,38.6483,1743,27.920424
4,104,60.6356,1743,33.757103
5,30,25.3048,1743,22.456203
6,81,60.9434,1743,47.42743
7,95,6.8993,1743,7.532681
8,11,2.2915,1743,2.8895123
9,40,0.8705000000000002,1743,1.4589504
10,64,1.3146,1743,1.0490736
11,144,0.0,1743,-0.1837496
12,47,0.98,1743,2.252619
13,142,0.0,1743,5.968182
14,109,21.0648,1743,7.563167
15,83,4.8713,1743,6.7605877
16,76,0.9202,1743,1.2486707
17,140,0.0,1743,0.2632575
18,49,0.5381,1743,1.0530068
19,130,23.9332,1743,32.77692
20,7,44.5338,1743,35.38586
21,3,1.143840000000003,1743,2.2573946
22,113,37.4758,1743,27.288118
23,56,1.0565,1743,1.0349016
24,51,27.9617,1743,25.413038
25,114,116.727,1743,55.938606
26,134,0.0,1743,0.12313738
27,74,14.6056,1743,16.735613
28,149,749.272,1743,804.8689
29,57,0.3474,1743,1.5497513
0,132,63.9294,1744,62.135628
1,109,21.0648,1744,5.78346
2,82,0.8080000000000002,1744,0.28392735
3,93,19.7051,1744,27.10924
4,65,4.2191,1744,3.3042817
5,8,1.06597,1744,0.34219337
6,41,3.4419,1744,1.34669
7,67,3.9056,1744,3.8184664
8,108,521.196,1744,592.4131
9,61,1.4438,1744,10.304278
10,88,5.661469999999989,1744,12.5399
11,68,14.04103499999995,1744,20.951803
12,90,21.952,1744,27.727583
13,51,27.9617,1744,29.026482
14,46,21.8598,1744,21.292215
15,47,0.98,1744,1.6212066
16,6,4.138,1744,2.3198538
17,85,72.7823,1744,60.269985
18,112,38.6483,1744,28.551516
19,20,2.254,1744,3.2166054
20,70,24.3336,1744,36.158775
21,74,14.6056,1744,19.495129
22,14,3.1201,1744,5.5783033
23,11,2.2915,1744,2.3006687
24,129,91.2264,1744,95.096565
25,148,804.869,1744,749.08154
26,143,0.0,1744,0.018814093
27,30,25.3048,1744,24.597134
28,100,0.0224,1744,7.608538
29,36,2.8698,1744,1.2897267
0,10,7.8011,1745,9.832324
1,136,0.1093,1745,-0.3399447
2,147,0.0,1745,0.30410036
3,74,14.6056,1745,17.028517
4,20,2.254,1745,2.8071256
5,14,3.1201,1745,3.7647133
6,127,92.2362,1745,90.021126
7,4,30.2281,1745,37.27486
8,100,0.0224,1745,6.176107
9,81,60.9434,1745,48.568615
10,16,4.3194,1745,3.654772
11,141,806.112,1745,740.42487
12,38,230.307,1745,267.53604
13,103,35.2917,1745,12.110612
14,119,649.721,1745,684.72253
15,94,480.486,1745,417.4442
16,69,9.8188,1745,5.520842
17,53,0.0535,1745,0.4715689
18,115,100.569,1745,103.34327
19,98,0.9242,1745,0.8874058
20,2,4.9898,1745,4.531831
21,58,49.4681,1745,38.94909
22,85,72.7823,1745,52.60077
23,30,25.3048,1745,22.889065
24,44,18.8523,1745,16.03182
25,97,499.1056,1745,539.2442
26,122,1.7296,1745,2.6195278
27,124,44.9176,1745,54.340714
28,149,749.272,1745,804.86755
29,83,4.8713,1745,4.864578
0,17,0.7619,1746,1.1128745
1,125,4.1632,1746,13.830197
2,9,50.0127,1746,44.974495
3,41,3.4419,1746,2.349472
4,138,819.714,1746,815.3589
5,2,4.9898,1746,3.6770763
6,124,44.9176,1746,50.787712
7,52,30.8772,1746,33.342888
8,19,1.9377,1746,4.8999543
9,148,804.869,1746,780.6909
10,106,64.84307000000018,1746,44.8474
11,20,2.254,1746,2.351066
12,22,12.6221,1746,8.399185
13,10,7.8011,1746,8.844029
14,110,19.308,1746,48.481163
15,21,1.91,1746,2.4522247
16,142,0.0,1746,0.2289915
17,38,230.307,1746,267.8751
18,121,25.9419,1746,35.116722
19,145,710.2378499999994,1746,776.3529
20,1,7.1585,1746,3.6629198
21,136,0.1093,1746,3.4131634
22,47,0.98,1746,1.1063337
23,86,417.366,1746,347.5064
24,84,6.2164,1746,17.922457
25,44,18.8523,1746,16.05449
26,104,60.6356,1746,43.254566
27,60,0.265,1746,0.6360091
28,129,91.2264,1746,89.52101
29,67,3.9056,1746,3.0103607
0,45,1.523,1747,1.308753
1,29,0.2903,1747,0.12968196
2,135,0.0813,1747,-4.922975
3,48,26.3377,1747,21.552706
4,136,0.1093,1747,6.202403
5,37,9.669585,1747,11.774853
6,124,44.9176,1747,64.13247
7,18,0.4606,1747,2.0870852
8,88,5.661469999999989,1747,4.870194
9,62,0.9316,1747,2.6619656
10,142,0.0,1747,14.961314
11,95,6.8993,1747,5.1578536
12,46,21.8598,1747,19.00591
13,9,50.0127,1747,36.981014
14,122,1.7296,1747,0.41316774
15,54,8.7703,1747,9.543653
16,146,781.017,1747,813.64746
17,127,92.2362,1747,90.30438
18,89,14.256,1747,22.80769
19,59,0.9925,1747,3.807822
20,55,41.95629000000001,1747,32.157684
21,61,1.4438,1747,3.9594162
22,123,22.3438,1747,28.010698
23,118,674.9713000000012,1747,652.4918
24,41,3.4419,1747,2.308126
25,148,804.869,1747,740.91003
26,8,1.06597,1747,5.1925054
27,69,9.8188,1747,6.641966
28,64,1.3146,1747,1.396225
29,105,3.8259,1747,4.3199716
0,1,7.1585,1748,3.7263956
1,9,50.0127,1748,40.698734
2,4,30.2281,1748,23.039457
3,11,2.2915,1748,3.1754868
4,10,7.8011,1748,8.341605
5,18,0.4606,1748,1.2055924
6,23,16.2733,1748,20.498348
7,117,653.749,1748,668.75085
8,52,30.8772,1748,24.46539
9,106,64.84307000000018,1748,67.072784
10,107,592.418,1748,499.7477
11,15,20.7338,1748,33.09572
12,140,0.0,1748,0.38104692
13,66,0.5634,1748,0.5307157
14,62,0.9316,1748,1.3932388
15,125,4.1632,1748,13.874238
16,34,1.8049,1748,2.279314
17,139,0.0,1748,0.7142337
18,49,0.5381,1748,0.350721
19,83,4.8713,1748,5.9163294
20,51,27.9617,1748,27.457397
21,5,0.4344,1748,1.2739061
22,50,1.4889,1748,1.1986943
23,109,21.0648,1748,16.856804
24,59,0.9925,1748,3.2838452
25,133,155.102,1748,92.23198
26,108,521.196,1748,499.63544
27,6,4.138,1748,2.2445722
28,78,1.1114,1748,1.5538526
29,17,0.7619,1748,1.975758
0,48,26.3377,1749,20.761068
1,84,6.2164,1749,21.464632
2,22,12.6221,1749,6.054905
3,83,4.8713,1749,10.199541
4,16,4.3194,1749,3.8077621
5,6,4.138,1749,2.014798
6,141,806.112,1749,732.3
7,72,1.2908,1749,0.90861684
8,119,649.721,1749,676.8267
9,99,0.2635,1749,-0.36758918
10,97,499.1056,1749,480.93457
11,62,0.9316,1749,1.635628
12,140,0.0,1749,0.52076274
13,73,14.8822,1749,4.438441
14,96,539.255,1749,480.93457
15,131,65.8824,1749,23.609438
16,1,7.1585,1749,2.39346
17,88,5.661469999999989,1749,2.2858965
18,106,64.84307000000018,1749,58.763718
19,4,30.2281,1749,41.423847
20,52,30.8772,1749,25.181952
21,139,0.0,1749,0.531085
22,124,44.9176,1749,33.87472
23,55,41.95629000000001,1749,27.369553
24,75,16.5676,1749,15.510333
25,13,0.6751,1749,1.164146
26,26,0.0785,1749,0.07077413
27,57,0.3474,1749,0.408102
28,0,2.601039999999997,1749,5.706725
29,146,781.017,1749,816.8826
0,92,26.507345,1750,20.248253
1,47,0.98,1750,1.1821864
2,34,1.8049,1750,2.9395726
3,42,11.5124,1750,3.9612443
4,18,0.4606,1750,1.0975639
5,64,1.3146,1750,2.230896
6,96,539.255,1750,351.4086
7,116,651.657800000002,1750,521.4765
8,94,480.486,1750,351.0681
9,82,0.8080000000000002,1750,0.90057147
10,80,48.2795,1750,59.399788
11,98,0.9242,1750,1.2159872
12,57,0.3474,1750,1.4601667
13,117,653.749,1750,541.2504
14,138,819.714,1750,805.96606
15,26,0.0785,1750,0.2753689
16,135,0.0813,1750,-1.2778833
17,145,710.2378499999994,1750,786.754
18,17,0.7619,1750,1.2165729
19,103,35.2917,1750,16.102654
20,148,804.869,1750,781.22253
21,30,25.3048,1750,25.630474
22,44,18.8523,1750,18.15143
23,140,0.0,1750,-0.7311242
24,86,417.366,1750,351.0681
25,50,1.4889,1750,1.2108737
26,79,19.0626,1750,31.603678
27,136,0.1093,1750,-0.79541165
28,89,14.256,1750,25.015766
29,66,0.5634,1750,1.5820936
0,10,7.8011,1751,11.817963
1,18,0.4606,1751,1.2260361
2,79,19.0626,1751,17.803253
3,26,0.0785,1751,0.04125367
4,114,116.727,1751,58.077583
5,123,22.3438,1751,18.747902
6,76,0.9202,1751,1.2312889
7,129,91.2264,1751,82.718864
8,31,2.27,1751,2.6227605
9,95,6.8993,1751,7.6009483
10,149,749.272,1751,804.8661
11,132,63.9294,1751,65.43193
12,118,674.9713000000012,1751,651.6925
13,97,499.1056,1751,537.6973
14,102,29.2342,1751,17.195042
15,147,0.0,1751,0.023018403
16,87,3.9026,1751,5.5163608
17,98,0.9242,1751,2.9764185
18,103,35.2917,1751,14.571663
19,38,230.307,1751,267.7062
20,145,710.2378499999994,1751,784.80194
21,6,4.138,1751,1.4885459
22,86,417.366,1751,351.9027
23,12,4.6613,1751,7.5908113
24,62,0.9316,1751,0.14358349
25,128,90.0729,1751,80.261246
26,27,0.1986199999999995,1751,0.038928837
27,29,0.2903,1751,0.25317335
28,85,72.7823,1751,60.191692
29,48,26.3377,1751,21.607166
0,127,92.2362,1752,50.089226
1,147,0.0,1752,-0.15238811
2,54,8.7703,1752,10.570774
3,48,26.3377,1752,21.743711
4,61,1.4438,1752,2.5685132
5,50,1.4889,1752,1.2703407
6,108,521.196,1752,592.30743
7,116,651.657800000002,1752,596.284
8,149,749.272,1752,804.86835
9,120,12.7955,1752,10.187321
10,126,26.5578,1752,32.95987
11,114,116.727,1752,44.054268
