,index,q95,rodada,y_pred_knnr
3,106,64.84307000000018,1138,44.4677
4,140,0.0,1138,0.0
5,115,100.569,1138,57.83693333333333
6,78,1.1114,1138,6.1659999999999995
7,49,0.5381,1138,24.774130000000003
8,82,0.8080000000000002,1138,3.891
9,79,19.0626,1138,6.1659999999999995
10,144,0.0,1138,0.0
11,16,4.3194,1138,9.228866666666667
12,107,592.418,1138,557.3198000000007
13,44,18.8523,1138,17.625133333333334
14,32,4.744,1138,2.4913233333333333
15,18,0.4606,1138,4.535118333333333
16,33,4.3,1138,2.06859
17,25,0.036,1138,0.1360066666666665
18,34,1.8049,1138,7.452728333333333
19,138,819.714,1138,826.8893333333332
20,102,29.2342,1138,29.9816
21,14,3.1201,1138,0.3174066666666665
22,47,0.98,1138,17.405163333333338
23,46,21.8598,1138,17.468133333333334
24,60,0.265,1138,0.8796333333333334
25,145,710.2378499999994,1138,778.386
26,120,12.7955,1138,32.07136666666667
27,41,3.4419,1138,4.6143
28,67,3.9056,1138,6.27451166666665
29,129,91.2264,1138,112.47036666666668
0,35,267.5,1139,101.87483333333334
1,108,521.196,1139,640.3794333333336
2,46,21.8598,1139,17.468133333333334
3,83,4.8713,1139,2.8626
4,14,3.1201,1139,0.26320000000000005
5,97,499.1056,1139,575.551
6,29,0.2903,1139,0.12183999999999982
7,148,804.869,1139,746.8422833333333
8,59,0.9925,1139,0.6149
9,86,417.366,1139,474.86716666666666
10,100,0.0224,1139,0.3983666666666667
11,120,12.7955,1139,32.07136666666667
12,44,18.8523,1139,17.625133333333334
13,72,1.2908,1139,2.0108
14,23,16.2733,1139,1.4135
15,142,0.0,1139,0.0
16,116,651.657800000002,1139,659.4804333333337
17,2,4.9898,1139,3.6344600000000002
18,77,1.0102,1139,12.2472
19,122,1.7296,1139,10.011066666666666
20,81,60.9434,1139,47.67126666666667
21,36,2.8698,1139,3.9783616666666664
22,56,1.0565,1139,0.6149
23,76,0.9202,1139,12.2472
24,33,4.3,1139,2.6933233333333333
25,64,1.3146,1139,16.064478333333316
26,60,0.265,1139,0.8796333333333334
27,96,539.255,1139,474.86716666666666
28,65,4.2191,1139,14.093411666666649
29,139,0.0,1139,21.3098
0,33,4.3,1140,2.6933233333333333
1,85,72.7823,1140,45.243415
2,69,9.8188,1140,9.786900000000001
3,18,0.4606,1140,1.9135566666666666
4,44,18.8523,1140,17.625133333333334
5,40,0.8705000000000002,1140,5.841333333333334
6,66,0.5634,1140,3.1385000000000005
7,76,0.9202,1140,7.0614
8,4,30.2281,1140,16.092893333333333
9,100,0.0224,1140,0.3983666666666667
10,43,1.3317,1140,18.35376666666667
11,14,3.1201,1140,0.30323999999999984
12,26,0.0785,1140,0.12183999999999984
13,68,14.04103499999995,1140,10.819433333333334
14,139,0.0,1140,0.30806666666666666
15,38,230.307,1140,215.71973333333332
16,104,60.6356,1140,45.87019000000006
17,20,2.254,1140,5.489933333333333
18,122,1.7296,1140,20.499666666666666
19,135,0.0813,1140,0.03643333333333333
20,23,16.2733,1140,5.3307
21,117,653.749,1140,658.7833666666678
22,105,3.8259,1140,35.67802333333339
23,143,0.0,1140,0.03643333333333333
24,132,63.9294,1140,104.07026666666667
25,46,21.8598,1140,17.468133333333334
26,45,1.523,1140,18.35376666666667
27,73,14.8822,1140,8.025533333333334
28,74,14.6056,1140,8.025533333333334
29,75,16.5676,1140,8.025533333333334
0,101,0.0,1141,1.5908333333333333
1,147,0.0,1141,0.0
2,124,44.9176,1141,91.1785
3,145,710.2378499999994,1141,778.386
4,2,4.9898,1141,3.6344600000000002
5,76,0.9202,1141,7.0614
6,48,26.3377,1141,19.866933333333332
7,134,0.0,1141,0.3716
8,43,1.3317,1141,19.866933333333332
9,118,674.9713000000012,1141,607.524933333334
10,104,60.6356,1141,45.87019000000006
11,63,351.6975,1141,388.4506666666666
12,93,19.7051,1141,18.225248333333333
13,32,4.744,1141,2.5453233333333336
14,45,1.523,1141,19.866933333333332
15,49,0.5381,1141,11.115366666666667
16,65,4.2191,1141,9.851266666666668
17,117,653.749,1141,607.524933333334
18,21,1.91,1141,10.383133333333333
19,111,30.2317,1141,24.169533333333334
20,130,23.9332,1141,52.1232
21,89,14.256,1141,10.505356666666664
22,6,4.138,1141,3.524113333333334
23,68,14.04103499999995,1141,9.600866666666667
24,53,0.0535,1141,16.957333333333334
25,59,0.9925,1141,0.9492333333333334
26,82,0.8080000000000002,1141,3.891
27,125,4.1632,1141,17.98239
28,38,230.307,1141,115.15813333333334
29,62,0.9316,1141,0.18363333333333332
0,78,1.1114,1142,6.9976666666666665
1,22,12.6221,1142,6.812433333333334
2,108,521.196,1142,639.0367666666671
3,75,16.5676,1142,16.183466666666664
4,136,0.1093,1142,0.0271
5,100,0.0224,1142,0.3983666666666667
6,143,0.0,1142,0.0
7,131,65.8824,1142,54.57053333333334
8,122,1.7296,1142,29.325656666666728
9,44,18.8523,1142,18.3219
10,145,710.2378499999994,1142,778.386
11,2,4.9898,1142,2.6276266666666666
12,95,6.8993,1142,43.1015233333334
13,112,38.6483,1142,26.84356666666667
14,81,60.9434,1142,47.67126666666667
15,7,44.5338,1142,27.102256666666666
16,96,539.255,1142,465.65253333333334
17,1,7.1585,1142,2.6276266666666666
18,130,23.9332,1142,45.13493333333333
19,83,4.8713,1142,1.2207333333333332
20,103,35.2917,1142,54.31815666666673
21,45,1.523,1142,18.35376666666667
22,35,267.5,1142,101.87483333333334
23,117,653.749,1142,639.0367666666671
24,89,14.256,1142,10.505356666666664
25,84,6.2164,1142,15.925281666666669
26,144,0.0,1142,0.0271
27,116,651.657800000002,1142,639.0367666666671
28,15,20.7338,1142,5.593933333333332
29,19,1.9377,1142,6.812433333333334
0,17,0.7619,1143,16.5735
1,87,3.9026,1143,12.27822333333333
2,113,37.4758,1143,70.88476666666666
3,14,3.1201,1143,0.26320000000000005
4,3,1.143840000000003,1143,3.9096133333333327
5,61,1.4438,1143,0.7713333333333333
6,83,4.8713,1143,1.2207333333333332
7,111,30.2317,1143,24.169533333333334
8,51,27.9617,1143,19.5793
9,12,4.6613,1143,10.275466666666667
10,130,23.9332,1143,52.1232
11,102,29.2342,1143,40.116233333333334
12,22,12.6221,1143,6.707
13,84,6.2164,1143,15.925281666666669
14,24,19.7695,1143,9.172099999999999
15,39,1.46,1143,6.8618999999999994
16,55,41.95629000000001,1143,13.542499999999999
17,115,100.569,1143,65.55686666666666
18,44,18.8523,1143,18.3219
19,64,1.3146,1143,9.359644999999983
20,16,4.3194,1143,10.275466666666667
21,20,2.254,1143,6.707
22,122,1.7296,1143,10.011066666666666
23,89,14.256,1143,2.8385566666666633
24,108,521.196,1143,632.6082666666673
25,127,92.2362,1143,75.40563333333334
26,101,0.0,1143,1.5908333333333333
27,31,2.27,1143,4.393999999999999
28,90,21.952,1143,15.925281666666669
29,42,11.5124,1143,4.037833333333333
0,111,30.2317,1144,29.6491
1,33,4.3,1144,2.6933233333333333
2,120,12.7955,1144,46.6196
3,133,155.102,1144,82.464
4,119,649.721,1144,608.8676000000006
5,67,3.9056,1144,9.705366666666666
6,136,0.1093,1144,0.33516666666666667
7,0,2.601039999999997,1144,12.120580000000002
8,94,480.486,1144,502.9632
9,22,12.6221,1144,6.812433333333334
10,18,0.4606,1144,1.9135566666666666
11,72,1.2908,1144,0.9782666666666667
12,60,0.265,1144,0.8796333333333334
13,69,9.8188,1144,8.568333333333333
14,80,48.2795,1144,45.096366666666675
15,110,19.308,1144,84.92393333333334
16,131,65.8824,1144,47.575733333333325
17,96,539.255,1144,502.9632
18,124,44.9176,1144,70.0068
19,88,5.661469999999989,1144,11.5754
20,134,0.0,1144,0.33516666666666667
21,128,90.0729,1144,70.0068
22,68,14.04103499999995,1144,9.705366666666668
23,14,3.1201,1144,0.26320000000000005
24,35,267.5,1144,101.87483333333334
25,122,1.7296,1144,35.67802333333339
26,118,674.9713000000012,1144,608.8676000000006
27,24,19.7695,1144,9.172099999999999
28,51,27.9617,1144,19.5793
29,105,3.8259,1144,35.67802333333339
0,62,0.9316,1145,0.5765666666666667
1,39,1.46,1145,5.644833333333334
2,2,4.9898,1145,3.6344600000000002
3,89,14.256,1145,9.048466666666668
4,126,26.5578,1145,41.1985
5,95,6.8993,1145,34.653556666666724
6,36,2.8698,1145,3.9783616666666664
7,60,0.265,1145,0.8999333333333334
8,137,893.539,1145,778.6879499999999
9,7,44.5338,1145,27.102256666666666
10,107,592.418,1145,557.3198000000007
11,88,5.661469999999989,1145,13.177599999999998
12,23,16.2733,1145,5.1342
13,33,4.3,1145,1.7136233333333333
14,144,0.0,1145,0.0
15,30,25.3048,1145,20.481966666666665
16,65,4.2191,1145,9.851266666666668
17,66,0.5634,1145,9.843333333333334
18,84,6.2164,1145,17.027915
19,148,804.869,1145,765.7889499999998
20,26,0.0785,1145,0.12183999999999984
21,149,749.272,1145,765.7889499999998
22,122,1.7296,1145,19.4752
23,63,351.6975,1145,305.05766666666665
24,32,4.744,1145,2.4913233333333333
25,68,14.04103499999995,1145,9.851266666666666
26,104,60.6356,1145,45.87019000000006
27,45,1.523,1145,18.35376666666667
28,71,1.5634,1145,2.001466666666667
29,128,90.0729,1145,76.12673333333333
0,111,30.2317,1146,21.0315
1,91,2.2008,1146,12.531681666666666
2,59,0.9925,1146,0.4858
3,112,38.6483,1146,29.258266666666668
4,7,44.5338,1146,27.128213333333335
5,106,64.84307000000018,1146,44.4677
6,61,1.4438,1146,0.5558
7,2,4.9898,1146,3.6344600000000002
8,8,1.06597,1146,3.771333333333333
9,20,2.254,1146,10.2777
10,34,1.8049,1146,5.613128333333333
11,73,14.8822,1146,16.745266666666666
12,117,653.749,1146,615.9417000000011
13,134,0.0,1146,0.3716
14,18,0.4606,1146,5.613128333333333
15,21,1.91,1146,10.118466666666666
16,60,0.265,1146,0.4058333333333333
17,14,3.1201,1146,0.30323999999999984
18,123,22.3438,1146,28.090300000000003
19,58,49.4681,1146,3.5991
20,26,0.0785,1146,0.12183999999999984
21,55,41.95629000000001,1146,13.3952
22,47,0.98,1146,3.5991
23,29,0.2903,1146,0.12183999999999982
24,121,25.9419,1146,14.5055
25,119,649.721,1146,615.9417000000011
26,93,19.7051,1146,18.225248333333333
27,139,0.0,1146,0.0
28,145,710.2378499999994,1146,778.386
29,101,0.0,1146,1.5908333333333333
0,138,819.714,1147,803.2962833333331
1,71,1.5634,1147,5.209133333333333
2,11,2.2915,1147,5.593933333333332
3,1,7.1585,1147,3.423880000000001
4,112,38.6483,1147,26.84356666666667
5,52,30.8772,1147,32.08523
6,129,91.2264,1147,115.96906666666666
7,28,0.1309,1147,0.17497333333333318
8,128,90.0729,1147,86.71123333333333
9,81,60.9434,1147,47.67126666666667
10,54,8.7703,1147,14.491463333333336
11,72,1.2908,1147,1.7590000000000001
12,58,49.4681,1147,14.808396666666669
13,139,0.0,1147,0.0
14,132,63.9294,1147,81.6392
15,124,44.9176,1147,86.71123333333333
16,126,26.5578,1147,56.971366666666675
17,0,2.601039999999997,1147,12.120580000000002
18,147,0.0,1147,0.0
19,93,19.7051,1147,33.65023333333334
20,57,0.3474,1147,0.7008333333333333
21,92,26.507345,1147,33.65023333333334
22,91,2.2008,1147,4.0267333333333335
23,61,1.4438,1147,0.7713333333333333
24,113,37.4758,1147,53.590123333333395
25,21,1.91,1147,10.383133333333333
26,99,0.2635,1147,0.4063333333333334
27,114,116.727,1147,60.170866666666676
28,39,1.46,1147,6.8618999999999994
29,33,4.3,1147,2.6933233333333333
0,122,1.7296,1148,10.011066666666666
1,68,14.04103499999995,1148,10.819433333333334
2,104,60.6356,1148,46.98905666666673
3,138,819.714,1148,803.2962833333331
4,57,0.3474,1148,16.838033333333332
5,36,2.8698,1148,5.258161666666666
6,125,4.1632,1148,17.98239
7,109,21.0648,1148,35.45193333333333
8,14,3.1201,1148,0.26320000000000005
9,40,0.8705000000000002,1148,7.0584
10,120,12.7955,1148,33.902366666666666
11,56,1.0565,1148,0.8299333333333333
12,90,21.952,1148,20.156148333333334
13,55,41.95629000000001,1148,13.542499999999999
14,128,90.0729,1148,97.41860000000001
15,102,29.2342,1148,35.45193333333333
16,129,91.2264,1148,97.41860000000001
17,103,35.2917,1148,36.40605666666672
18,117,653.749,1148,607.524933333334
19,81,60.9434,1148,33.61768166666667
20,80,48.2795,1148,32.893100000000004
21,139,0.0,1148,0.0
22,107,592.418,1148,557.3198000000007
23,69,9.8188,1148,8.568333333333333
24,94,480.486,1148,485.24219999999997
25,118,674.9713000000012,1148,607.524933333334
26,43,1.3317,1148,10.0822
27,28,0.1309,1148,0.17497333333333318
28,79,19.0626,1148,1.0139333333333334
29,10,7.8011,1148,9.228866666666667
0,80,48.2795,1149,15.949666666666667
1,55,41.95629000000001,1149,13.542499999999999
2,19,1.9377,1149,5.595366666666666
3,78,1.1114,1149,6.1659999999999995
4,136,0.1093,1149,0.33516666666666667
5,113,37.4758,1149,53.590123333333395
6,101,0.0,1149,1.5908333333333333
7,119,649.721,1149,660.1260333333345
8,69,9.8188,1149,8.568333333333333
9,91,2.2008,1149,15.885415000000002
10,109,21.0648,1149,27.225166666666667
11,79,19.0626,1149,6.1659999999999995
12,84,6.2164,1149,17.027915
13,0,2.601039999999997,1149,12.120580000000002
14,36,2.8698,1149,5.406161666666667
15,9,50.0127,1149,25.275956666666662
16,18,0.4606,1149,4.180151666666666
17,40,0.8705000000000002,1149,7.0584
18,81,60.9434,1149,16.674248333333335
19,27,0.1986199999999995,1149,0.0818
20,87,3.9026,1149,12.161689999999995
21,114,116.727,1149,60.170866666666676
22,33,4.3,1149,2.6933233333333333
23,121,25.9419,1149,17.688266666666667
24,16,4.3194,1149,4.917966666666667
25,85,72.7823,1149,22.721481666666666
26,58,49.4681,1149,1.0023333333333333
27,147,0.0,1149,0.0
28,15,20.7338,1149,12.589066666666668
29,134,0.0,1149,0.34263333333333335
0,38,230.307,1150,215.71973333333332
1,65,4.2191,1150,6.4204116666666495
2,42,11.5124,1150,8.2238
3,73,14.8822,1150,16.745266666666666
4,93,19.7051,1150,18.225248333333333
5,13,0.6751,1150,0.10437333333333317
6,121,25.9419,1150,17.688266666666667
7,129,91.2264,1150,112.47036666666668
8,102,29.2342,1150,29.9816
9,49,0.5381,1150,24.604496666666666
10,37,9.669585,1150,2.991566666666666
11,3,1.143840000000003,1150,3.9096133333333327
12,113,37.4758,1150,70.88476666666666
13,149,749.272,1150,765.3746166666665
14,31,2.27,1150,4.393999999999999
15,14,3.1201,1150,0.10437333333333317
16,110,19.308,1150,84.1959
17,50,1.4889,1150,24.604496666666666
18,130,23.9332,1150,52.1232
19,23,16.2733,1150,1.4135
20,11,2.2915,1150,9.904833333333332
21,141,806.112,1150,807.8302833333332
22,83,4.8713,1150,3.023533333333333
23,10,7.8011,1150,9.904833333333334
24,18,0.4606,1150,2.39029
25,142,0.0,1150,0.0
26,88,5.661469999999989,1150,11.5754
27,120,12.7955,1150,32.07136666666667
28,57,0.3474,1150,0.7008333333333333
29,44,18.8523,1150,22.311366666666668
0,79,19.0626,1151,2.0080666666666667
1,103,35.2917,1151,35.003566666666664
2,50,1.4889,1151,14.491463333333336
3,128,90.0729,1151,76.12673333333333
4,76,0.9202,1151,2.0080666666666667
5,46,21.8598,1151,14.972999999999999
6,45,1.523,1151,18.35376666666667
7,106,64.84307000000018,1151,35.003566666666664
8,63,351.6975,1151,376.05300000000005
9,10,7.8011,1151,9.228866666666667
10,75,16.5676,1151,2.0080666666666667
11,73,14.8822,1151,2.0080666666666667
12,9,50.0127,1151,25.275956666666662
13,58,49.4681,1151,14.491463333333336
14,97,499.1056,1151,537.3863333333334
15,28,0.1309,1151,0.18913999999999984
16,18,0.4606,1151,2.39029
17,31,2.27,1151,4.393999999999999
18,25,0.036,1151,0.18913999999999984
19,121,25.9419,1151,17.688266666666667
20,115,100.569,1151,57.83693333333333
21,35,267.5,1151,93.98316666666666
22,20,2.254,1151,5.489933333333333
23,120,12.7955,1151,32.07136666666667
24,88,5.661469999999989,1151,6.574000000000001
25,37,9.669585,1151,2.991566666666666
26,74,14.6056,1151,2.0080666666666667
27,13,0.6751,1151,1.1324066666666666
28,138,819.714,1151,803.2962833333331
29,92,26.507345,1151,38.14646666666667
0,4,30.2281,1152,16.092893333333333
1,74,14.6056,1152,16.837466666666668
2,38,230.307,1152,215.71973333333332
3,13,0.6751,1152,1.0782
4,105,3.8259,1152,3.184366666666667
5,99,0.2635,1152,0.5770666666666666
6,43,1.3317,1152,18.607466666666667
7,78,1.1114,1152,6.9976666666666665
8,142,0.0,1152,0.0
9,62,0.9316,1152,2.395566666666667
10,121,25.9419,1152,14.5055
11,36,2.8698,1152,4.810061666666666
12,92,26.507345,1152,38.14646666666667
13,135,0.0813,1152,0.34450000000000003
14,15,20.7338,1152,5.593933333333332
15,11,2.2915,1152,5.593933333333332
16,101,0.0,1152,0.31553333333333333
17,17,0.7619,1152,18.607466666666667
18,123,22.3438,1152,28.090300000000003
19,106,64.84307000000018,1152,35.003566666666664
20,103,35.2917,1152,35.003566666666664
21,87,3.9026,1152,12.161689999999995
22,81,60.9434,1152,47.67126666666667
23,34,1.8049,1152,4.810061666666666
24,21,1.91,1152,10.383133333333333
25,82,0.8080000000000002,1152,1.9199333333333335
26,145,710.2378499999994,1152,778.386
27,91,2.2008,1152,9.121766666666668
28,114,116.727,1152,52.45093333333333
29,69,9.8188,1152,12.979344999999983
0,9,50.0127,1153,25.275956666666662
1,50,1.4889,1153,14.491463333333336
2,90,21.952,1153,20.156148333333334
3,51,27.9617,1153,9.540866666666668
4,57,0.3474,1153,0.7008333333333333
5,130,23.9332,1153,52.1232
6,73,14.8822,1153,16.745266666666666
7,67,3.9056,1153,9.947833333333334
8,68,14.04103499999995,1153,9.955766666666667
9,52,30.8772,1153,23.208563333333334
10,123,22.3438,1153,28.090300000000003
11,134,0.0,1153,0.03456666666666667
12,121,25.9419,1153,14.5055
13,84,6.2164,1153,17.027915
14,22,12.6221,1153,6.812433333333334
15,110,19.308,1153,84.92393333333334
16,106,64.84307000000018,1153,26.5556
17,112,38.6483,1153,29.590766666666667
18,13,0.6751,1153,1.0782
19,102,29.2342,1153,29.590766666666667
20,104,60.6356,1153,63.16483333333334
21,141,806.112,1153,807.8302833333332
22,98,0.9242,1153,1.2827666666666666
23,80,48.2795,1153,52.68643333333333
24,66,0.5634,1153,9.947833333333334
25,31,2.27,1153,3.3159899999999998
26,24,19.7695,1153,9.172099999999999
27,33,4.3,1153,2.53829
28,71,1.5634,1153,5.4516
29,136,0.1093,1153,0.0271
0,20,2.254,1154,5.489933333333333
1,110,19.308,1154,57.77883333333333
2,49,0.5381,1154,11.115366666666667
3,138,819.714,1154,794.931283333333
4,93,19.7051,1154,40.41388166666667
5,100,0.0224,1154,0.3983666666666667
6,39,1.46,1154,6.8618999999999994
7,15,20.7338,1154,5.593933333333332
8,84,6.2164,1154,10.980681666666667
9,3,1.143840000000003,1154,3.9096133333333327
10,95,6.8993,1154,34.653556666666724
11,60,0.265,1154,0.8796333333333334
12,32,4.744,1154,2.5453233333333336
13,119,649.721,1154,615.9417000000011
14,59,0.9925,1154,0.9492333333333334
15,141,806.112,1154,794.931283333333
16,43,1.3317,1154,10.0822
17,114,116.727,1154,66.22680000000001
18,133,155.102,1154,75.40563333333334
19,54,8.7703,1154,24.604496666666666
20,139,0.0,1154,0.0
21,13,0.6751,1154,1.0782
22,75,16.5676,1154,16.183466666666664
23,123,22.3438,1154,28.090300000000003
24,127,92.2362,1154,75.40563333333334
25,121,25.9419,1154,14.5055
26,135,0.0813,1154,0.03643333333333333
27,69,9.8188,1154,8.568333333333333
28,89,14.256,1154,10.505356666666664
29,117,653.749,1154,615.9417000000011
0,116,651.657800000002,1155,659.4804333333337
1,122,1.7296,1155,20.499666666666666
2,111,30.2317,1155,21.0315
3,23,16.2733,1155,5.3307
4,112,38.6483,1155,29.258266666666668
5,138,819.714,1155,803.2962833333331
6,130,23.9332,1155,52.1232
7,127,92.2362,1155,75.40563333333334
8,10,7.8011,1155,3.7574
9,15,20.7338,1155,11.4285
10,98,0.9242,1155,2.3072333333333335
11,82,0.8080000000000002,1155,3.891
12,57,0.3474,1155,0.7008333333333333
13,1,7.1585,1155,3.423880000000001
14,55,41.95629000000001,1155,13.542499999999999
15,144,0.0,1155,0.0
16,65,4.2191,1155,6.4204116666666495
17,105,3.8259,1155,35.67802333333339
18,75,16.5676,1155,5.545733333333334
19,35,267.5,1155,101.87483333333334
20,99,0.2635,1155,0.4063333333333334
21,17,0.7619,1155,18.607466666666667
22,14,3.1201,1155,0.26320000000000005
23,140,0.0,1155,0.0
24,40,0.8705000000000002,1155,5.841333333333334
25,44,18.8523,1155,22.311366666666668
26,79,19.0626,1155,1.0139333333333334
27,73,14.8822,1155,5.545733333333334
28,37,9.669585,1155,2.991566666666666
29,90,21.952,1155,20.156148333333334
0,95,6.8993,1156,34.653556666666724
1,61,1.4438,1156,0.7713333333333333
2,38,230.307,1156,215.71973333333332
3,86,417.366,1156,506.28219999999993
4,134,0.0,1156,0.33516666666666667
5,143,0.0,1156,0.0
6,87,3.9026,1156,16.183466666666664
7,129,91.2264,1156,97.41860000000001
8,92,26.507345,1156,32.901266666666665
9,78,1.1114,1156,6.9976666666666665
10,90,21.952,1156,42.976
11,71,1.5634,1156,0.8874000000000001
12,121,25.9419,1156,13.100833333333334
13,3,1.143840000000003,1156,4.632513333333333
14,45,1.523,1156,18.35376666666667
15,14,3.1201,1156,0.26320000000000005
16,21,1.91,1156,10.383133333333333
17,116,651.657800000002,1156,608.2220000000001
18,126,26.5578,1156,41.1985
19,75,16.5676,1156,16.183466666666664
20,62,0.9316,1156,0.18363333333333332
21,118,674.9713000000012,1156,608.2220000000001
22,136,0.1093,1156,0.33516666666666667
23,128,90.0729,1156,97.41860000000001
24,89,14.256,1156,22.877633333333335
25,2,4.9898,1156,4.632513333333333
26,142,0.0,1156,0.0
27,4,30.2281,1156,32.38251333333333
28,88,5.661469999999989,1156,16.183466666666664
29,29,0.2903,1156,0.12183999999999982
0,38,230.307,1157,115.15813333333334
1,44,18.8523,1157,18.3219
2,54,8.7703,1157,10.798433333333334
3,26,0.0785,1157,0.12183999999999984
4,78,1.1114,1157,12.183466666666666
5,55,41.95629000000001,1157,10.798433333333334
6,108,521.196,1157,640.3794333333336
7,93,19.7051,1157,18.225248333333333
8,63,351.6975,1157,388.4506666666666
9,96,539.255,1157,465.65253333333334
10,141,806.112,1157,807.8302833333332
11,41,3.4419,1157,4.6143
12,3,1.143840000000003,1157,4.9164466666666655
13,72,1.2908,1157,2.0108
14,65,4.2191,1157,14.093411666666649
15,119,649.721,1157,640.3794333333338
16,17,0.7619,1157,17.114833333333333
17,48,26.3377,1157,20.120633333333334
18,89,14.256,1157,10.505356666666664
19,113,37.4758,1157,70.88476666666666
20,20,2.254,1157,5.489933333333333
21,116,651.657800000002,1157,640.3794333333338
22,8,1.06597,1157,3.771333333333333
23,134,0.0,1157,0.33516666666666667
24,64,1.3146,1157,16.064478333333316
25,7,44.5338,1157,28.328266666666668
26,53,0.0535,1157,16.957333333333334
27,140,0.0,1157,0.0
28,77,1.0102,1157,12.183466666666666
29,6,4.138,1157,4.8061
0,90,21.952,1158,15.925281666666669
1,91,2.2008,1158,17.47628166666667
2,118,674.9713000000012,1158,651.7092666666673
3,27,0.1986199999999995,1158,0.0818
4,87,3.9026,1158,12.27822333333333
5,42,11.5124,1158,8.2238
6,86,417.366,1158,506.28219999999993
7,98,0.9242,1158,1.2827666666666666
8,35,267.5,1158,100.7265
9,16,4.3194,1158,9.228866666666667
10,99,0.2635,1158,0.4063333333333334
11,82,0.8080000000000002,1158,3.9818666666666664
12,76,0.9202,1158,7.0614
13,146,781.017,1158,754.7929499999999
14,131,65.8824,1158,47.575733333333325
15,2,4.9898,1158,2.6276266666666666
16,14,3.1201,1158,0.26320000000000005
17,57,0.3474,1158,0.7008333333333333
18,40,0.8705000000000002,1158,7.0584
19,22,12.6221,1158,6.812433333333334
20,103,35.2917,1158,54.31815666666673
21,48,26.3377,1158,10.0822
22,107,592.418,1158,557.3198000000007
23,89,14.256,1158,8.762489999999996
24,67,3.9056,1158,6.27451166666665
25,133,155.102,1158,91.1785
26,72,1.2908,1158,3.9818666666666664
27,124,44.9176,1158,91.1785
28,30,25.3048,1158,20.481966666666665
29,1,7.1585,1158,2.6276266666666666
0,104,60.6356,1159,73.01529000000006
1,0,2.601039999999997,1159,12.120580000000002
2,112,38.6483,1159,29.258266666666668
3,15,20.7338,1159,5.593933333333332
4,88,5.661469999999989,1159,12.407066666666665
5,13,0.6751,1159,1.0782
6,53,0.0535,1159,16.957333333333334
7,137,893.539,1159,778.6879499999999
8,60,0.265,1159,0.8796333333333334
9,134,0.0,1159,0.33516666666666667
10,36,2.8698,1159,5.258161666666666
11,29,0.2903,1159,0.0818
12,82,0.8080000000000002,1159,3.891
13,17,0.7619,1159,18.607466666666667
14,19,1.9377,1159,10.383133333333333
15,35,267.5,1159,100.7265
16,103,35.2917,1159,40.54229000000006
17,120,12.7955,1159,30.846733333333333
18,95,6.8993,1159,35.38159000000007
19,122,1.7296,1159,29.325656666666728
20,117,653.749,1159,658.7833666666678
21,111,30.2317,1159,29.258266666666668
22,97,499.1056,1159,537.3863333333334
23,21,1.91,1159,10.383133333333333
24,133,155.102,1159,91.1785
25,49,0.5381,1159,11.115366666666667
26,27,0.1986199999999995,1159,0.0818
27,75,16.5676,1159,16.183466666666664
28,144,0.0,1159,0.0
29,30,25.3048,1159,16.171066666666665
0,28,0.1309,1160,0.17497333333333318
1,147,0.0,1160,0.0
2,120,12.7955,1160,46.6196
3,83,4.8713,1160,2.8626
4,87,3.9026,1160,12.161689999999995
5,111,30.2317,1160,29.6491
6,36,2.8698,1160,5.258161666666666
7,30,25.3048,1160,20.481966666666665
8,45,1.523,1160,10.018433333333334
9,98,0.9242,1160,1.8518333333333334
10,26,0.0785,1160,0.17497333333333318
11,72,1.2908,1160,2.0108
12,68,14.04103499999995,1160,10.819433333333334
13,100,0.0224,1160,0.17616666666666667
14,24,19.7695,1160,7.585133333333334
15,20,2.254,1160,5.489933333333333
16,23,16.2733,1160,1.4135
17,14,3.1201,1160,0.30323999999999984
18,31,2.27,1160,4.393999999999999
19,48,26.3377,1160,19.866933333333332
20,124,44.9176,1160,91.1785
21,123,22.3438,1160,39.4607
22,116,651.657800000002,1160,615.2961000000004
23,149,749.272,1160,765.3746166666665
24,62,0.9316,1160,2.4759333333333333
25,78,1.1114,1160,6.9976666666666665
26,3,1.143840000000003,1160,3.9096133333333327
27,49,0.5381,1160,11.115366666666667
28,117,653.749,1160,615.2961000000004
29,125,4.1632,1160,19.387056666666663
0,103,35.2917,1161,30.350123333333396
1,113,37.4758,1161,61.57335666666673
2,4,30.2281,1161,18.431513333333335
3,35,267.5,1161,101.87483333333334
4,59,0.9925,1161,0.9492333333333334
5,147,0.0,1161,0.0
6,37,9.669585,1161,2.991566666666666
7,119,649.721,1161,660.1260333333345
8,149,749.272,1161,765.3746166666665
9,84,6.2164,1161,9.462233333333334
10,70,24.3336,1161,2.8960333333333335
11,92,26.507345,1161,51.892566666666674
12,121,25.9419,1161,17.688266666666667
13,41,3.4419,1161,7.366666666666667
14,60,0.265,1161,0.8796333333333334
15,114,116.727,1161,61.57335666666673
16,50,1.4889,1161,14.491463333333336
17,7,44.5338,1161,18.633513333333337
18,111,30.2317,1161,24.169533333333334
19,8,1.06597,1161,3.771333333333333
20,68,14.04103499999995,1161,2.8960333333333335
21,137,893.539,1161,778.6879499999999
22,104,60.6356,1161,68.0201233333334
23,18,0.4606,1161,2.991566666666667
24,42,11.5124,1161,7.366666666666667
25,21,1.91,1161,10.118466666666666
26,0,2.601039999999997,1161,3.423880000000001
