,index,q95,rodada,y_pred_brr
10,101,0.0,241,31.805510239051927
11,71,1.5634,241,0.6980134174416719
12,78,1.1114,241,-2.5523463391681815
13,104,60.6356,241,34.093828191592124
14,21,1.91,241,5.990199872138618
15,59,0.9925,241,2.745802989813569
16,119,649.721,241,684.7572025133862
17,19,1.9377,241,6.254288895634829
18,94,480.486,241,492.4843183208485
19,105,3.8259,241,10.082959393086398
20,66,0.5634,241,-3.423223345910742
21,41,3.4419,241,2.484599238774692
22,1,7.1585,241,-0.9639037072370371
23,128,90.0729,241,88.10750817246883
24,88,5.661469999999989,241,11.179078229862569
25,77,1.0102,241,-3.6240984276913935
26,76,0.9202,241,-3.436556117444127
27,134,0.0,241,2.6053150468352584
28,110,19.308,241,31.429985332682605
29,34,1.8049,241,-1.9634520524148513
0,116,651.657800000002,242,656.5671993847709
1,84,6.2164,242,7.4992200769544155
2,34,1.8049,242,1.62770965284912
3,6,4.138,242,1.1451884225233329
4,50,1.4889,242,0.9761784526904336
5,113,37.4758,242,27.87632679021749
6,140,0.0,242,6.876134337961616
7,138,819.714,242,787.708193746824
8,121,25.9419,242,29.58661934024063
9,82,0.8080000000000002,242,-4.282499487223063
10,87,3.9026,242,10.78422288402814
11,42,11.5124,242,9.501411624318436
12,65,4.2191,242,3.3358907902944708
13,37,9.669585,242,11.364221450457933
14,47,0.98,242,1.0417875632161042
15,129,91.2264,242,87.63974930170727
16,9,50.0127,242,47.84390052937022
17,93,19.7051,242,60.95549046650916
18,54,8.7703,242,11.222861300128713
19,142,0.0,242,4.355087699312378
20,89,14.256,242,36.58338823059772
21,53,0.0535,242,-3.2517127870271594
22,61,1.4438,242,6.380192902125572
23,137,893.539,242,796.9479000069362
24,26,0.0785,242,6.855846304645226
25,46,21.8598,242,20.078038676573954
26,145,710.2378499999994,242,774.9762172070489
27,133,155.102,242,89.23153890408456
28,40,0.8705000000000002,242,4.318406652804811
29,73,14.8822,242,13.841201506638129
0,72,1.2908,243,-0.7877216564478005
1,144,0.0,243,12.994393991023443
2,5,0.4344,243,2.997959459382386
3,70,24.3336,243,38.91025983406636
4,80,48.2795,243,88.26472534000742
5,115,100.569,243,66.62647576826816
6,54,8.7703,243,8.048258431410645
7,111,30.2317,243,20.20752646857558
8,50,1.4889,243,-1.0773755449204572
9,146,781.017,243,767.2033847056784
10,147,0.0,243,53.154842190178094
11,21,1.91,243,6.804034290389708
12,14,3.1201,243,10.03465557444467
13,133,155.102,243,88.49972300066715
14,11,2.2915,243,8.33213994614897
15,90,21.952,243,49.9181743471219
16,138,819.714,243,785.0791647431324
17,84,6.2164,243,6.63691462446873
18,141,806.112,243,780.6029245467257
19,114,116.727,243,64.70839936482544
20,43,1.3317,243,2.002175479625919
21,125,4.1632,243,22.183722212678745
22,42,11.5124,243,8.422792247321254
23,119,649.721,243,681.0525556348018
24,16,4.3194,243,9.818778435860125
25,47,0.98,243,-1.3622861929760433
26,74,14.6056,243,17.35001352728976
27,25,0.036,243,6.59213372402931
28,33,4.3,243,6.219906551198406
29,100,0.0224,243,13.237431191144012
0,98,0.9242,244,5.114526325495646
1,138,819.714,244,785.5308233551866
2,97,499.1056,244,523.8582939012298
3,41,3.4419,244,3.207704886121391
4,7,44.5338,244,35.041432529121444
5,139,0.0,244,8.490478966177534
6,45,1.523,244,3.837580593874094
7,39,1.46,244,3.1527493925311063
8,67,3.9056,244,2.6768522723802874
9,124,44.9176,244,62.50106823739748
10,73,14.8822,244,12.396709218591823
11,66,0.5634,244,-3.4881344423669987
12,136,0.1093,244,-5.507636608890294
13,13,0.6751,244,7.289598546940155
14,71,1.5634,244,0.16297124639463334
15,111,30.2317,244,23.324003160749683
16,27,0.1986199999999995,244,8.617163366764657
17,126,26.5578,244,31.97322450940994
18,103,35.2917,244,19.294409246285383
19,148,804.869,244,769.7462766054599
20,143,0.0,244,-21.04720244169303
21,65,4.2191,244,2.9445029759193773
22,28,0.1309,244,8.166659925102692
23,131,65.8824,244,43.89203021047213
24,57,0.3474,244,-4.544056869033554
25,86,417.366,244,424.1035762930958
26,127,92.2362,244,81.73216924688877
27,50,1.4889,244,0.2926366880913349
28,52,30.8772,244,32.91981211778347
29,64,1.3146,244,-0.638156928771977
0,110,19.308,245,27.637441052865668
1,37,9.669585,245,11.318515397873213
2,102,29.2342,245,20.501866952182667
3,81,60.9434,245,95.5343487292472
4,95,6.8993,245,9.34077829687675
5,62,0.9316,245,0.9761644140120467
6,82,0.8080000000000002,245,-4.2711267497232654
7,135,0.0813,245,4.683232506597889
8,18,0.4606,245,-0.044613914248955666
9,100,0.0224,245,16.681061283153426
10,78,1.1114,245,-1.4144749210044552
11,80,48.2795,245,87.42048636668189
12,86,417.366,245,418.7659012566787
13,129,91.2264,245,87.82549478193411
14,23,16.2733,245,15.602306765414909
15,133,155.102,245,89.45356289332233
16,59,0.9925,245,2.3164402681418323
17,69,9.8188,245,7.809498813276477
18,49,0.5381,245,0.1455855855469821
19,15,20.7338,245,27.115440560662407
20,47,0.98,245,-0.2676021636908672
21,5,0.4344,245,-1.264853500819143
22,138,819.714,245,788.2852185914253
23,74,14.6056,245,16.38951016654042
24,11,2.2915,245,5.3826422743128575
25,70,24.3336,245,39.25746371200676
26,63,351.6975,245,291.12934296226535
27,2,4.9898,245,2.4512216282282964
28,128,90.0729,245,83.95774879499675
29,30,25.3048,245,32.3455889742767
0,139,0.0,246,7.083457553140221
1,85,72.7823,246,114.14883661819457
2,63,351.6975,246,291.42180281058154
3,127,92.2362,246,81.17652157692724
4,112,38.6483,246,26.92785094373913
5,116,651.657800000002,246,660.0786689895504
6,1,7.1585,246,0.4577980117691993
7,98,0.9242,246,9.32892815350948
8,99,0.2635,246,4.927905127637757
9,110,19.308,246,29.22382099601529
10,78,1.1114,246,-2.103894093982845
11,40,0.8705000000000002,246,1.9266729692533033
12,142,0.0,246,0.44022598162578674
13,81,60.9434,246,95.24213102381492
14,69,9.8188,246,7.387210921847654
15,24,19.7695,246,22.308440162029754
16,13,0.6751,246,6.555453996579928
17,2,4.9898,246,0.9831455675424081
18,34,1.8049,246,0.7683794433253581
19,12,4.6613,246,8.22622405299552
20,33,4.3,246,5.0998852040106755
21,20,2.254,246,3.0845711822583297
22,42,11.5124,246,7.383433639552649
23,128,90.0729,246,85.03795359626345
24,55,41.95629000000001,246,47.161615968032265
25,84,6.2164,246,8.946619569561449
26,25,0.036,246,7.021718409019812
27,107,592.418,246,582.0625227647663
28,101,0.0,246,32.84186762533025
29,131,65.8824,246,42.37574027185425
0,56,1.0565,247,-4.998460090766216
