,index,q95,rodada,y_pred_XGBRFRegressor
27,105,3.8259,1421,3.843267
28,148,804.869,1421,776.016
29,93,19.7051,1421,34.912872
0,142,0.0,1422,5.9884405
1,68,14.04103499999995,1422,22.479723
2,126,26.5578,1422,27.006807
3,73,14.8822,1422,9.243713
4,124,44.9176,1422,64.71713
5,87,3.9026,1422,7.101844
6,25,0.036,1422,0.87110955
7,111,30.2317,1422,20.819065
8,86,417.366,1422,303.72485
9,96,539.255,1422,304.39896
10,43,1.3317,1422,1.0688784
11,75,16.5676,1422,20.13334
12,94,480.486,1422,303.72485
13,53,0.0535,1422,0.8923593
14,40,0.8705000000000002,1422,1.0722365
15,118,674.9713000000012,1422,681.9489
16,41,3.4419,1422,1.2633774
17,23,16.2733,1422,17.379469
18,52,30.8772,1422,28.16023
19,72,1.2908,1422,1.0412562
20,71,1.5634,1422,3.7311692
21,48,26.3377,1422,23.967651
22,90,21.952,1422,29.257147
23,63,351.6975,1422,305.03262
24,12,4.6613,1422,4.7028513
25,125,4.1632,1422,12.606421
26,119,649.721,1422,681.9489
27,135,0.0813,1422,0.97677547
28,20,2.254,1422,1.3327746
29,30,25.3048,1422,25.257862
0,96,539.255,1423,500.71667
1,132,63.9294,1423,50.897877
2,135,0.0813,1423,1.3945225
3,20,2.254,1423,1.6881305
4,131,65.8824,1423,53.47749
5,13,0.6751,1423,0.974226
6,88,5.661469999999989,1423,9.911761
7,62,0.9316,1423,1.0329909
8,50,1.4889,1423,0.994208
9,26,0.0785,1423,0.96188164
10,56,1.0565,1423,2.169375
11,84,6.2164,1423,24.876053
12,83,4.8713,1423,18.702917
13,148,804.869,1423,774.03613
14,12,4.6613,1423,4.706248
15,133,155.102,1423,118.434326
16,101,0.0,1423,68.77993
17,90,21.952,1423,33.263832
18,137,893.539,1423,702.4144
19,145,710.2378499999994,1423,796.6597
20,40,0.8705000000000002,1423,1.3193189
21,39,1.46,1423,1.3193189
22,97,499.1056,1423,500.71667
23,21,1.91,1423,1.6881305
24,37,9.669585,1423,21.314709
25,115,100.569,1423,83.5485
26,28,0.1309,1423,0.96188164
27,53,0.0535,1423,0.9324175
28,31,2.27,1423,3.9518464
29,147,0.0,1423,1.0458236
0,34,1.8049,1424,1.8085303
1,95,6.8993,1424,1.7993045
2,125,4.1632,1424,12.8297615
3,56,1.0565,1424,1.4124069
4,142,0.0,1424,10.44911
5,28,0.1309,1424,1.0249612
6,79,19.0626,1424,32.124474
7,116,651.657800000002,1424,618.66174
8,108,521.196,1424,596.1853
9,26,0.0785,1424,1.0557878
10,90,21.952,1424,39.170727
11,126,26.5578,1424,23.438763
12,105,3.8259,1424,1.5377374
13,32,4.744,1424,5.073843
14,63,351.6975,1424,283.8702
15,133,155.102,1424,111.90478
16,114,116.727,1424,54.14614
17,111,30.2317,1424,21.831509
18,83,4.8713,1424,10.967917
19,55,41.95629000000001,1424,39.976933
20,17,0.7619,1424,1.6202419
21,149,749.272,1424,788.08276
22,93,19.7051,1424,40.39928
23,89,14.256,1424,40.012463
24,21,1.91,1424,1.5076683
25,52,30.8772,1424,36.802963
26,132,63.9294,1424,52.054752
27,96,539.255,1424,488.12302
28,12,4.6613,1424,4.766469
29,128,90.0729,1424,87.43317
0,77,1.0102,1425,1.4750401
1,21,1.91,1425,1.867911
2,100,0.0224,1425,21.517561
3,7,44.5338,1425,25.185308
4,80,48.2795,1425,96.17242
5,145,710.2378499999994,1425,811.26965
6,118,674.9713000000012,1425,659.262
7,75,16.5676,1425,18.358908
8,146,781.017,1425,811.26965
9,47,0.98,1425,1.1989285
10,92,26.507345,1425,29.156515
11,106,64.84307000000018,1425,57.558548
12,40,0.8705000000000002,1425,1.2934501
13,12,4.6613,1425,4.5589514
14,141,806.112,1425,811.26965
15,127,92.2362,1425,94.40027
16,54,8.7703,1425,10.247745
17,39,1.46,1425,1.2934501
18,56,1.0565,1425,1.8754505
19,38,230.307,1425,284.59836
20,45,1.523,1425,1.3837506
21,18,0.4606,1425,1.3662616
22,147,0.0,1425,0.60069567
23,136,0.1093,1425,4.604931
24,121,25.9419,1425,27.730133
25,128,90.0729,1425,90.993195
26,52,30.8772,1425,23.894642
27,50,1.4889,1425,1.173462
28,31,2.27,1425,4.0683517
29,132,63.9294,1425,43.5154
0,70,24.3336,1426,41.86329
1,75,16.5676,1426,19.219566
2,15,20.7338,1426,24.50733
3,52,30.8772,1426,24.80162
4,7,44.5338,1426,27.642086
5,27,0.1986199999999995,1426,0.801612
6,33,4.3,1426,7.694213
7,41,3.4419,1426,1.4458702
8,133,155.102,1426,120.83801
9,39,1.46,1426,1.3183908
10,140,0.0,1426,0.8549491
11,145,710.2378499999994,1426,801.07623
12,20,2.254,1426,1.6257694
13,14,3.1201,1426,3.063333
14,37,9.669585,1426,19.119955
15,43,1.3317,1426,0.95157564
16,12,4.6613,1426,4.6615677
17,3,1.143840000000003,1426,1.3029886
18,21,1.91,1426,1.6032856
19,117,653.749,1426,657.538
20,40,0.8705000000000002,1426,1.3183908
21,76,0.9202,1426,0.93887293
22,121,25.9419,1426,24.428082
23,142,0.0,1426,8.669271
24,61,1.4438,1426,13.687546
25,144,0.0,1426,0.8479034
26,50,1.4889,1426,0.9290918
27,88,5.661469999999989,1426,8.719058
28,31,2.27,1426,3.906691
29,46,21.8598,1426,20.129206
0,127,92.2362,1427,87.63915
1,21,1.91,1427,1.184547
2,2,4.9898,1427,3.8529372
3,118,674.9713000000012,1427,653.9864
4,101,0.0,1427,84.80656
5,8,1.06597,1427,1.9595814
6,138,819.714,1427,860.3978
7,59,0.9925,1427,10.507219
8,145,710.2378499999994,1427,797.8832
9,51,27.9617,1427,20.646683
10,31,2.27,1427,3.8958907
11,140,0.0,1427,0.7417593
12,41,3.4419,1427,1.117454
13,100,0.0224,1427,25.646812
14,78,1.1114,1427,1.0793905
15,53,0.0535,1427,0.79924965
16,67,3.9056,1427,5.3723154
17,92,26.507345,1427,25.785995
18,102,29.2342,1427,17.174273
19,85,72.7823,1427,99.33902
20,18,0.4606,1427,1.1866469
21,11,2.2915,1427,2.071456
22,45,1.523,1427,1.0039005
23,130,23.9332,1427,22.603445
24,48,26.3377,1427,22.11498
25,15,20.7338,1427,26.049269
26,105,3.8259,1427,1.7719326
27,87,3.9026,1427,8.152056
28,9,50.0127,1427,33.068977
29,132,63.9294,1427,59.75056
0,14,3.1201,1428,3.4410017
1,52,30.8772,1428,30.796862
2,62,0.9316,1428,1.2715652
3,51,27.9617,1428,26.479101
4,20,2.254,1428,1.448319
5,147,0.0,1428,0.9337833
6,139,0.0,1428,1.0346363
7,8,1.06597,1428,2.2047775
8,140,0.0,1428,1.050986
9,144,0.0,1428,0.9337833
10,15,20.7338,1428,30.732082
11,54,8.7703,1428,8.270852
12,109,21.0648,1428,6.1304846
13,64,1.3146,1428,1.3745205
14,93,19.7051,1428,34.79741
15,68,14.04103499999995,1428,27.682446
16,17,0.7619,1428,1.4467747
17,110,19.308,1428,35.548088
18,48,26.3377,1428,27.24796
19,134,0.0,1428,1.7321346
20,22,12.6221,1428,7.708861
21,49,0.5381,1428,0.8396598
22,129,91.2264,1428,99.50681
23,82,0.8080000000000002,1428,0.87294686
24,87,3.9026,1428,5.9613256
25,3,1.143840000000003,1428,1.2752659
26,44,18.8523,1428,16.876093
27,106,64.84307000000018,1428,58.510006
28,118,674.9713000000012,1428,652.75824
29,19,1.9377,1428,1.558289
0,142,0.0,1429,5.680643
1,68,14.04103499999995,1429,26.454288
2,14,3.1201,1429,2.9935794
3,84,6.2164,1429,24.281464
4,31,2.27,1429,3.0811057
5,125,4.1632,1429,11.442768
6,46,21.8598,1429,21.967516
7,108,521.196,1429,602.903
8,25,0.036,1429,0.9269964
9,116,651.657800000002,1429,602.903
10,38,230.307,1429,283.31006
11,64,1.3146,1429,1.4341936
12,10,7.8011,1429,9.224605
13,0,2.601039999999997,1429,1.6974437
14,29,0.2903,1429,0.9399778
15,81,60.9434,1429,79.25037
16,137,893.539,1429,682.1918
17,9,50.0127,1429,34.275208
18,15,20.7338,1429,27.306278
19,129,91.2264,1429,106.10136
20,147,0.0,1429,0.71344584
21,99,0.2635,1429,2.9303484
22,28,0.1309,1429,0.9399778
23,18,0.4606,1429,1.4977255
24,132,63.9294,1429,45.347317
25,127,92.2362,1429,93.401375
26,75,16.5676,1429,21.053928
27,90,21.952,1429,29.335949
28,73,14.8822,1429,8.106426
29,43,1.3317,1429,1.2731833
0,122,1.7296,1430,3.2086847
1,128,90.0729,1430,91.09249
2,0,2.601039999999997,1430,1.091332
3,55,41.95629000000001,1430,39.95133
4,94,480.486,1430,436.46326
5,123,22.3438,1430,22.090319
6,68,14.04103499999995,1430,23.052551
7,109,21.0648,1430,6.2284765
8,134,0.0,1430,2.5257277
9,95,6.8993,1430,2.566014
10,98,0.9242,1430,1.229302
11,117,653.749,1430,657.1705
12,63,351.6975,1430,266.80942
13,47,0.98,1430,1.0558592
14,108,521.196,1430,595.39685
15,34,1.8049,1430,2.4521987
16,41,3.4419,1430,0.95279515
17,57,0.3474,1430,2.4664066
18,65,4.2191,1430,4.6505804
19,113,37.4758,1430,26.868471
20,30,25.3048,1430,25.835667
21,101,0.0,1430,69.219666
22,36,2.8698,1430,2.551091
23,145,710.2378499999994,1430,801.234
24,81,60.9434,1430,73.98009
25,149,749.272,1430,801.28516
26,90,21.952,1430,33.512524
27,133,155.102,1430,108.369835
28,87,3.9026,1430,6.988906
29,132,63.9294,1430,57.340717
0,99,0.2635,1431,2.6130147
1,13,0.6751,1431,0.89804876
2,45,1.523,1431,1.223413
3,21,1.91,1431,1.3798604
4,2,4.9898,1431,1.8094985
5,89,14.256,1431,30.369148
6,58,49.4681,1431,48.62934
7,55,41.95629000000001,1431,31.939762
8,44,18.8523,1431,17.612669
9,1,7.1585,1431,1.8094985
10,122,1.7296,1431,4.8252883
11,48,26.3377,1431,24.271114
12,29,0.2903,1431,0.7632679
13,47,0.98,1431,1.1634727
14,17,0.7619,1431,1.359592
15,106,64.84307000000018,1431,55.592144
16,37,9.669585,1431,17.903408
17,105,3.8259,1431,1.8655133
18,75,16.5676,1431,22.658663
19,41,3.4419,1431,1.3798604
20,34,1.8049,1431,1.3778944
21,28,0.1309,1431,0.7632679
22,102,29.2342,1431,21.316875
23,68,14.04103499999995,1431,26.48314
24,25,0.036,1431,0.8457874
25,147,0.0,1431,0.78081405
26,63,351.6975,1431,274.7999
27,145,710.2378499999994,1431,797.0811
28,51,27.9617,1431,23.993603
29,141,806.112,1431,799.4356
0,122,1.7296,1432,2.461687
1,132,63.9294,1432,43.206314
2,31,2.27,1432,3.0984147
3,78,1.1114,1432,1.3612313
4,38,230.307,1432,292.6793
5,23,16.2733,1432,20.609129
6,36,2.8698,1432,2.1310573
7,126,26.5578,1432,30.755072
8,141,806.112,1432,762.97235
9,104,60.6356,1432,35.149498
10,143,0.0,1432,0.61768824
11,49,0.5381,1432,0.6711045
12,56,1.0565,1432,1.5764279
13,115,100.569,1432,107.52133
14,87,3.9026,1432,7.584506
15,70,24.3336,1432,36.071236
16,95,6.8993,1432,1.6276946
17,149,749.272,1432,787.5213
18,94,480.486,1432,432.04013
19,73,14.8822,1432,8.159733
20,121,25.9419,1432,22.800587
21,136,0.1093,1432,5.1553106
22,21,1.91,1432,1.532527
23,119,649.721,1432,679.85095
24,80,48.2795,1432,72.13869
25,134,0.0,1432,1.478859
26,17,0.7619,1432,1.7634664
27,1,7.1585,1432,3.0984147
28,118,674.9713000000012,1432,679.85095
29,42,11.5124,1432,3.5873117
0,56,1.0565,1433,1.3636369
1,108,521.196,1433,592.9607
2,114,116.727,1433,49.93324
3,74,14.6056,1433,20.529156
4,119,649.721,1433,699.1339
5,92,26.507345,1433,31.123457
6,103,35.2917,1433,19.096739
7,110,19.308,1433,35.67491
8,98,0.9242,1433,0.9055735
9,132,63.9294,1433,46.55875
10,13,0.6751,1433,0.95765936
11,123,22.3438,1433,27.438387
12,106,64.84307000000018,1433,56.06063
13,4,30.2281,1433,33.048065
14,141,806.112,1433,814.24
15,63,351.6975,1433,267.01123
16,32,4.744,1433,5.3641615
17,138,819.714,1433,817.906
18,53,0.0535,1433,0.89456475
19,60,0.265,1433,0.87252724
20,6,4.138,1433,1.8866109
21,55,41.95629000000001,1433,33.369694
22,37,9.669585,1433,20.147518
23,17,0.7619,1433,1.4119579
24,83,4.8713,1433,12.092113
25,65,4.2191,1433,5.1426916
26,46,21.8598,1433,20.632261
27,22,12.6221,1433,6.7766275
28,81,60.9434,1433,89.49056
29,84,6.2164,1433,27.68018
0,21,1.91,1434,1.8458592
1,131,65.8824,1434,42.695633
2,43,1.3317,1434,1.8061897
3,120,12.7955,1434,18.924751
4,12,4.6613,1434,4.981072
5,35,267.5,1434,116.24826
6,3,1.143840000000003,1434,0.8932538
7,87,3.9026,1434,7.0946302
8,127,92.2362,1434,77.89126
9,15,20.7338,1434,27.576723
10,11,2.2915,1434,2.0609937
11,144,0.0,1434,0.6650071
12,93,19.7051,1434,34.687164
13,61,1.4438,1434,11.324072
14,132,63.9294,1434,38.365475
15,47,0.98,1434,1.6249315
16,70,24.3336,1434,39.169155
17,17,0.7619,1434,1.8257595
18,79,19.0626,1434,27.016697
19,135,0.0813,1434,0.7651379
20,128,90.0729,1434,86.198814
21,57,0.3474,1434,2.124979
22,1,7.1585,1434,2.8507333
23,133,155.102,1434,110.20147
24,140,0.0,1434,0.55501413
25,112,38.6483,1434,26.062029
26,115,100.569,1434,90.29811
27,146,781.017,1434,745.2487
28,4,30.2281,1434,23.21894
29,77,1.0102,1434,1.6899077
0,104,60.6356,1435,30.266285
1,120,12.7955,1435,18.148014
2,92,26.507345,1435,32.75079
3,137,893.539,1435,698.94525
4,29,0.2903,1435,0.72739685
5,129,91.2264,1435,95.69384
6,78,1.1114,1435,1.613105
7,89,14.256,1435,30.698637
8,108,521.196,1435,603.25476
9,14,3.1201,1435,2.9431427
10,146,781.017,1435,743.2433
11,1,7.1585,1435,2.0468314
12,119,649.721,1435,687.7186
13,132,63.9294,1435,45.940876
14,60,0.265,1435,0.7346982
15,57,0.3474,1435,1.7174752
16,2,4.9898,1435,2.0468314
17,42,11.5124,1435,3.096638
18,127,92.2362,1435,87.379036
19,143,0.0,1435,0.65243137
20,87,3.9026,1435,8.81362
21,88,5.661469999999989,1435,9.382618
22,86,417.366,1435,372.15912
23,84,6.2164,1435,24.82147
24,67,3.9056,1435,3.6658618
25,16,4.3194,1435,3.2208703
26,142,0.0,1435,7.43928
27,103,35.2917,1435,17.034508
28,77,1.0102,1435,1.6282856
29,40,0.8705000000000002,1435,1.0256549
0,142,0.0,1436,7.11556
1,134,0.0,1436,1.4519867
2,115,100.569,1436,94.79333
3,90,21.952,1436,37.965797
4,140,0.0,1436,1.2479454
5,93,19.7051,1436,37.966206
6,12,4.6613,1436,5.8091335
7,83,4.8713,1436,14.424689
8,0,2.601039999999997,1436,1.5308403
9,35,267.5,1436,172.92174
10,127,92.2362,1436,70.91899
11,149,749.272,1436,788.8603
12,25,0.036,1436,0.79804754
13,51,27.9617,1436,25.402607
14,61,1.4438,1436,20.509497
15,53,0.0535,1436,0.8385407
16,79,19.0626,1436,26.504562
17,13,0.6751,1436,1.015659
18,67,3.9056,1436,5.337021
19,106,64.84307000000018,1436,57.561016
20,77,1.0102,1436,1.4731041
21,55,41.95629000000001,1436,39.61857
22,113,37.4758,1436,29.89302
23,15,20.7338,1436,28.359463
24,84,6.2164,1436,24.138788
25,95,6.8993,1436,2.2199063
26,99,0.2635,1436,1.9420131
27,65,4.2191,1436,5.184286
28,18,0.4606,1436,1.6144577
29,136,0.1093,1436,8.106777
0,97,499.1056,1437,540.6257
1,148,804.869,1437,749.17615
2,55,41.95629000000001,1437,34.967857
3,39,1.46,1437,1.0114195
4,28,0.1309,1437,1.0605462
5,52,30.8772,1437,28.596687
6,82,0.8080000000000002,1437,0.6073981
7,95,6.8993,1437,1.9396402
8,78,1.1114,1437,1.2449809
9,83,4.8713,1437,10.313114
10,24,19.7695,1437,20.42189
11,16,4.3194,1437,3.3193727
12,27,0.1986199999999995,1437,1.0605462
13,13,0.6751,1437,1.2421639
14,35,267.5,1437,180.19733
15,101,0.0,1437,57.261646
16,124,44.9176,1437,59.1833
17,20,2.254,1437,1.6136886
18,36,2.8698,1437,2.2646208
19,56,1.0565,1437,1.7375575
20,0,2.601039999999997,1437,1.6592963
21,43,1.3317,1437,1.2140285
22,112,38.6483,1437,22.688541
23,64,1.3146,1437,1.7483041
24,79,19.0626,1437,22.904003
25,139,0.0,1437,0.57256013
26,119,649.721,1437,683.67523
27,11,2.2915,1437,2.909258
28,111,30.2317,1437,17.41597
29,125,4.1632,1437,10.074939
0,80,48.2795,1438,46.23263
1,47,0.98,1438,1.2358184
2,117,653.749,1438,552.4135
3,67,3.9056,1438,5.0495896
4,114,116.727,1438,47.841557
5,140,0.0,1438,0.5252146
6,127,92.2362,1438,94.90607
7,57,0.3474,1438,2.4140797
8,41,3.4419,1438,1.2476783
9,143,0.0,1438,0.57484
10,35,267.5,1438,185.22963
11,18,0.4606,1438,1.2381301
12,116,651.657800000002,1438,552.4135
13,51,27.9617,1438,22.095823
14,6,4.138,1438,2.630611
15,16,4.3194,1438,3.9886713
16,112,38.6483,1438,27.019827
17,65,4.2191,1438,5.0975633
18,60,0.265,1438,0.8752188
19,82,0.8080000000000002,1438,0.57511467
20,141,806.112,1438,753.32025
21,113,37.4758,1438,30.224749
22,61,1.4438,1438,18.073595
23,135,0.0813,1438,0.6829714
24,37,9.669585,1438,18.627605
25,31,2.27,1438,4.2668266
26,137,893.539,1438,677.3134
27,53,0.0535,1438,0.884458
28,100,0.0224,1438,22.895353
29,44,18.8523,1438,19.366337
0,103,35.2917,1439,15.127872
1,50,1.4889,1439,1.0177202
2,126,26.5578,1439,28.439817
3,108,521.196,1439,600.1353
4,56,1.0565,1439,1.2749529
5,12,4.6613,1439,5.4878826
6,69,9.8188,1439,7.282876
7,46,21.8598,1439,20.067217
8,59,0.9925,1439,8.695534
9,27,0.1986199999999995,1439,0.76286733
10,98,0.9242,1439,2.0943537
11,125,4.1632,1439,11.429843
12,34,1.8049,1439,2.3186884
13,82,0.8080000000000002,1439,0.7577051
14,31,2.27,1439,2.8689995
15,72,1.2908,1439,1.0304613
16,148,804.869,1439,751.03577
17,19,1.9377,1439,1.3965263
18,9,50.0127,1439,34.330353
19,85,72.7823,1439,107.37321
20,6,4.138,1439,1.5352592
21,100,0.0224,1439,16.532589
22,66,0.5634,1439,0.8065609
23,122,1.7296,1439,5.277331
24,7,44.5338,1439,23.483376
25,21,1.91,1439,1.3837852
26,75,16.5676,1439,17.689152
27,114,116.727,1439,67.32862
28,92,26.507345,1439,26.43332
29,77,1.0102,1439,1.1585255
0,52,30.8772,1440,30.314037
1,113,37.4758,1440,29.83274
2,75,16.5676,1440,17.098526
3,80,48.2795,1440,100.87341
4,31,2.27,1440,3.9303823
5,120,12.7955,1440,19.90104
6,46,21.8598,1440,18.204327
7,96,539.255,1440,490.80286
8,67,3.9056,1440,5.061486
9,12,4.6613,1440,5.3129888
10,72,1.2908,1440,1.0642967
11,144,0.0,1440,0.83476776
12,102,29.2342,1440,20.395512
13,65,4.2191,1440,5.022549
14,56,1.0565,1440,2.3911862
15,129,91.2264,1440,100.08847
16,3,1.143840000000003,1440,1.4358947
17,15,20.7338,1440,29.887186
18,122,1.7296,1440,6.4710145
19,82,0.8080000000000002,1440,0.7880606
20,119,649.721,1440,674.84674
21,121,25.9419,1440,24.065926
22,8,1.06597,1440,2.8478794
23,107,592.418,1440,511.51392
24,63,351.6975,1440,265.20425
25,134,0.0,1440,1.7238533
26,29,0.2903,1440,0.8112387
27,118,674.9713000000012,1440,674.84674
28,26,0.0785,1440,0.8112387
29,34,1.8049,1440,2.4774032
0,46,21.8598,1441,20.105585
1,21,1.91,1441,1.5799146
2,83,4.8713,1441,12.337506
3,118,674.9713000000012,1441,652.6731
4,55,41.95629000000001,1441,32.80981
5,56,1.0565,1441,2.4704962
6,4,30.2281,1441,31.524157
7,130,23.9332,1441,26.758232
8,15,20.7338,1441,31.946945
9,32,4.744,1441,4.8022304
10,137,893.539,1441,700.90454
11,53,0.0535,1441,0.8158237
12,71,1.5634,1441,2.6039152
13,107,592.418,1441,538.92316
14,87,3.9026,1441,8.276703
15,74,14.6056,1441,20.70014
16,106,64.84307000000018,1441,49.852165
17,8,1.06597,1441,2.7348576
18,148,804.869,1441,753.4758
19,50,1.4889,1441,0.9998306
20,95,6.8993,1441,2.953929
21,144,0.0,1441,0.6542867
22,110,19.308,1441,39.705223
23,13,0.6751,1441,0.88739336
24,63,351.6975,1441,258.23242
25,97,499.1056,1441,538.92316
26,139,0.0,1441,0.7056209
27,20,2.254,1441,1.5799146
28,64,1.3146,1441,1.1713786
29,48,26.3377,1441,22.709917
0,120,12.7955,1442,17.892517
1,135,0.0813,1442,1.1797215
2,30,25.3048,1442,33.401344
3,149,749.272,1442,799.2269
4,80,48.2795,1442,102.03145
5,97,499.1056,1442,548.8738
6,73,14.8822,1442,8.335707
7,46,21.8598,1442,22.538086
8,15,20.7338,1442,33.232353
9,63,351.6975,1442,281.04233
10,100,0.0224,1442,14.16927
11,103,35.2917,1442,17.368473
12,99,0.2635,1442,3.5368977
13,82,0.8080000000000002,1442,0.7355994
14,121,25.9419,1442,24.815071
15,54,8.7703,1442,6.627042
16,64,1.3146,1442,1.3100384
17,142,0.0,1442,11.932107
18,74,14.6056,1442,20.38959
19,10,7.8011,1442,8.112184
20,118,674.9713000000012,1442,654.01654
21,68,14.04103499999995,1442,29.670452
22,128,90.0729,1442,90.689926
23,84,6.2164,1442,25.686773
24,140,0.0,1442,1.5849029
25,122,1.7296,1442,9.976633
26,55,41.95629000000001,1442,34.970425
27,86,417.366,1442,279.4671
28,134,0.0,1442,2.8690891
29,44,18.8523,1442,20.209381
0,100,0.0224,1443,26.907135
1,73,14.8822,1443,8.287874
2,63,351.6975,1443,235.14583
3,109,21.0648,1443,5.173046
4,37,9.669585,1443,19.822336
5,35,267.5,1443,188.76143
6,61,1.4438,1443,19.759407
7,50,1.4889,1443,1.1517894
8,53,0.0535,1443,0.62630355
9,22,12.6221,1443,6.8042083
10,12,4.6613,1443,4.6300435
11,92,26.507345,1443,33.143253
12,1,7.1585,1443,3.702535
13,51,27.9617,1443,19.913185
14,93,19.7051,1443,32.94503
15,76,0.9202,1443,0.90063655
16,125,4.1632,1443,5.322288
17,41,3.4419,1443,1.404156
18,34,1.8049,1443,1.5993891
19,149,749.272,1443,789.0132
20,40,0.8705000000000002,1443,0.9786724
21,107,592.418,1443,511.66254
22,67,3.9056,1443,4.2872167
23,58,49.4681,1443,51.08359
24,9,50.0127,1443,30.359514
25,147,0.0,1443,0.41278112
26,7,44.5338,1443,22.846786
27,10,7.8011,1443,6.079839
28,98,0.9242,1443,0.59722173
29,72,1.2908,1443,1.2330618
0,11,2.2915,1444,2.6996884
1,10,7.8011,1444,5.215318
2,29,0.2903,1444,0.8491739
3,137,893.539,1444,690.6476
4,3,1.143840000000003,1444,1.2912707
5,148,804.869,1444,771.49506
6,42,11.5124,1444,3.173272
7,81,60.9434,1444,75.42518
8,96,539.255,1444,442.93283
9,145,710.2378499999994,1444,797.2627
10,131,65.8824,1444,31.8209
11,13,0.6751,1444,0.9923761
12,134,0.0,1444,0.99898344
13,43,1.3317,1444,1.2261609
14,63,351.6975,1444,276.7139
15,128,90.0729,1444,91.9187
16,127,92.2362,1444,91.23389
17,70,24.3336,1444,38.336395
18,108,521.196,1444,614.97906
19,129,91.2264,1444,96.71173
20,8,1.06597,1444,2.5672379
21,23,16.2733,1444,20.150276
22,133,155.102,1444,118.20364
23,104,60.6356,1444,33.827522
24,22,12.6221,1444,6.3573813
25,94,480.486,1444,433.94147
26,18,0.4606,1444,1.4439673
27,132,63.9294,1444,37.197678
28,138,819.714,1444,682.78516
29,2,4.9898,1444,3.346139
0,0,2.601039999999997,1445,1.5076456
1,120,12.7955,1445,19.865248
2,41,3.4419,1445,1.2582884
3,142,0.0,1445,7.812076
4,79,19.0626,1445,21.838049
5,85,72.7823,1445,92.471344
6,40,0.8705000000000002,1445,1.1341944
7,26,0.0785,1445,0.89176357
8,17,0.7619,1445,1.1844853
9,144,0.0,1445,1.0999737
10,58,49.4681,1445,40.858826
11,71,1.5634,1445,3.77487
12,83,4.8713,1445,13.903013
13,38,230.307,1445,289.91742
14,28,0.1309,1445,0.9086627
15,113,37.4758,1445,22.64783
16,119,649.721,1445,690.8223
17,143,0.0,1445,0.9376508
18,112,38.6483,1445,18.610943
19,126,26.5578,1445,22.740793
20,48,26.3377,1445,23.226221
21,128,90.0729,1445,100.70569
22,147,0.0,1445,0.92609966
23,18,0.4606,1445,1.1377325
24,116,651.657800000002,1445,535.19104
25,53,0.0535,1445,0.92414176
26,45,1.523,1445,1.0976744
27,20,2.254,1445,1.4308424
28,121,25.9419,1445,21.403442
29,102,29.2342,1445,18.520426
0,13,0.6751,1446,0.909388
1,2,4.9898,1446,3.3008063
2,87,3.9026,1446,8.046669
3,81,60.9434,1446,76.02818
4,131,65.8824,1446,57.882996
5,112,38.6483,1446,22.70904
6,42,11.5124,1446,2.9947648
7,108,521.196,1446,539.25104
8,95,6.8993,1446,2.3966515
9,6,4.138,1446,1.5054221
10,121,25.9419,1446,22.112543
11,124,44.9176,1446,69.55204
12,69,9.8188,1446,8.011331
13,77,1.0102,1446,1.2556739
14,142,0.0,1446,6.631439
15,116,651.657800000002,1446,557.5699
16,60,0.265,1446,0.83600897
17,97,499.1056,1446,539.25104
18,19,1.9377,1446,1.4083304
19,119,649.721,1446,696.36115
20,12,4.6613,1446,3.117823
21,57,0.3474,1446,2.2905927
22,62,0.9316,1446,1.177908
23,53,0.0535,1446,0.8745069
24,107,592.418,1446,539.25104
25,0,2.601039999999997,1446,1.29229
26,111,30.2317,1446,14.653937
27,101,0.0,1446,68.56589
28,90,21.952,1446,30.076038
29,58,49.4681,1446,49.758995
0,81,60.9434,1447,72.026474
1,39,1.46,1447,1.266026
2,26,0.0785,1447,0.8272006
3,121,25.9419,1447,23.07998
4,14,3.1201,1447,1.8516295
5,64,1.3146,1447,1.4034398
6,3,1.143840000000003,1447,1.4659784
7,118,674.9713000000012,1447,663.94183
8,143,0.0,1447,0.76004285
9,20,2.254,1447,1.8889141
10,95,6.8993,1447,1.4205945
11,133,155.102,1447,108.769936
12,82,0.8080000000000002,1447,0.82114285
13,43,1.3317,1447,1.1352017
14,145,710.2378499999994,1447,800.86237
15,2,4.9898,1447,2.2575505
16,148,804.869,1447,787.8139
17,30,25.3048,1447,25.059034
18,87,3.9026,1447,7.14468
19,16,4.3194,1447,2.8559098
20,113,37.4758,1447,28.17761
21,12,4.6613,1447,5.4479866
22,128,90.0729,1447,93.203964
23,6,4.138,1447,2.1584752
24,73,14.8822,1447,8.274224
25,58,49.4681,1447,46.608837
26,149,749.272,1447,787.8139
27,65,4.2191,1447,5.0793743
28,34,1.8049,1447,1.2083027
29,108,521.196,1447,600.07544
0,12,4.6613,1448,5.8414145
1,47,0.98,1448,1.1814727
2,55,41.95629000000001,1448,35.03328
3,132,63.9294,1448,48.83982
4,95,6.8993,1448,2.6446648
5,6,4.138,1448,1.4277843
6,32,4.744,1448,5.8569555
7,40,0.8705000000000002,1448,1.2265
8,146,781.017,1448,803.2801
9,129,91.2264,1448,100.49371
10,36,2.8698,1448,2.0308561
11,100,0.0224,1448,15.3990755
12,20,2.254,1448,1.7304815
13,91,2.2008,1448,3.2011814
14,5,0.4344,1448,1.22222
15,145,710.2378499999994,1448,803.2801
16,75,16.5676,1448,22.542355
17,77,1.0102,1448,1.3862728
18,133,155.102,1448,121.048996
19,38,230.307,1448,294.21207
