,index,q95,rodada,y_pred_RandomForestRegressor
29,122,1.7296,809,4.589442999999999
0,137,893.539,810,788.8690950000005
1,111,30.2317,810,20.275192250000018
2,131,65.8824,810,45.97361690000002
3,93,19.7051,810,47.578146700000055
4,35,267.5,810,161.49481970000014
5,139,0.0,810,1.387856
6,107,592.418,810,560.8668140000013
7,11,2.2915,810,3.2608965999999993
8,68,14.04103499999995,810,23.431529299999998
9,76,0.9202,810,0.9679119000000008
10,19,1.9377,810,2.421831399999998
11,79,19.0626,810,25.8795386
12,94,480.486,810,504.60455899999977
13,92,26.507345,810,47.15837270000006
14,42,11.5124,810,3.848415399999997
15,62,0.9316,810,0.9003247000000001
16,124,44.9176,810,69.0913445
17,113,37.4758,810,34.195016000000024
18,85,72.7823,810,119.76889500000003
19,140,0.0,810,1.282215
20,115,100.569,810,96.21826810000002
21,77,1.0102,810,1.3511915000000014
22,9,50.0127,810,34.44489370000001
23,23,16.2733,810,17.94623245000002
24,87,3.9026,810,8.155227400000003
25,127,92.2362,810,84.07483419999998
26,125,4.1632,810,14.284836400000001
27,118,674.9713000000012,810,642.0019820000012
28,75,16.5676,810,22.348598400000025
29,0,2.601039999999997,810,1.4026154999999998
0,22,12.6221,811,8.043948500000003
1,0,2.601039999999997,811,1.3100653000000007
2,75,16.5676,811,22.16172295000001
3,124,44.9176,811,63.429841650000036
4,126,26.5578,811,30.331233599999987
5,146,781.017,811,735.1580659999993
6,133,155.102,811,89.71097900000008
7,111,30.2317,811,8.639514499999995
8,33,4.3,811,4.956367100000003
9,74,14.6056,811,19.517599550000003
10,89,14.256,811,29.96880175000001
11,67,3.9056,811,4.512300700000006
12,103,35.2917,811,8.1361004
13,83,4.8713,811,12.347721500000002
14,73,14.8822,811,11.232357200000001
15,109,21.0648,811,7.352823999999995
16,8,1.06597,811,2.412511600000002
17,11,2.2915,811,3.6692729999999987
18,134,0.0,811,0.4191769999999998
19,15,20.7338,811,23.09029394999998
20,55,41.95629000000001,811,39.58426180000003
21,129,91.2264,811,87.85047000000006
22,52,30.8772,811,32.306029500000015
23,35,267.5,811,159.87508700000026
24,119,649.721,811,668.8230940000025
25,27,0.1986199999999995,811,0.2706108
26,21,1.91,811,1.9966744000000014
27,7,44.5338,811,36.47225840000001
28,53,0.0535,811,0.7849644000000001
29,108,521.196,811,634.8464700000006
0,62,0.9316,812,0.7585589999999997
1,112,38.6483,812,23.512678599999994
2,58,49.4681,812,58.2835041
3,135,0.0813,812,0.20923169999999974
4,138,819.714,812,807.4486075000001
5,95,6.8993,812,1.780842699999999
6,89,14.256,812,28.948677599999996
7,90,21.952,812,33.75796255
8,47,0.98,812,1.3100239999999994
9,9,50.0127,812,37.46795475000001
10,32,4.744,812,5.1368907
11,123,22.3438,812,20.61509055000001
12,127,92.2362,812,84.11421145000006
13,36,2.8698,812,1.9423583000000004
14,102,29.2342,812,19.290395050000015
15,38,230.307,812,182.42190400000004
16,64,1.3146,812,1.2492129999999997
17,41,3.4419,812,1.4880938999999993
18,149,749.272,812,774.6321100000001
19,103,35.2917,812,17.0244541
20,13,0.6751,812,1.0175240999999997
21,105,3.8259,812,0.9257649999999991
22,107,592.418,812,556.8178135000011
23,109,21.0648,812,7.127951800000002
24,27,0.1986199999999995,812,0.2239114999999999
25,91,2.2008,812,1.7546457000000002
26,55,41.95629000000001,812,41.73430389999999
27,87,3.9026,812,6.9276376
28,48,26.3377,812,25.55631259999999
29,141,806.112,812,788.2924669999999
0,145,710.2378499999994,813,782.7237200000004
1,4,30.2281,813,27.796522850000006
2,134,0.0,813,2.046602
3,130,23.9332,813,23.582132850000008
4,139,0.0,813,0.5545740000000001
5,58,49.4681,813,63.078685149999984
6,101,0.0,813,69.82995044999998
7,128,90.0729,813,82.13677534999994
8,123,22.3438,813,18.03675065000001
9,32,4.744,813,4.92524885
10,116,651.657800000002,813,630.6587560000016
11,21,1.91,813,1.9306602500000003
12,127,92.2362,813,81.61088834999997
13,97,499.1056,813,489.2846799999997
14,68,14.04103499999995,813,25.27706114999999
15,91,2.2008,813,2.610646099999999
16,44,18.8523,813,12.91743105
17,137,893.539,813,791.9728090000007
18,15,20.7338,813,27.966971799999996
19,103,35.2917,813,17.383664800000016
20,79,19.0626,813,24.71220330000001
21,86,417.366,813,448.45040499999976
22,106,64.84307000000018,813,64.12478824999995
23,27,0.1986199999999995,813,0.21888
24,22,12.6221,813,8.654734800000004
25,73,14.8822,813,8.290841350000003
26,75,16.5676,813,22.03376215000002
27,96,539.255,813,489.2846799999997
28,62,0.9316,813,1.0080979999999997
29,144,0.0,813,0.011156
0,62,0.9316,814,0.9019497
1,64,1.3146,814,1.0327904
2,32,4.744,814,5.5661790999999985
3,120,12.7955,814,16.59880725000002
4,89,14.256,814,32.33144360000003
5,12,4.6613,814,7.083543999999992
6,86,417.366,814,470.07234199999954
7,29,0.2903,814,0.46442374999999947
8,136,0.1093,814,2.0848204
9,69,9.8188,814,7.960494550000006
10,68,14.04103499999995,814,26.577348699999995
11,53,0.0535,814,0.9435424000000003
12,91,2.2008,814,2.8619885
13,146,781.017,814,727.5575734999991
14,107,592.418,814,553.1057905000011
15,138,819.714,814,822.2869804999996
16,52,30.8772,814,38.04209930000001
17,31,2.27,814,3.6352730999999996
18,122,1.7296,814,7.750611000000004
19,10,7.8011,814,9.107924699999998
20,5,0.4344,814,1.6598907500000004
21,15,20.7338,814,27.474802849999993
22,105,3.8259,814,3.1413036999999986
23,11,2.2915,814,4.064083399999999
24,27,0.1986199999999995,814,0.257929
25,57,0.3474,814,1.7282421
26,112,38.6483,814,25.605141999999997
27,2,4.9898,814,5.591742
28,56,1.0565,814,1.5248121000000003
29,87,3.9026,814,6.289098800000002
0,24,19.7695,815,22.383677549999984
1,70,24.3336,815,40.27260475000002
2,135,0.0813,815,0.5152761999999995
3,61,1.4438,815,13.96294175
4,58,49.4681,815,63.61646140000004
5,116,651.657800000002,815,628.6853580000018
6,43,1.3317,815,1.0024883999999994
7,80,48.2795,815,76.21689205000003
8,21,1.91,815,2.241577199999999
9,72,1.2908,815,1.0366499999999998
10,50,1.4889,815,0.7131353999999998
11,31,2.27,815,4.597115299999995
12,19,1.9377,815,2.2767649999999993
13,142,0.0,815,6.731116699999997
14,98,0.9242,815,1.7723801999999975
15,52,30.8772,815,33.10157765
16,2,4.9898,815,5.7083203
17,125,4.1632,815,13.011888200000001
18,3,1.143840000000003,815,2.0812438000000006
19,39,1.46,815,1.2519864000000016
20,95,6.8993,815,1.9030619999999996
21,90,21.952,815,37.90125620000003
22,14,3.1201,815,2.2335741
23,127,92.2362,815,84.00352390000003
24,67,3.9056,815,3.7999817000000022
25,75,16.5676,815,20.67700590000001
26,126,26.5578,815,28.364956700000004
27,36,2.8698,815,2.001827000000001
28,74,14.6056,815,19.947863200000015
29,106,64.84307000000018,815,56.17262440000001
0,137,893.539,816,788.4596785000008
1,10,7.8011,816,5.993420949999997
2,111,30.2317,816,20.8542271
3,27,0.1986199999999995,816,0.17819379999999987
4,36,2.8698,816,1.8850880000000012
5,43,1.3317,816,1.1229639999999999
6,79,19.0626,816,27.711397449999986
7,122,1.7296,816,9.152848700000007
8,128,90.0729,816,89.74156469999994
9,29,0.2903,816,0.6519340999999998
10,51,27.9617,816,26.199971399999995
11,72,1.2908,816,1.075949
12,19,1.9377,816,2.2482843999999984
13,81,60.9434,816,96.10270525
14,9,50.0127,816,37.13752995000002
15,91,2.2008,816,4.1935436999999975
16,98,0.9242,816,2.1200529999999995
17,96,539.255,816,486.9455370000002
18,14,3.1201,816,5.702905999999996
19,59,0.9925,816,5.2763462000000025
20,109,21.0648,816,10.758535200000004
21,6,4.138,816,2.5758120000000013
22,75,16.5676,816,18.888664100000017
23,54,8.7703,816,10.347501700000002
24,140,0.0,816,0.356516
25,62,0.9316,816,0.8069650000000002
26,116,651.657800000002,816,627.4303700000017
27,66,0.5634,816,0.6602288000000001
28,71,1.5634,816,4.2278627
29,8,1.06597,816,1.6509101999999996
0,29,0.2903,817,0.5051153999999994
1,92,26.507345,817,33.80453600000002
2,133,155.102,817,91.24863699999987
3,18,0.4606,817,1.3637534999999996
4,115,100.569,817,96.20543330000005
5,38,230.307,817,187.80239989999998
6,97,499.1056,817,513.7320599999995
7,12,4.6613,817,3.9823366999999967
8,4,30.2281,817,26.265684099999984
9,113,37.4758,817,33.658561400000025
10,3,1.143840000000003,817,1.5815421999999992
11,78,1.1114,817,1.2627406714285714
12,28,0.1309,817,0.3554645999999994
13,125,4.1632,817,13.919384100000013
14,48,26.3377,817,24.10798185
15,5,0.4344,817,1.600814199999999
16,2,4.9898,817,5.814252
17,126,26.5578,817,28.69924750000001
18,124,44.9176,817,61.05187000000004
19,87,3.9026,817,7.230392800000004
20,44,18.8523,817,13.7581852
21,57,0.3474,817,2.0301984000000006
22,138,819.714,817,830.6743644999998
23,120,12.7955,817,18.839025950000035
24,81,60.9434,817,61.85750399999994
25,42,11.5124,817,3.984246399999998
26,56,1.0565,817,1.7893475
27,58,49.4681,817,61.1613019
28,53,0.0535,817,0.8393326000000002
29,9,50.0127,817,37.33139980000002
0,57,0.3474,818,2.2509581000000005
1,100,0.0224,818,19.484514650000015
2,99,0.2635,818,2.033783000000002
3,133,155.102,818,91.21607199999985
4,32,4.744,818,4.021628799999999
5,39,1.46,818,0.7476381999999997
6,44,18.8523,818,14.793424900000005
7,125,4.1632,818,11.39442855
8,97,499.1056,818,528.7862529999996
9,113,37.4758,818,35.331873099999996
10,102,29.2342,818,23.04823525000001
11,49,0.5381,818,0.3548109999999998
12,95,6.8993,818,2.736871
13,86,417.366,818,474.8852679999998
14,40,0.8705000000000002,818,0.7476381999999997
15,18,0.4606,818,1.5606660000000003
16,91,2.2008,818,2.4181667000000004
17,127,92.2362,818,80.69429045000005
18,1,7.1585,818,4.121198699999998
19,76,0.9202,818,1.0601545000000008
20,130,23.9332,818,25.72225675000002
21,31,2.27,818,3.6554369999999965
22,4,30.2281,818,26.50326384999999
23,85,72.7823,818,69.06942835000004
24,42,11.5124,818,4.005410099999998
25,79,19.0626,818,21.455552049999998
26,131,65.8824,818,46.73177800000002
27,47,0.98,818,1.3776073999999996
28,94,480.486,818,512.7285329999997
29,138,819.714,818,833.5481364999998
0,10,7.8011,819,7.5297379999999965
1,88,5.661469999999989,819,7.317512700000004
2,6,4.138,819,2.554544800000001
3,149,749.272,819,779.2763100000001
4,55,41.95629000000001,819,42.79378740000003
5,79,19.0626,819,24.66330174999999
6,143,0.0,819,0.03390140000000004
7,59,0.9925,819,6.378228000000004
8,75,16.5676,819,19.910675300000023
9,38,230.307,819,106.35497200000009
10,35,267.5,819,92.04749399999999
11,121,25.9419,819,24.340834900000015
12,97,499.1056,819,519.6047334999995
13,134,0.0,819,1.672110199999999
14,90,21.952,819,29.116035249999996
15,130,23.9332,819,21.146667150000006
16,2,4.9898,819,4.7976386
17,23,16.2733,819,17.267383750000025
18,51,27.9617,819,26.101999149999994
19,8,1.06597,819,1.944207
20,111,30.2317,819,18.30904570000002
21,46,21.8598,819,20.284254950000026
22,98,0.9242,819,1.6813293999999996
23,32,4.744,819,5.9412587
24,140,0.0,819,0.8503331999999996
25,131,65.8824,819,45.547172250000045
26,123,22.3438,819,17.302460950000008
27,139,0.0,819,0.9402188000000004
28,15,20.7338,819,26.26110774999998
29,71,1.5634,819,3.556308849999998
0,78,1.1114,820,1.173070299999999
1,126,26.5578,820,27.275522699999996
2,13,0.6751,820,1.1056212999999993
3,15,20.7338,820,23.991292599999987
4,27,0.1986199999999995,820,0.2062680000000001
5,138,819.714,820,836.6130710000001
6,12,4.6613,820,5.687552399999995
7,128,90.0729,820,91.7674367
8,95,6.8993,820,1.8346199999999988
9,11,2.2915,820,3.039893400000001
10,64,1.3146,820,1.6495938
11,72,1.2908,820,1.2416548
12,112,38.6483,820,24.79334680000001
13,10,7.8011,820,6.555631999999996
14,89,14.256,820,28.800541250000006
15,4,30.2281,820,22.09673315000001
16,140,0.0,820,0.031790000000000006
17,79,19.0626,820,24.464284499999998
18,1,7.1585,820,3.9474883999999997
19,51,27.9617,820,25.338429150000014
20,36,2.8698,820,1.9676690000000001
21,47,0.98,820,1.3443757999999997
22,101,0.0,820,82.53310189999998
23,117,653.749,820,653.9819910000016
24,31,2.27,820,3.380043099999998
25,22,12.6221,820,8.370503999999999
26,23,16.2733,820,19.232140200000025
27,32,4.744,820,4.9550271000000015
28,81,60.9434,820,79.4280657999999
29,88,5.661469999999989,820,5.6180678500000045
0,40,0.8705000000000002,821,1.5570239999999997
1,118,674.9713000000012,821,644.3744880000003
2,8,1.06597,821,2.1335100000000016
3,27,0.1986199999999995,821,0.28018580000000015
4,38,230.307,821,206.85477399999996
5,104,60.6356,821,35.90552645000002
6,122,1.7296,821,5.980470700000003
7,140,0.0,821,0.52585
8,80,48.2795,821,95.34979360000001
9,7,44.5338,821,31.512429400000002
10,146,781.017,821,783.5368759999999
11,60,0.265,821,0.5993218000000001
12,32,4.744,821,4.676860000000002
13,49,0.5381,821,0.5858428
14,67,3.9056,821,3.925350400000006
15,126,26.5578,821,27.203607100000017
16,16,4.3194,821,5.761519000000001
17,0,2.601039999999997,821,1.5560070000000008
18,117,653.749,821,644.6069040000006
19,81,60.9434,821,100.2822909
20,44,18.8523,821,14.788074200000015
21,10,7.8011,821,7.773568999999994
22,131,65.8824,821,36.96250275000004
23,145,710.2378499999994,821,783.6977559999999
24,46,21.8598,821,21.02616455000002
25,143,0.0,821,0.05551800000000001
26,105,3.8259,821,4.018694700000003
27,84,6.2164,821,25.484485650000007
28,108,521.196,821,613.9843060000001
29,29,0.2903,821,0.4660398000000001
0,45,1.523,822,1.191798499999999
1,18,0.4606,822,1.4015495000000002
2,91,2.2008,822,3.282296699999998
3,59,0.9925,822,6.111297800000004
4,105,3.8259,822,3.5886070000000028
5,132,63.9294,822,60.82401660000007
6,2,4.9898,822,5.401620300000003
7,122,1.7296,822,7.776442400000002
8,134,0.0,822,2.5603680000000004
9,30,25.3048,822,23.41710284999998
10,142,0.0,822,8.66944075
11,7,44.5338,822,28.882562599999975
12,10,7.8011,822,7.374752999999995
13,125,4.1632,822,9.3006083
14,137,893.539,822,787.3870620000006
15,23,16.2733,822,19.45856365000001
16,48,26.3377,822,26.137481999999988
17,27,0.1986199999999995,822,0.24190739999999994
18,24,19.7695,822,22.5009234
19,116,651.657800000002,822,637.4443840000017
20,11,2.2915,822,2.472175300000001
21,6,4.138,822,2.6779044999999995
22,47,0.98,822,1.1443083999999997
23,109,21.0648,822,10.0898254
24,90,21.952,822,41.42857195000004
25,140,0.0,822,0.33399300000000004
26,101,0.0,822,73.1629946
27,58,49.4681,822,60.40373075
28,121,25.9419,822,22.17767750000001
29,145,710.2378499999994,822,781.1108960000005
0,86,417.366,823,464.1100179999996
1,29,0.2903,823,0.5918631999999997
2,53,0.0535,823,0.837386
3,109,21.0648,823,10.1460353
4,108,521.196,823,632.5096020000002
5,68,14.04103499999995,823,22.16587620000001
6,141,806.112,823,807.4674500000008
7,118,674.9713000000012,823,653.8921960000013
8,128,90.0729,823,82.02878845000008
9,21,1.91,823,1.8277124500000008
10,113,37.4758,823,32.79486299999996
11,61,1.4438,823,9.612283549999994
12,22,12.6221,823,8.790240699999998
13,41,3.4419,823,1.0627322214285713
14,110,19.308,823,34.46304599999997
15,104,60.6356,823,35.45719399999997
16,145,710.2378499999994,823,779.5821900000004
17,129,91.2264,823,102.36155045000008
18,45,1.523,823,1.176421771428571
19,103,35.2917,823,14.699140550000005
20,28,0.1309,823,0.38991249999999944
21,55,41.95629000000001,823,41.30393770000004
22,31,2.27,823,4.083412499999997
23,54,8.7703,823,9.437222250000001
24,114,116.727,823,59.63862545000004
25,46,21.8598,823,19.193389100000026
26,47,0.98,823,1.2292729999999998
27,135,0.0813,823,0.13478459999999998
28,106,64.84307000000018,823,52.095154349999994
29,70,24.3336,823,33.59976920000002
0,11,2.2915,824,3.1569142000000006
1,124,44.9176,824,57.17305265000002
2,78,1.1114,824,1.1257245999999987
3,147,0.0,824,0.06869019999999999
4,90,21.952,824,32.18859510000001
5,149,749.272,824,769.8863744999998
6,100,0.0224,824,17.436958800000014
7,139,0.0,824,1.1445824000000002
8,119,649.721,824,662.4166680000023
9,32,4.744,824,4.553170399999996
10,25,0.036,824,0.16696439999999993
11,41,3.4419,824,1.3310098999999993
12,146,781.017,824,725.4221639999989
13,47,0.98,824,1.1360329999999992
14,103,35.2917,824,18.52224270000002
15,34,1.8049,824,2.2782464
16,105,3.8259,824,2.4464189999999997
17,138,819.714,824,815.7795314999997
18,67,3.9056,824,4.2210874000000045
19,4,30.2281,824,27.51774780000001
20,131,65.8824,824,45.539287600000016
21,140,0.0,824,1.039908
22,72,1.2908,824,0.9402089999999997
23,52,30.8772,824,33.07986634999998
24,13,0.6751,824,0.9084895499999994
25,133,155.102,824,91.03625699999986
26,128,90.0729,824,90.46680099999998
27,8,1.06597,824,2.5098283999999995
28,56,1.0565,824,1.1218829999999984
29,113,37.4758,824,32.801955199999995
0,73,14.8822,825,8.120161300000001
1,34,1.8049,825,2.3311505999999995
2,87,3.9026,825,6.160979700000002
3,31,2.27,825,4.143959699999999
4,149,749.272,825,766.6719159999998
5,78,1.1114,825,1.1748688999999988
6,131,65.8824,825,41.10171035000002
7,109,21.0648,825,6.095351400000002
8,108,521.196,825,629.5716125000006
9,90,21.952,825,29.0787821
10,55,41.95629000000001,825,41.0657225
11,40,0.8705000000000002,825,0.8107159999999998
12,74,14.6056,825,17.04518315000002
13,41,3.4419,825,1.679603999999999
14,18,0.4606,825,1.362230099999999
15,85,72.7823,825,68.8168189
16,112,38.6483,825,28.120703999999996
17,147,0.0,825,0.04465500000000002
18,50,1.4889,825,0.9140403999999998
19,84,6.2164,825,25.61740625000001
20,100,0.0224,825,14.925058850000005
21,63,351.6975,825,275.75251700000024
22,117,653.749,825,651.6623330000016
23,72,1.2908,825,1.140553
24,106,64.84307000000018,825,53.22607500000001
25,133,155.102,825,90.54403599999986
26,115,100.569,825,89.84914199999999
27,39,1.46,825,0.8107159999999998
28,91,2.2008,825,3.3035558
29,119,649.721,825,681.5188150000021
0,65,4.2191,826,4.472845999999998
1,27,0.1986199999999995,826,0.21207880000000007
2,82,0.8080000000000002,826,0.6251316000000005
3,101,0.0,826,82.78346115000001
4,117,653.749,826,651.3419520000016
5,72,1.2908,826,1.2325679999999999
6,113,37.4758,826,32.22016539999999
7,120,12.7955,826,15.477477500000019
8,48,26.3377,826,25.90704669999998
9,84,6.2164,826,26.400558999999994
10,29,0.2903,826,0.27523580000000025
11,97,499.1056,826,485.68899099999965
12,85,72.7823,826,129.94464800000011
13,12,4.6613,826,6.647017999999996
14,39,1.46,826,0.981449800000001
15,2,4.9898,826,5.2776385999999995
16,145,710.2378499999994,826,781.0131680000009
17,142,0.0,826,10.2531161
18,6,4.138,826,2.7034520999999994
19,13,0.6751,826,1.1934555999999994
20,74,14.6056,826,18.95068560000002
21,90,21.952,826,36.613360650000025
22,23,16.2733,826,19.08708560000002
23,119,649.721,826,661.0394300000022
24,132,63.9294,826,58.92988345000003
25,96,539.255,826,473.43535099999986
26,77,1.0102,826,1.3732081999999999
27,123,22.3438,826,24.230965599999994
28,7,44.5338,826,28.233723050000002
29,95,6.8993,826,1.5666089999999995
0,127,92.2362,827,92.18332740000004
1,30,25.3048,827,23.913118900000004
2,69,9.8188,827,8.826949700000005
3,42,11.5124,827,5.118013000000001
4,94,480.486,827,476.47418700000065
5,108,521.196,827,622.4195295000004
6,91,2.2008,827,1.830138
7,6,4.138,827,1.9330443
8,125,4.1632,827,14.167118399999998
9,63,351.6975,827,263.23724700000037
10,140,0.0,827,0.7014279999999999
11,56,1.0565,827,1.427603
12,116,651.657800000002,827,656.0872720000018
13,20,2.254,827,1.9617392499999997
14,96,539.255,827,492.96954700000055
15,81,60.9434,827,83.27283234999992
16,48,26.3377,827,25.43284939999998
17,22,12.6221,827,7.563946200000006
18,54,8.7703,827,8.230571850000004
19,111,30.2317,827,19.637682400000013
20,95,6.8993,827,1.9030316999999997
21,77,1.0102,827,1.1658541000000004
22,59,0.9925,827,4.508639000000002
23,134,0.0,827,2.053551
24,143,0.0,827,0.02902700000000001
25,75,16.5676,827,18.61756045000001
26,13,0.6751,827,1.0927311
27,110,19.308,827,35.68519480000002
28,55,41.95629000000001,827,39.590559150000026
29,123,22.3438,827,21.849511950000014
0,11,2.2915,828,3.2059781
1,28,0.1309,828,0.3033787999999993
2,47,0.98,828,1.3509900000000001
3,135,0.0813,828,0.37025899999999995
4,119,649.721,828,660.1986310000024
5,136,0.1093,828,16.880915550000005
6,113,37.4758,828,37.34137539999997
7,23,16.2733,828,19.757099300000014
8,19,1.9377,828,2.0660224999999985
9,109,21.0648,828,6.680109299999998
10,31,2.27,828,4.372768399999998
11,111,30.2317,828,7.793851199999998
12,34,1.8049,828,2.4266322
13,110,19.308,828,35.500320399999964
14,107,592.418,828,548.5731415000014
15,133,155.102,828,88.84496599999984
16,55,41.95629000000001,828,51.13181385000004
17,13,0.6751,828,1.1450403999999994
18,134,0.0,828,0.4917733999999998
19,24,19.7695,828,25.403892349999996
20,36,2.8698,828,2.4872188999999993
21,103,35.2917,828,7.8949953999999956
22,73,14.8822,828,10.316799550000002
23,93,19.7051,828,43.79878020000002
24,83,4.8713,828,10.584302700000002
25,101,0.0,828,68.49570485
26,53,0.0535,828,0.7723087
27,58,49.4681,828,71.42619255
28,15,20.7338,828,25.98936074999998
29,10,7.8011,828,7.6728039999999975
0,35,267.5,829,176.1103530000002
1,6,4.138,829,2.0507690000000016
2,139,0.0,829,0.5852442
3,95,6.8993,829,1.8081606999999986
4,48,26.3377,829,24.43341699999999
5,42,11.5124,829,5.007432
6,16,4.3194,829,3.9943029999999995
7,55,41.95629000000001,829,42.96931165000003
8,101,0.0,829,84.57115729999995
9,149,749.272,829,768.3532365000001
10,72,1.2908,829,1.2197950999999998
11,75,16.5676,829,18.23029700000001
12,124,44.9176,829,61.301505600000034
13,37,9.669585,829,18.876714000000014
14,68,14.04103499999995,829,22.038258699999997
15,121,25.9419,829,21.507464450000025
16,7,44.5338,829,29.209998999999986
17,3,1.143840000000003,829,1.1774173000000001
18,18,0.4606,829,1.2592267999999995
19,0,2.601039999999997,829,1.5780153
20,71,1.5634,829,2.420625
21,91,2.2008,829,2.1733279999999997
22,130,23.9332,829,28.985827850000028
23,147,0.0,829,0.048405200000000016
24,126,26.5578,829,28.161420450000023
25,93,19.7051,829,41.4672402
26,40,0.8705000000000002,829,1.0877177999999987
27,142,0.0,829,16.588713200000008
28,59,0.9925,829,8.459781500000002
29,41,3.4419,829,1.5104358999999996
0,119,649.721,830,667.3879410000023
1,67,3.9056,830,3.341614999999999
2,73,14.8822,830,8.084950400000002
3,99,0.2635,830,2.3453646999999997
4,92,26.507345,830,28.863789800000028
5,29,0.2903,830,0.3574304999999998
6,100,0.0224,830,30.86549690000004
7,131,65.8824,830,34.95634550000005
8,132,63.9294,830,45.805746000000035
9,108,521.196,830,639.7066150000006
10,42,11.5124,830,4.0709297999999965
11,7,44.5338,830,30.042611649999994
12,65,4.2191,830,4.103207
13,44,18.8523,830,20.287939849999997
14,41,3.4419,830,1.486411
15,26,0.0785,830,0.16996814999999973
16,104,60.6356,830,34.72879170000004
17,37,9.669585,830,19.35641495000001
18,91,2.2008,830,2.6746110000000005
19,130,23.9332,830,26.47499750000002
20,24,19.7695,830,21.8964367
21,17,0.7619,830,1.4225743999999987
22,85,72.7823,830,129.31567100000007
23,84,6.2164,830,26.0227847
24,30,25.3048,830,21.772854099999986
25,129,91.2264,830,121.83647600000002
26,147,0.0,830,0.044647400000000045
27,62,0.9316,830,1.1496990000000005
28,101,0.0,830,75.32074860000006
29,43,1.3317,830,1.3786571999999992
0,86,417.366,831,466.04563899999994
1,60,0.265,831,0.8195190000000003
2,114,116.727,831,49.95225530000004
3,87,3.9026,831,9.499068700000002
4,85,72.7823,831,154.80408045000016
5,119,649.721,831,669.3289170000025
6,123,22.3438,831,23.832650400000002
7,1,7.1585,831,4.1296710999999995
8,74,14.6056,831,19.31379160000002
9,90,21.952,831,31.118637350000004
10,83,4.8713,831,15.56006625000001
11,130,23.9332,831,29.298507550000004
12,136,0.1093,831,7.674623550000007
13,10,7.8011,831,10.034519000000007
14,79,19.0626,831,25.57218995
15,41,3.4419,831,1.1779902999999998
16,50,1.4889,831,0.9041596999999999
17,129,91.2264,831,131.57808440000017
18,84,6.2164,831,24.576993700000006
19,115,100.569,831,54.972502100000035
20,72,1.2908,831,0.9607774500000004
21,53,0.0535,831,0.8071864000000001
22,120,12.7955,831,20.779518850000024
23,88,5.661469999999989,831,10.006454550000006
24,138,819.714,831,820.3808734999994
25,11,2.2915,831,2.9240275500000017
26,33,4.3,831,8.021277250000002
27,21,1.91,831,1.6928075642857159
28,27,0.1986199999999995,831,0.20968100000000006
29,81,60.9434,831,111.56702594999996
0,39,1.46,832,1.2205498000000021
1,67,3.9056,832,4.300870250000003
2,142,0.0,832,5.0365880999999995
3,107,592.418,832,559.1936305000013
4,20,2.254,832,2.3082138
5,63,351.6975,832,268.75124300000016
6,25,0.036,832,0.2155372
7,95,6.8993,832,2.130820399999998
8,83,4.8713,832,15.495020100000009
9,128,90.0729,832,80.64246529999996
10,70,24.3336,832,33.807897150000024
11,52,30.8772,832,40.20297545000002
12,27,0.1986199999999995,832,0.2284144
13,139,0.0,832,0.8590830000000004
14,76,0.9202,832,1.206907400000001
15,15,20.7338,832,23.397985999999996
16,1,7.1585,832,4.232690399999999
17,47,0.98,832,1.2887666999999998
18,103,35.2917,832,20.92762280000001
19,55,41.95629000000001,832,39.84323345000004
20,125,4.1632,832,14.352951399999997
21,104,60.6356,832,40.740429050000046
22,89,14.256,832,31.449408450000043
23,5,0.4344,832,1.5089402999999992
24,46,21.8598,832,20.85647030000002
25,84,6.2164,832,24.88821995000001
26,127,92.2362,832,77.31815545
27,91,2.2008,832,1.2642229999999992
28,122,1.7296,832,3.5845657000000015
29,105,3.8259,832,3.166075
0,142,0.0,833,5.458330800000003
1,121,25.9419,833,22.760833150000007
2,34,1.8049,833,2.198006900000001
3,22,12.6221,833,7.822428899999993
4,63,351.6975,833,345.27453245000027
5,37,9.669585,833,17.996657600000002
6,10,7.8011,833,5.126384399999999
7,107,592.418,833,630.4785830000011
8,127,92.2362,833,88.19671085000002
9,143,0.0,833,0.11548499999999999
10,147,0.0,833,0.12741799999999992
11,20,2.254,833,2.1076007999999997
12,109,21.0648,833,10.006614800000001
13,57,0.3474,833,2.0720159999999996
14,38,230.307,833,206.419179
15,125,4.1632,833,10.409094499999998
16,101,0.0,833,75.24755060000001
17,73,14.8822,833,8.987507300000004
18,108,521.196,833,659.9089975000011
19,49,0.5381,833,0.5811652000000003
20,26,0.0785,833,0.22146999999999997
21,30,25.3048,833,21.8582283
22,7,44.5338,833,31.155727099999968
23,2,4.9898,833,5.433127999999999
24,132,63.9294,833,46.40201670000003
25,62,0.9316,833,0.6532036999999999
26,54,8.7703,833,8.158950800000003
27,75,16.5676,833,17.559914050000017
28,131,65.8824,833,40.890636100000016
29,148,804.869,833,723.9989844999989
0,21,1.91,834,2.0502845499999998
1,137,893.539,834,775.2330000000007
2,48,26.3377,834,23.628486399999993
3,17,0.7619,834,1.6971815000000003
4,104,60.6356,834,34.76929305000004
5,69,9.8188,834,12.289832149999995
6,28,0.1309,834,0.18852879999999964
7,141,806.112,834,753.738056
8,98,0.9242,834,1.329775599999999
9,33,4.3,834,4.883620500000001
10,122,1.7296,834,5.021163400000001
11,52,30.8772,834,30.943885549999976
12,55,41.95629000000001,834,45.744177200000024
13,107,592.418,834,548.9148210000012
14,83,4.8713,834,19.63306250000001
15,72,1.2908,834,1.1420827
