,cluster,repeticao,modelo,mse,mae,r2_score
4032,0,576,brr,4387.476741717345,49.882224458333276,0.9227363872528137
4033,0,576,svr,70801.05196675025,49.882224458333276,0.9227363872528137
4034,0,576,knnr,4160.138338743664,31.23981700000005,0.9267398241628968
4035,0,576,rfr,3349.069618781276,34.03942238999998,0.9410227715560268
4036,0,576,xgbr,2823.4393057143657,29.39649916755331,0.9502791390190911
4037,0,576,xgbrf,1990.9340149500333,24.560146536834676,0.9649395851438544
4038,0,576,lr,4336.678548333096,50.11641660053301,0.9236309451440451
4039,0,577,brr,5661.228740129537,48.811282386314744,0.7990923348117208
4040,0,577,svr,29572.144988556556,48.811282386314744,0.7990923348117208
4041,0,577,knnr,1429.890694716915,20.597718888888927,0.9492555390115807
4042,0,577,rfr,2315.6898713141627,43.02425029000006,0.9178199880799677
4043,0,577,xgbr,2585.6649351988954,45.61753426420085,0.9082390186060337
4044,0,577,xgbrf,2329.8036980984184,44.21022741910807,0.9173191116596251
4045,0,577,lr,6045.824323954371,48.74661825000033,0.7854436722448374
4046,0,578,brr,4752.966640014857,53.248759207930895,0.9186033813618345
4047,0,578,svr,72676.38457232977,53.248759207930895,0.9186033813618345
4048,0,578,knnr,1269.2437657954717,19.482400611111164,0.9782636490873834
4049,0,578,rfr,4254.455189676586,36.027294153333415,0.92714060652734
4050,0,578,xgbr,1809.8065841237371,22.888856887917296,0.9690062759758187
4051,0,578,xgbrf,2235.048933441084,27.769187602998173,0.9617238159970813
4052,0,578,lr,4772.916622813602,54.26022029492824,0.9182617292391295
4053,0,579,brr,684.2453426305796,20.23965916449516,0.985783148590678
4054,0,579,svr,56988.101393648525,20.23965916449516,0.985783148590678
4055,0,579,knnr,891.6573725777217,19.508457333333336,0.9814736621732361
4056,0,579,rfr,4403.587709263857,42.92890512333338,0.9085048180381678
4057,0,579,xgbr,456.67178254318213,14.893483040000563,0.9905115395447391
4058,0,579,xgbrf,669.7438632862934,17.899589185320504,0.986084451886745
4059,0,579,lr,697.4962728715815,21.610692866761788,0.9855078284758967
4060,0,580,brr,9219.211310879606,47.94504991666669,0.5891698299463081
4061,0,580,svr,24102.109501165894,47.94504991666669,0.5891698299463081
4062,0,580,knnr,567.4232926081032,14.472803388888885,0.9747142570081332
4063,0,580,rfr,6672.785348710027,72.0748570716667,0.7026446789100911
4064,0,580,xgbr,2995.367249830352,39.10073943640137,0.8665192503865439
4065,0,580,xgbrf,4803.921077287377,57.690432538411464,0.7859257536729368
4066,0,580,lr,9489.15789154172,47.9450499166667,0.577140362793521
4067,0,581,brr,353.4125944355357,12.525185021512062,0.9926173366589166
4068,0,581,svr,52345.73449978306,12.525185021512062,0.9926173366589166
4069,0,581,knnr,296.9563964822341,10.679971777777814,0.9937966865450532
4070,0,581,rfr,2989.055271614124,37.998290981666734,0.9375596989873461
4071,0,581,xgbr,513.209783864191,12.232321416576225,0.989279230233232
4072,0,581,xgbrf,844.0529292485696,19.245843834386186,0.9823680346518207
4073,0,581,lr,349.1880087530284,12.322493616461246,0.9927055867505674
4074,0,582,brr,3208.715611903467,33.33042712248028,0.894760127028357
4075,0,582,svr,33715.94049199561,33.33042712248028,0.894760127028357
4076,0,582,knnr,885.0505417436284,16.193676500000013,0.9709719969444941
4077,0,582,rfr,1180.8787509549888,19.128849660000014,0.9612693847705335
4078,0,582,xgbr,2793.637701192751,25.11800309801936,0.9083739064591297
4079,0,582,xgbrf,3038.20592797566,26.448169912775676,0.9003525258718159
4080,0,582,lr,3622.6203072270414,37.94614278744361,0.8811848268688083
4081,0,583,brr,761.2346775213501,17.33581745989911,0.9857709309490046
4082,0,583,svr,59847.46184061377,17.33581745989911,0.9857709309490046
4083,0,583,knnr,611.6608831562572,13.975503444444444,0.9885667781576082
4084,0,583,rfr,899.326070204863,20.959390998333276,0.9831897138554274
4085,0,583,xgbr,637.5249868900288,12.827219385078587,0.988083323936673
4086,0,583,xgbrf,586.6437622097346,17.678261107143406,0.9890344004978886
4087,0,583,lr,907.4032079919683,20.637741715183488,0.9830387352483029
4088,0,584,brr,994.1281451838532,21.055586947904406,0.9801757621045246
4089,0,584,svr,54795.27545016776,21.055586947904406,0.9801757621045246
4090,0,584,knnr,1201.2547527421148,19.64686177777781,0.9760453819693173
4091,0,584,rfr,2724.6482516197484,28.562532396666686,0.9456668887373552
4092,0,584,xgbr,3923.2336741031518,27.388811278691612,0.9217655007035563
4093,0,584,xgbrf,2823.8473324448078,27.5815563443807,0.9436887270820237
4094,0,584,lr,1046.1727033608126,21.89417564043672,0.9791379243695572
4095,0,585,brr,897.3312680602587,23.071200490398816,0.9794155384560558
4096,0,585,svr,47229.380968355195,23.071200490398816,0.9794155384560558
4097,0,585,knnr,1685.7762639490065,22.282631999999996,0.9613288894390538
4098,0,585,rfr,5873.699260152978,61.396226700000035,0.8652594188513296
4099,0,585,xgbr,2401.365442069714,32.20531577398427,0.9449135270833767
4100,0,585,xgbrf,2244.7748506264065,38.56196444958495,0.9485056598022956
4101,0,585,lr,953.9752669469193,22.941715938291296,0.9781161451792583
4102,0,586,brr,3218.2746955951,37.37847245516934,0.9040005577766258
4103,0,586,svr,35669.301987273546,37.37847245516934,0.9040005577766258
4104,0,586,knnr,906.6525216734602,16.332681944444467,0.9729550319336636
4105,0,586,rfr,22514.584102357505,107.11891699500003,0.32840179283766824
4106,0,586,xgbr,6881.31590719926,63.95519833339439,0.7947339642081711
4107,0,586,xgbrf,3881.721242942964,53.78194393886314,0.8842102960635432
4108,0,586,lr,3404.1971027684413,37.214900903783104,0.8984545901157865
4109,0,587,brr,11743.716539921932,63.38186930887296,0.8469772024192157
4110,0,587,svr,92569.4200481595,63.38186930887296,0.8469772024192157
4111,0,587,knnr,5472.370084745347,36.28913783333326,0.9286940061165089
4112,0,587,rfr,4832.902110786468,40.48403543833323,0.9370263920358947
4113,0,587,xgbr,10308.50372014651,47.17365760451505,0.8656782907892608
4114,0,587,xgbrf,6745.292960464573,38.80749574210674,0.9121075857201232
4115,0,587,lr,12031.995399025147,67.30873058273582,0.8432208755908721
4116,0,588,brr,460.0514639695574,14.342436025267896,0.9909603315961304
4117,0,588,svr,56324.88614017031,14.342436025267896,0.9909603315961304
4118,0,588,knnr,802.5800879603311,13.236169277777803,0.9842298994114493
4119,0,588,rfr,2842.7729102089666,37.078683028333366,0.9441416309513297
4120,0,588,xgbr,987.96900487475,20.304630399846374,0.9805871453591118
4121,0,588,xgbrf,578.6899495820211,17.305781561294577,0.9886291737716986
4122,0,588,lr,3.0705903894754597e+26,11733625274968.068,-6.033481273043807e+21
4123,0,589,brr,2123.882336648529,29.31372864453527,0.960404520335677
4124,0,589,svr,63187.79812109602,29.31372864453527,0.960404520335677
4125,0,589,knnr,2000.2255647331745,22.618073611111136,0.9627098501146593
4126,0,589,rfr,2874.8139056835744,29.76308532500002,0.9464049238618232
4127,0,589,xgbr,2888.3228542831,24.801049055907452,0.9461530769066839
4128,0,589,xgbrf,1336.9863296929825,19.964506861358004,0.9750746008310549
4129,0,589,lr,2142.1902617616206,30.192200064961405,0.9600632061941152
4130,0,590,brr,1801.351200621825,30.72562222800819,0.9663989568318704
4131,0,590,svr,62338.72871292543,30.72562222800819,0.9663989568318704
4132,0,590,knnr,1303.1720176942426,20.196838444444555,0.9756916146019015
4133,0,590,rfr,5238.00513117071,43.648927890000124,0.9022942131070302
4134,0,590,xgbr,770.5210409200133,13.823969014283223,0.9856272831478013
4135,0,590,xgbrf,939.6077656875622,17.351008115844618,0.9824732672423462
4136,0,590,lr,1863.458986252609,32.19884337377739,0.9652404451627764
4137,0,591,brr,2259.4900059206543,24.69834587538744,0.9600367114618087
4138,0,591,svr,65377.474671228556,24.69834587538744,0.9600367114618087
4139,0,591,knnr,4534.35364256742,29.949140333333336,0.9198015116343541
4140,0,591,rfr,2861.710210642734,33.790743891666665,0.9493853256438701
4141,0,591,xgbr,3624.0967837053595,28.61448620539553,0.9359010993285913
4142,0,591,xgbrf,3035.4108356380193,26.03982045296222,0.9463131066131325
4143,0,591,lr,2253.7020155006094,24.98357741093903,0.9601390828511958
4144,0,592,brr,8101.419110681699,48.573037453683206,0.8869382540040006
4145,0,592,svr,84690.67489298017,48.573037453683206,0.8869382540040006
4146,0,592,knnr,4179.01486859808,34.37244855555561,0.9416785243261926
4147,0,592,rfr,27287.590163683544,102.4910823266667,0.619179979978876
4148,0,592,xgbr,3181.8899592688613,30.283864712130534,0.9555941953567434
4149,0,592,xgbrf,3160.4236539995177,36.07323386827539,0.9558937747169366
4150,0,592,lr,8195.745207857684,48.56384183887452,0.8856218583091224
4151,0,593,brr,1890.603629963174,27.760690013521845,0.9429162091241302
4152,0,593,svr,38809.22600601784,27.760690013521845,0.9429162091241302
4153,0,593,knnr,1279.4421796508755,21.190790166666705,0.9613692639411783
4154,0,593,rfr,4851.883020430322,50.659637040000085,0.8535050545217545
4155,0,593,xgbr,753.7465411187073,17.49311701475557,0.9772418135431864
4156,0,593,xgbrf,1140.8344933799133,21.857448433395387,0.9655543041323017
4157,0,593,lr,2107.404368517438,28.937185403574478,0.936370253205487
4158,0,594,brr,4328.156254678097,36.61365090787209,0.9316809506036193
4159,0,594,svr,74509.18788263465,36.61365090787209,0.9316809506036193
4160,0,594,knnr,996.2707531092512,16.371437000000025,0.9842740726561633
4161,0,594,rfr,1733.1827051159405,25.873920335000015,0.9726420702312247
4162,0,594,xgbr,2313.7398835234094,24.856114216786683,0.9634780955003741
4163,0,594,xgbrf,1728.2350264473716,20.63564761407729,0.9727201683135179
4164,0,594,lr,4416.5845385417115,37.561936707334816,0.9302851284710921
4165,0,595,brr,692.6431417440313,14.749017516102297,0.983377811998749
4166,0,595,svr,47953.168628146785,14.749017516102297,0.983377811998749
4167,0,595,knnr,2638.2255595581355,21.047880666666707,0.9366873378255625
4168,0,595,rfr,5188.776987639315,48.343626868333295,0.8754786969117511
4169,0,595,xgbr,1410.1893576548491,18.85867626894713,0.9661579950661451
4170,0,595,xgbrf,981.7538271054341,19.030756856565475,0.9764396762176779
4171,0,595,lr,787.8380822344469,16.22532468904167,0.9810933048662372
4172,0,596,brr,9077.223748338152,48.817115305913156,0.5862704066603615
4173,0,596,svr,23086.459391162523,48.817115305913156,0.5862704066603615
4174,0,596,knnr,2622.0258382050583,26.61550311111116,0.880491027450413
4175,0,596,rfr,4182.779233438715,54.92938388166674,0.8093536526961882
4176,0,596,xgbr,5641.2235086214305,52.087933363098145,0.7428794119361387
4177,0,596,xgbrf,5873.413697700967,58.202713471232094,0.7322964456935233
4178,0,596,lr,9122.730217993261,48.80957846513935,0.5841962732351302
4179,0,597,brr,5401.015508360246,50.90360727892167,0.9119131687229314
4180,0,597,svr,74517.21886956609,50.90360727892167,0.9119131687229314
4181,0,597,knnr,4826.85470237509,35.28553727777774,0.9212773347699337
4182,0,597,rfr,6196.858220934513,53.45058367166668,0.898933523943704
4183,0,597,xgbr,4683.573541454034,42.123591897882626,0.9236141515088783
4184,0,597,xgbrf,3525.8671252921795,41.244798547077174,0.9424955432751074
4185,0,597,lr,5710.4779369843845,53.52833095974285,0.9068660503255465
4186,0,598,brr,397.8821169835924,12.286941805423378,0.9904295116256122
4187,0,598,svr,46624.725873728064,12.286941805423378,0.9904295116256122
4188,0,598,knnr,555.8512344815364,13.973584777777777,0.9866297892003173
4189,0,598,rfr,8316.435402015353,57.57665366333333,0.7999599757467435
4190,0,598,xgbr,1975.4620668885452,16.348959538540996,0.952483069888812
4191,0,598,xgbrf,1365.4534048666994,22.933021139554338,0.9671559605741621
4192,0,598,lr,430.6431884562299,14.150378237275563,0.9896414906508613
4193,0,599,brr,1380.2305811752453,26.96210366653218,0.9735578417284986
4194,0,599,svr,62613.30830643537,26.96210366653218,0.9735578417284986
4195,0,599,knnr,1180.1006919761537,17.39976416666672,0.9773918867621585
4196,0,599,rfr,4586.74485973308,50.640319364999996,0.912128136279384
4197,0,599,xgbr,1152.9296078353068,19.341878660768508,0.9779124245020546
4198,0,599,xgbrf,1253.7815175891449,23.637002243806204,0.9759803254773949
4199,0,599,lr,1434.5608091457377,27.49998361537975,0.9725169949985998
4200,0,600,brr,676.6483143133448,14.174793168064237,0.9870543086322214
4201,0,600,svr,58324.28500038804,14.174793168064237,0.9870543086322214
4202,0,600,knnr,431.98376383356265,11.96735550000008,0.9917352509949638
4203,0,600,rfr,4538.7341248499015,47.14877266999998,0.9131645643123529
4204,0,600,xgbr,1526.94868960841,14.539335403538434,0.9707862917087674
4205,0,600,xgbrf,777.4858892213638,18.42659575390888,0.9851250758307488
4206,0,600,lr,705.9089595601431,16.891782480804554,0.9864944915535792
4207,0,601,brr,1723.8187424113219,28.068793344405986,0.950267718945188
4208,0,601,svr,37254.40217348153,28.068793344405986,0.950267718945188
4209,0,601,knnr,513.9977518126973,14.350047000000039,0.9851711319608154
4210,0,601,rfr,49134.5169696253,151.74393191000007,-0.41753395952042127
4211,0,601,xgbr,2558.74638201821,41.57157598145548,0.9261800031014229
4212,0,601,xgbrf,6714.225159157825,64.10698396968587,0.8062941744017473
4213,0,601,lr,1802.2335558993461,27.93566157075422,0.9480054465569716
4214,0,602,brr,5616.567074606347,52.230169529867325,0.9107404956453169
4215,0,602,svr,76576.15180778217,52.230169529867325,0.9107404956453169
4216,0,602,knnr,2298.5892544230164,26.66258438888885,0.9634704019662795
4217,0,602,rfr,25522.546770415724,94.42059155833324,0.5943910498467261
4218,0,602,xgbr,3692.9060397856515,33.08226964218169,0.9413116662970172
4219,0,602,xgbrf,5008.961379913384,51.59122548749799,0.9203966757337881
4220,0,602,lr,5672.4947278627,52.990139113893115,0.909851683218959
4221,0,603,brr,3158.5522816723173,33.81489628811416,0.8993845306788393
4222,0,603,svr,34025.208492572914,33.81489628811416,0.8993845306788393
4223,0,603,knnr,319.4493439510458,10.857176388888837,0.989823962752659
4224,0,603,rfr,30416.437595220257,121.54183156499997,0.0310864374546459
4225,0,603,xgbr,6723.002139273843,63.50625176835116,0.7858392215271295
4226,0,603,xgbrf,9057.401827597476,72.46359584570307,0.7114770773300112
4227,0,603,lr,3312.0389324835264,34.16969675930566,0.8944952237974834
4228,0,604,brr,10144.120089317128,45.57594784786768,0.46120673208910223
4229,0,604,svr,21487.39131382167,45.57594784786768,0.46120673208910223
4230,0,604,knnr,3094.3411974082464,28.86895111111114,0.8356476272852227
4231,0,604,rfr,48785.841290527416,146.30221075666668,-1.5912038328871105
4232,0,604,xgbr,8098.2114639515075,48.30742244234132,0.569872814943218
4233,0,604,xgbrf,14222.459932373215,79.2340585192566,0.24459040338401417
4234,0,604,lr,10153.977294462378,46.23263011012266,0.4606831779783548
4235,0,605,brr,596.4037368673042,14.73648728986404,0.9870907713357165
4236,0,605,svr,50913.42632700617,14.73648728986404,0.9870907713357165
4237,0,605,knnr,482.3724433304776,13.230365055555545,0.9895589920260883
4238,0,605,rfr,1795.3206594253118,30.510402273333334,0.961140074272556
4239,0,605,xgbr,1408.5238591027664,17.338553402055105,0.9695123362711221
4240,0,605,xgbrf,825.2799355134986,19.8283377936554,0.9821367192372921
4241,0,605,lr,675.5355482422165,15.503180139165034,0.9853779540200113
4242,0,606,brr,534.4435462220835,14.318880897871326,0.9890049490213448
4243,0,606,svr,54009.19740168288,14.318880897871326,0.9890049490213448
4244,0,606,knnr,1274.512221861121,18.526953000000002,0.9737795938385998
4245,0,606,rfr,34196.37206291444,121.6839725566667,0.2964816269657701
4246,0,606,xgbr,1683.284870514197,20.606929476931274,0.9653699570446084
4247,0,606,xgbrf,7858.903274114263,62.48662493438214,0.838319607850031
4248,0,606,lr,518.6441182955252,13.796028161874183,0.9893299889936937
4249,0,607,brr,2082.500320935188,24.30249332536307,0.9647490030596818
4250,0,607,svr,68034.41774361611,24.30249332536307,0.9647490030596818
4251,0,607,knnr,712.1540132653656,14.84948116666669,0.987945193241853
4252,0,607,rfr,1344.756612992663,24.616061155000043,0.9772369728957404
4253,0,607,xgbr,2477.913529194156,21.62150662901773,0.9580557460866223
4254,0,607,xgbrf,1223.9481490361914,17.41632005730186,0.9792819275833736
4255,0,607,lr,1978.7652203704847,26.208975364922487,0.9665049527110932
4256,0,608,brr,14329.132594809114,77.69374612499998,0.8130618887086758
4257,0,608,svr,95830.60002916378,77.69374612499998,0.8130618887086758
4258,0,608,knnr,7382.937188601828,46.08144633333323,0.9036820739365843
4259,0,608,rfr,5125.311470257898,41.473142124999995,0.9331350980465587
4260,0,608,xgbr,6974.9214327501695,45.09855267758791,0.9090050545337239
4261,0,608,xgbrf,4830.848204730203,38.703914252990735,0.9369766708939176
4262,0,608,lr,14258.263658352143,77.86466050026519,0.8139864460775768
4263,0,609,brr,5452.655750534148,41.7534727527703,0.9178484498823128
4264,0,609,svr,77751.35659354411,41.7534727527703,0.9178484498823128
4265,0,609,knnr,2290.1035619895365,25.992442388888865,0.9654965275354038
4266,0,609,rfr,3000.2007691810054,40.19036675666668,0.9547979635742909
4267,0,609,xgbr,2491.840780011526,26.108148523260116,0.9624570865849436
4268,0,609,xgbrf,1277.7546821759695,21.32073658919017,0.9807489171124354
4269,0,609,lr,5484.073149490496,43.67354350306441,0.9173751047560087
4270,0,610,brr,2600.311592442834,28.465087216828454,0.9203487104536815
4271,0,610,svr,37343.61860857353,28.465087216828454,0.9203487104536815
4272,0,610,knnr,1598.065808504168,23.71906611111115,0.9510489424432178
4273,0,610,rfr,9481.396224319244,63.83520283500007,0.7095711767153438
4274,0,610,xgbr,1271.67907235646,20.9588522632637,0.9610466382964891
4275,0,610,xgbrf,1324.668937333128,26.077004500386565,0.9594234824060399
4276,0,610,lr,2972.3469526240606,30.830503813540098,0.9089527314943194
4277,0,611,brr,3973.470430657039,38.519060407678545,0.9342774682428596
4278,0,611,svr,71674.82999286157,38.519060407678545,0.9342774682428596
4279,0,611,knnr,3516.9303335643494,33.24806788888892,0.941828794357704
4280,0,611,rfr,5772.397639525639,51.39651912500007,0.9045226096936542
4281,0,611,xgbr,2855.7686770780733,24.989375068033556,0.9527646295987976
4282,0,611,xgbrf,1634.000751630362,19.224042847315484,0.9729730802923177
4283,0,611,lr,3932.3137586892667,39.22401407736473,0.9349582133818067
4284,0,612,brr,4411.5398208323795,37.09248911489908,0.8419082882752695
4285,0,612,svr,30440.8436692431,37.09248911489908,0.8419082882752695
4286,0,612,knnr,615.0292217606456,14.880183111111076,0.9779598447758036
4287,0,612,rfr,4080.558117130493,50.01516308833344,0.8537693314059934
4288,0,612,xgbr,3203.071688500782,37.29903092913305,0.8852148894540486
4289,0,612,xgbrf,3156.87840659858,43.349609380289664,0.8868702695033495
4290,0,612,lr,4412.678390382936,37.72617044442715,0.8418674865560343
4291,0,613,brr,2485.0924174990496,36.48941033863616,0.954016818027518
4292,0,613,svr,65450.70063077881,36.48941033863616,0.954016818027518
4293,0,613,knnr,1470.7212401464758,19.211523888888927,0.9727863471232552
4294,0,613,rfr,2431.00279605208,35.45412535666673,0.9550176713110035
4295,0,613,xgbr,2483.7954508678617,27.69454628959197,0.9540408165928004
4296,0,613,xgbrf,928.7343068425138,19.372381483677607,0.9828150621945059
4297,0,613,lr,2592.6034548991697,37.59241457202925,0.952027475674691
4298,0,614,brr,18395.149263924417,71.10968929166656,-0.3806304040384296
4299,0,614,svr,13805.837921100017,71.10968929166656,-0.3806304040384296
4300,0,614,knnr,2029.584106515589,21.709190666666665,0.8476714983496256
4301,0,614,rfr,6359.899059526999,64.58212351666667,0.5226638347850447
4302,0,614,xgbr,9495.306647199788,72.7710151733602,0.28733880520872446
4303,0,614,xgbrf,10569.427510459293,79.36747087455241,0.20672168706789018
4304,0,614,lr,18464.912714917027,71.10968929166644,-0.38586643339318627
4305,0,615,brr,668.0401575442125,16.814524175565328,0.9834739267017096
4306,0,615,svr,44167.599702579,16.814524175565328,0.9834739267017096
4307,0,615,knnr,1142.7584295485744,18.036308888888936,0.9717302779545719
4308,0,615,rfr,23475.783500515572,93.49518376666674,0.41925269838491797
4309,0,615,xgbr,949.9962986505927,21.26981411876933,0.9764988552150546
4310,0,615,xgbrf,4558.19596925983,44.220545488576256,0.8872386938939758
4311,0,615,lr,875.026390504274,21.14086141304371,0.9783534715628902
4312,0,616,brr,10795.36479565583,61.97619554166676,0.4730978008938507
4313,0,616,svr,20887.645164127884,61.97619554166676,0.4730978008938507
4314,0,616,knnr,2296.432412078313,21.560645166666706,0.8879152941168216
4315,0,616,rfr,2752.667027059734,47.39318641333339,0.8656473090609766
4316,0,616,xgbr,6580.127011947515,56.458856009643554,0.6788359209141211
4317,0,616,xgbrf,4788.950512286935,57.377736599446614,0.7662600010191492
4318,0,616,lr,10899.959586777026,61.97619554166675,0.4679927186201156
4319,0,617,brr,4845.633895167913,44.35478179580644,0.9205915038384471
4320,0,617,svr,73867.99008385986,44.35478179580644,0.9205915038384471
4321,0,617,knnr,1199.4022547721552,15.17458044444448,0.9803446295356302
4322,0,617,rfr,6004.886042049215,48.92257514666663,0.9015940988244834
4323,0,617,xgbr,3981.720620736339,43.55339264993258,0.9347490022010503
4324,0,617,xgbrf,2969.5912316243716,36.842950697832784,0.9513354126581919
4325,0,617,lr,4969.179540230849,44.528906839636456,0.9185668824795079
4326,0,618,brr,2648.0444572420306,27.490060421279736,0.9557013987250134
4327,0,618,svr,68668.4737583438,27.490060421279736,0.9557013987250134
4328,0,618,knnr,1309.6591795552638,16.448882944444414,0.9780909759114583
4329,0,618,rfr,4064.1516924579028,43.04439270166662,0.9320116265975517
4330,0,618,xgbr,2209.369914534716,23.263366213400207,0.9630398966130427
4331,0,618,xgbrf,1571.7113494952873,19.565558381157555,0.9737071580500662
4332,0,618,lr,2611.7707489478676,28.143483464320077,0.9563082142700069
4333,0,619,brr,1302.7579708747714,20.58526736484737,0.9763690704910123
4334,0,619,svr,62440.739034752616,20.58526736484737,0.9763690704910123
4335,0,619,knnr,574.1417263965294,13.438959277777846,0.9895855539033589
4336,0,619,rfr,6162.989568222605,52.266040562857214,0.8882085734209686
4337,0,619,xgbr,3341.2954419073726,26.7605755629243,0.9393917221604896
4338,0,619,xgbrf,1677.1620137039215,20.28571669917559,0.9695776973105936
4339,0,619,lr,1304.8163359408252,21.92056566970853,0.9763317334868511
4340,0,620,brr,8202.821033322509,43.60059133881414,0.8919851496414448
4341,0,620,svr,86877.33856509063,43.60059133881414,0.8919851496414448
4342,0,620,knnr,4458.357094382271,34.52632822222214,0.9412922978035951
4343,0,620,rfr,4568.0102052287,41.55304389333331,0.939848384263203
4344,0,620,xgbr,6850.859473726056,36.669418756232204,0.9097877964329695
4345,0,620,xgbrf,5411.29760529424,34.44041552680715,0.9287439651911171
4346,0,620,lr,8172.0439498553205,44.21149929810237,0.8923904226629671
4347,0,621,brr,5649.7284353858395,50.96825345833338,0.7998489399474145
4348,0,621,svr,29097.815300492268,50.96825345833338,0.7998489399474145
4349,0,621,knnr,363.66718373191384,11.935612166666726,0.9871164830021941
4350,0,621,rfr,15558.0276611008,98.4973372916668,0.44883090146542415
4351,0,621,xgbr,4983.227875991327,56.50438273441571,0.8234608347515835
4352,0,621,xgbrf,4855.721870905191,58.22902962060549,0.8279779478080658
4353,0,621,lr,2.048571653156172e+26,6941299330942.16,-7.257407018092958e+21
4354,0,622,brr,206.76235886060104,10.745866825718576,0.9954243117185704
4355,0,622,svr,50607.47642573098,10.745866825718576,0.9954243117185704
4356,0,622,knnr,125.10184325366632,7.236127722222207,0.9972314736525763
4357,0,622,rfr,5290.1618072447345,43.16261707333333,0.882927765374373
4358,0,622,xgbr,583.482547995717,12.961832978372136,0.9870874260092829
4359,0,622,xgbrf,854.9861509513526,19.536715856847085,0.9810790023229987
4360,0,622,lr,231.96150778067013,11.682655074553065,0.9948666500094906
4361,0,623,brr,2687.1980944266547,40.084504250000016,0.9480980251949619
4362,0,623,svr,64114.17254631086,40.084504250000016,0.9480980251949619
4363,0,623,knnr,1547.4605838276698,22.199069388888848,0.9701115223324279
4364,0,623,rfr,2221.6221091151992,27.027759286666576,0.9570904076730471
4365,0,623,xgbr,1867.3371815601745,25.47139333019304,0.9639332554042594
4366,0,623,xgbrf,1464.1947079877411,22.08970577510963,0.9717197637936461
4367,0,623,lr,2745.145830287291,40.084504250000016,0.9469787917700478
4368,0,624,brr,3317.528566972536,34.63427632424042,0.9440268755932724
4369,0,624,svr,69693.99740663412,34.63427632424042,0.9440268755932724
4370,0,624,knnr,1081.6572217772161,16.513085777777814,0.9817503502930732
4371,0,624,rfr,2637.54642413783,34.63582970000005,0.9554994897115505
4372,0,624,xgbr,4129.713793063199,31.468731587984898,0.9303237397246445
4373,0,624,xgbrf,1681.4997057699895,25.265030675134724,0.9716298472429346
4374,0,624,lr,3275.8834561843805,35.33665824803118,0.9447295091712569
4375,0,625,brr,9364.327501537236,49.93418531606474,0.5632223000616191
4376,0,625,svr,22553.597858122732,49.93418531606474,0.5632223000616191
4377,0,625,knnr,4032.9830992369534,25.71589477777779,0.8118907009941813
4378,0,625,rfr,2332.5513585790263,37.146628095000054,0.8912034615170127
4379,0,625,xgbr,5560.864806300397,46.69131921961466,0.7406261432691821
4380,0,625,xgbrf,4213.231999427234,44.63715938761393,0.8034834021220936
4381,0,625,lr,9406.014954948314,49.758855351077436,0.5612778838700463
4382,0,626,brr,14400.62296620239,71.41047663685987,0.8217196010740935
4383,0,626,svr,98373.38149166848,71.41047663685987,0.8217196010740935
4384,0,626,knnr,6588.692920271884,40.2187035,0.9184316675061085
4385,0,626,rfr,7231.8546047357095,54.66891287833339,0.9104692951872735
4386,0,626,xgbr,5662.879280144432,42.5601368948642,0.9298932845125631
4387,0,626,xgbrf,5149.098884892452,40.87883941842911,0.9362539103022118
4388,0,626,lr,14331.082464588662,71.90796838555376,0.8225805157996786
4389,0,627,brr,1911.892161395843,22.664482931856355,0.9420729027006494
4390,0,627,svr,37916.76134993382,22.664482931856355,0.9420729027006494
4391,0,627,knnr,708.5566517903351,14.691195555555568,0.978531932428451
4392,0,627,rfr,2400.558661369212,20.641162728333338,0.9272671346440327
4393,0,627,xgbr,763.8720358332911,13.893358757351553,0.9768559698933738
4394,0,627,xgbrf,838.8434832150397,15.862049127051044,0.9745844618999601
4395,0,627,lr,1980.4597961635498,24.156469187858296,0.9399954193932878
4396,0,628,brr,9506.09732262178,46.1428504345126,0.53514380248906
4397,0,628,svr,21797.03295376259,46.1428504345126,0.53514380248906
4398,0,628,knnr,3536.9160208196104,27.68131950000008,0.8270418157364003
4399,0,628,rfr,6031.772580437982,57.25275901833341,0.7050412202996641
4400,0,628,xgbr,12163.789271250114,57.31087630778248,0.40518041883478106
4401,0,628,xgbrf,13373.560521974743,68.17152159504191,0.3460215816817439
4402,0,628,lr,9685.03049832192,48.71070171347718,0.5263938188899459
4403,0,629,brr,2162.969145039609,29.578516791666726,0.9362860021311304
4404,0,629,svr,36560.10582494306,29.578516791666726,0.9362860021311304
4405,0,629,knnr,918.8076539074294,17.555927499999953,0.9729349311166956
4406,0,629,rfr,5034.480352793832,55.915004830000065,0.8517006721041793
4407,0,629,xgbr,1958.142952127704,35.79135561192824,0.9423195119704207
4408,0,629,xgbrf,1628.9091431504096,36.846898208109465,0.9520176633525825
4409,0,629,lr,2252.6519337469604,29.578516791666836,0.9336442404482702
4410,0,630,brr,2273.850570540628,29.858620795286928,0.9298469294868207
4411,0,630,svr,36552.36129932199,29.858620795286928,0.9298469294868207
4412,0,630,knnr,4855.681918274506,31.955117388888834,0.8501920045162463
4413,0,630,rfr,14455.737139790921,79.3016764633333,0.5540101183312927
4414,0,630,xgbr,5046.407955861067,38.92119373262145,0.8443077052853043
4415,0,630,xgbrf,8636.956330057377,59.37543381562227,0.7335317393799956
4416,0,630,lr,2668.5635238579603,36.13351592988249,0.917669205055284
4417,0,631,brr,537.1404808347144,19.96596725317323,0.9891077343695789
